-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,truncate,img,text-xs/sp14_2,text-xs,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,text-shopee-primary,pointer-events-none_3,_container,_container_link
https://down-id.img.susercontent.com/file/c603f053027d0d5c748cd3f4e2c90e15,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LENOVO V14 G4 Amd Ryzen 5 7430U RAM24GB SSD1TB 14 FHD Windows 11 Office 2021,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.599.000,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,87 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,"LENOVO V14 G4 Amd Ryzen 5 7430U RAM24GB SSD1TB 14 FHD Windows 11 Office 2021
Rp
8.599.000
Cicilan
5.0
87 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/LENOVO-V14-G4-Amd-Ryzen-5-7430U-RAM24GB-SSD1TB-14-FHD-Windows-11-Office-2021-i.32829345.8002094079?extraParams=%7B%22display_model_id%22%3A222875670176%2C%22model_selection_logic%22%3A3%7D&sp_atk=e6c028e8-0512-429a-b898-363c33c1cf5e&xptdk=e6c028e8-0512-429a-b898-363c33c1cf5e
https://down-id.img.susercontent.com/file/id-11134207-822wg-mlei7we6zvgg32,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,FlashSale Lenovo V14 G4 AMN Ryzen 3 8GB 256GB SSD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.956.000,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,-23%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"FlashSale Lenovo V14 G4 AMN Ryzen 3 8GB 256GB SSD
Rp
6.956.000
-23%
Hadiah Gratis
5.0
1 Terjual
Besok
Surabaya",https://shopee.co.id/FlashSale-Lenovo-V14-G4-AMN-Ryzen-3-8GB-256GB-SSD-i.47640758.54006076683?extraParams=%7B%22display_model_id%22%3A340553408980%2C%22model_selection_logic%22%3A3%7D&sp_atk=c244d275-72a8-4e73-834c-2ae19df6a34f&xptdk=c244d275-72a8-4e73-834c-2ae19df6a34f
https://down-id.img.susercontent.com/file/id-11134207-8224s-mir53s8itm9uf7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Lenovo V14 G5 Core i3 8GB DDR5 512GB SSD 14"" FHD IPS",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,8.498.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,30 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,,"Lenovo V14 G5 Core i3 8GB DDR5 512GB SSD 14"" FHD IPS
Rp
8.498.000
4.9
30 Terjual
1-3 Hari
Malang",https://shopee.co.id/Lenovo-V14-G5-Core-i3-8GB-DDR5-512GB-SSD-14-FHD-IPS-i.164898651.19087589658?extraParams=%7B%22display_model_id%22%3A345212674073%2C%22model_selection_logic%22%3A3%7D&sp_atk=2c23856e-a3f5-4f40-9a9f-aedd4d6573e8&xptdk=2c23856e-a3f5-4f40-9a9f-aedd4d6573e8
https://down-id.img.susercontent.com/file/id-11134207-8224q-mh7fhf6xa4uh4c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop Gaming Lenovo V14 G4 RYZEN 5 7430U 16GB 1TB WIN 11+OHS 14.0"" Full HD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.411.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,173 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,-3%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Laptop Gaming Lenovo V14 G4 RYZEN 5 7430U 16GB 1TB WIN 11+OHS 14.0"" Full HD
Rp
7.411.000
-3%
4.9
173 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/Laptop-Gaming-Lenovo-V14-G4-RYZEN-5-7430U-16GB-1TB-WIN-11-OHS-14.0-Full-HD-i.256652736.6592329461?extraParams=%7B%22display_model_id%22%3A98978506243%2C%22model_selection_logic%22%3A3%7D&sp_atk=a3c48cf4-fd3c-4eef-8a14-2e98918a825d&xptdk=a3c48cf4-fd3c-4eef-8a14-2e98918a825d
https://down-id.img.susercontent.com/file/id-11134207-822wq-mmb6vl76c8i0de,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo Ideapad Slim 3 14AMN8 AMD Series Ryzen 3 7320u Ram 8GB Storage 512GB SSD Windows 11 + OFFICE 14.0FHD BLIT -9VID,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.119.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,163 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-38%,,"Lenovo Ideapad Slim 3 14AMN8 AMD Series Ryzen 3 7320u Ram 8GB Storage 512GB SSD Windows 11 + OFFICE 14.0FHD BLIT -9VID
Rp
8.119.000
-38%
4.9
163 Terjual
3-4 Hari
Jakarta Utara",https://shopee.co.id/Lenovo-Ideapad-Slim-3-14AMN8-AMD-Series-Ryzen-3-7320u-Ram-8GB-Storage-512GB-SSD-Windows-11-OFFICE-14.0FHD-BLIT-9VID-i.872169559.17588719232?extraParams=%7B%22display_model_id%22%3A49552866184%2C%22model_selection_logic%22%3A3%7D&sp_atk=f4bc5d5f-cc28-466f-b760-f1026ad7d12c&xptdk=f4bc5d5f-cc28-466f-b760-f1026ad7d12c
https://down-id.img.susercontent.com/file/id-11134207-822wh-mlu93exqqkg49f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo Ideapad Slim 1 14 Intel N4500 20GB 512GB Win11 Office,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,9.498.000,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,163 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Lenovo Ideapad Slim 1 14 Intel N4500 20GB 512GB Win11 Office
Rp
9.498.000
-1%
Cicilan
4.9
163 Terjual
< 2 Hari
Depok",https://shopee.co.id/Lenovo-Ideapad-Slim-1-14-Intel-N4500-20GB-512GB-Win11-Office-i.253117043.17965083413?extraParams=%7B%22display_model_id%22%3A390530432484%2C%22model_selection_logic%22%3A3%7D&sp_atk=868523b0-8ec5-4147-90cc-2902d21e4ce9&xptdk=868523b0-8ec5-4147-90cc-2902d21e4ce9
https://down-id.img.susercontent.com/file/id-11134207-8224y-mfti7yquc4jt02,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Lenovo Ideapad Slim 3 14AMN8 | Ryzen 5 7520U 16GB 512GB 14.0FHD W11+OHS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,10.150.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,7 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Yogyakarta,,,"Lenovo Ideapad Slim 3 14AMN8 | Ryzen 5 7520U 16GB 512GB 14.0FHD W11+OHS
Rp
10.150.000
5.0
7 Terjual
2-3 Hari
Yogyakarta",https://shopee.co.id/Lenovo-Ideapad-Slim-3-14AMN8-Ryzen-5-7520U-16GB-512GB-14.0FHD-W11-OHS-i.1543389959.28042921166?extraParams=%7B%22display_model_id%22%3A291957467560%2C%22model_selection_logic%22%3A3%7D&sp_atk=0c16c908-f421-4629-a609-0ab46a1ed5f8&xptdk=0c16c908-f421-4629-a609-0ab46a1ed5f8
https://down-id.img.susercontent.com/file/id-11134207-8224z-mifm2of63pxg32,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Lenovo Ideapad Slim 3 14"" FHD Core i3 8GB 256GB SSD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,8.287.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,6 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,,"Lenovo Ideapad Slim 3 14"" FHD Core i3 8GB 256GB SSD
Rp
8.287.000
5.0
6 Terjual
1-3 Hari
Malang",https://shopee.co.id/Lenovo-Ideapad-Slim-3-14-FHD-Core-i3-8GB-256GB-SSD-i.164898651.25505743838?extraParams=%7B%22display_model_id%22%3A245150125750%2C%22model_selection_logic%22%3A3%7D&sp_atk=67d7f026-c706-4daf-99d6-20cfd61f9e79&xptdk=67d7f026-c706-4daf-99d6-20cfd61f9e79
https://down-id.img.susercontent.com/file/id-11134207-8224x-ml4izbfigc9227,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"LENOVO V15 G5 IRL-8NID(Luna Grey) Intel Core™ i3-1315U  8GB 512GB SSD Integrated Intel® UHD Graphics 15.6"" FHD IPS Windows® 11 +Office Home 2024 2YEAR",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,9.199.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Makassar,,,"LENOVO V15 G5 IRL-8NID(Luna Grey) Intel Core™ i3-1315U 8GB 512GB SSD Integrated Intel® UHD Graphics 15.6"" FHD IPS Windows® 11 +Office Home 2024 2YEAR
Rp
9.199.000
5.0
1 Terjual
< 2 Hari
Makassar",https://shopee.co.id/LENOVO-V15-G5-IRL-8NID(Luna-Grey)-Intel-Core%E2%84%A2-i3-1315U-8GB-512GB-SSD-Integrated-Intel%C2%AE-UHD-Graphics-15.6-FHD-IPS-Windows%C2%AE-11-Office-Home-2024-2YEAR-i.385043865.51106409258?extraParams=%7B%22display_model_id%22%3A139491727796%2C%22model_selection_logic%22%3A3%7D&sp_atk=de33efd6-3ee8-4cb6-8e25-4fdbc5bc6a99&xptdk=de33efd6-3ee8-4cb6-8e25-4fdbc5bc6a99
https://down-id.img.susercontent.com/file/id-11134207-82251-mjupfiw64078a8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo V14 Gen 4 ABP AMD Ryzen 5 7520U 16GB 512SSD Windows 11 OHS 14 inch FHD IPS Radeon 610M 0UID,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,9.948.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,425 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-50%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Lenovo V14 Gen 4 ABP AMD Ryzen 5 7520U 16GB 512SSD Windows 11 OHS 14 inch FHD IPS Radeon 610M 0UID
Rp
9.948.000
-50%
4.9
425 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Lenovo-V14-Gen-4-ABP-AMD-Ryzen-5-7520U-16GB-512SSD-Windows-11-OHS-14-inch-FHD-IPS-Radeon-610M-0UID-i.468999408.13073997424?extraParams=%7B%22display_model_id%22%3A390597672892%2C%22model_selection_logic%22%3A3%7D&sp_atk=9f97db71-37bd-4351-adeb-05721eccffd5&xptdk=9f97db71-37bd-4351-adeb-05721eccffd5
