-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,img,text-xs/sp14_2,text-xs,pointer-events-none,align-middle,text-shopee-primary,pointer-events-none_2,truncate,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7rasl-m1xloqgg1ie48a,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Laptop HP ProBook 440 G2 Core i5 Gen 5 RAM 8GB 4GB SSD 256GB 128GB Obral Murah,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.350.000,,,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,"Laptop HP ProBook 440 G2 Core i5 Gen 5 RAM 8GB 4GB SSD 256GB 128GB Obral Murah
Rp
1.350.000
5 Terjual
Jakarta Barat",https://shopee.co.id/Laptop-HP-ProBook-440-G2-Core-i5-Gen-5-RAM-8GB-4GB-SSD-256GB-128GB-Obral-Murah-i.582969235.27765832292?extraParams=%7B%22display_model_id%22%3A109603436145%2C%22model_selection_logic%22%3A3%7D&sp_atk=89fe4360-f6e4-418f-9019-4934d85deb0f&xptdk=89fe4360-f6e4-418f-9019-4934d85deb0f
https://down-id.img.susercontent.com/file/id-11134207-8224w-mhk8j14ox3ibbc,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Hp 14 Intel Core I3-1115G4 - 8GB RAM 512GB SSD 14 INCH Windows 11 - DQ2614TU 240 G8 250 G8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.639.420,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,3.9,17 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,-42%,,,"Laptop Hp 14 Intel Core I3-1115G4 - 8GB RAM 512GB SSD 14 INCH Windows 11 - DQ2614TU 240 G8 250 G8
Rp
4.639.420
-42%
3.9
17 Terjual
Jakarta Barat",https://shopee.co.id/Laptop-Hp-14-Intel-Core-I3-1115G4-8GB-RAM-512GB-SSD-14-INCH-Windows-11-DQ2614TU-240-G8-250-G8-i.1124285767.48852227326?extraParams=%7B%22display_model_id%22%3A410214385456%2C%22model_selection_logic%22%3A3%7D&sp_atk=dd513314-4d3f-4e50-b951-b05f130a06fd&xptdk=dd513314-4d3f-4e50-b951-b05f130a06fd
https://down-id.img.susercontent.com/file/id-11134207-81ztp-mf5jf7v0z3ew7e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HP 14 EP Series Intel Core i3 1315U Ram16Gb Ssd1Tb 14'' Fhd Windows 11 Office 2021,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.299.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,791 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,Cicilan,"HP 14 EP Series Intel Core i3 1315U Ram16Gb Ssd1Tb 14'' Fhd Windows 11 Office 2021
Rp
7.299.000
Cicilan
4.9
791 Terjual
Jakarta Pusat",https://shopee.co.id/HP-14-EP-Series-Intel-Core-i3-1315U-Ram16Gb-Ssd1Tb-14''-Fhd-Windows-11-Office-2021-i.32829345.2642284343?extraParams=%7B%22display_model_id%22%3A222453944146%2C%22model_selection_logic%22%3A3%7D&sp_atk=51be4b11-3792-4002-bb5d-247bcff63124&xptdk=51be4b11-3792-4002-bb5d-247bcff63124
https://down-id.img.susercontent.com/file/id-11134207-82251-mkdzxb0onvnkf7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop HP 14 Core i5-7200U Radeon R5 | 8GB / 256GB | 14"" HD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.675.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bekasi,-44%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"Laptop HP 14 Core i5-7200U Radeon R5 | 8GB / 256GB | 14"" HD
Rp
1.675.000
-44%
5.0
3 Terjual
Kab. Bekasi",https://shopee.co.id/Laptop-HP-14-Core-i5-7200U-Radeon-R5-8GB-256GB-14-HD-i.1392606552.56605737482?extraParams=%7B%22display_model_id%22%3A310534935876%2C%22model_selection_logic%22%3A3%7D&sp_atk=64c14ee0-3768-4130-804f-f84e138f9db2&xptdk=64c14ee0-3768-4130-804f-f84e138f9db2
https://down-id.img.susercontent.com/file/id-11134207-7rash-m4yb8s12oe1223,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Laptop HP Elitebook 840 G1 Core i5 Gen 4 Ram 8GB SSD 256 Grade A Original/Murah/Bergaransi,,Rp,1.800.000,,,10 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bandung,,,,"Laptop HP Elitebook 840 G1 Core i5 Gen 4 Ram 8GB SSD 256 Grade A Original/Murah/Bergaransi
Rp
1.800.000
10 Terjual
Kab. Bandung",https://shopee.co.id/Laptop-HP-Elitebook-840-G1-Core-i5-Gen-4-Ram-8GB-SSD-256-Grade-A-Original-Murah-Bergaransi-i.261100163.28314335511?extraParams=%7B%22display_model_id%22%3A207885123190%2C%22model_selection_logic%22%3A3%7D&sp_atk=96cdc62c-785e-4eb5-8f86-788f6857656a&xptdk=96cdc62c-785e-4eb5-8f86-788f6857656a
https://down-id.img.susercontent.com/file/id-11134207-822wh-mlltft1lophf80,,Laptop Hp Elitebook 745 G6 RYZEN 5 PRO TOUCHSCREEN 32GB/1TB SSD WIN 11PRO,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.230.000,,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"Laptop Hp Elitebook 745 G6 RYZEN 5 PRO TOUCHSCREEN 32GB/1TB SSD WIN 11PRO
Rp
3.230.000
-1%
1 Terjual
Jakarta Barat",https://shopee.co.id/Laptop-Hp-Elitebook-745-G6-RYZEN-5-PRO-TOUCHSCREEN-32GB-1TB-SSD-WIN-11PRO-i.1746862462.46356915846?extraParams=%7B%22display_model_id%22%3A415616284291%2C%22model_selection_logic%22%3A3%7D&sp_atk=06ed175d-6e2a-4e37-8ac1-dbdae3d4154a&xptdk=06ed175d-6e2a-4e37-8ac1-dbdae3d4154a
https://down-id.img.susercontent.com/file/id-11134207-7r991-lvb8vz8xscn9c0,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop HP Elitebook 820 G4 Core i5 Gen 7 RAM 8G SSD 512GB ( Layar12.5 Inch ),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.499.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.0,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,,,"Laptop HP Elitebook 820 G4 Core i5 Gen 7 RAM 8G SSD 512GB ( Layar12.5 Inch )
Rp
1.499.000
4.0
2 Terjual
Tangerang",https://shopee.co.id/Laptop-HP-Elitebook-820-G4-Core-i5-Gen-7-RAM-8G-SSD-512GB-(-Layar12.5-Inch-)-i.845800738.22390127123?extraParams=%7B%22display_model_id%22%3A292365998477%2C%22model_selection_logic%22%3A3%7D&sp_atk=90843ce9-7098-42b3-850f-c3dd52a6f03a&xptdk=90843ce9-7098-42b3-850f-c3dd52a6f03a
https://down-id.img.susercontent.com/file/id-11134207-8224w-miqndymd8xdsbb,,Laptop HP 4230s Intel Core i5-2450M,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,850.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Lebak,,,Produk Baru,"Laptop HP 4230s Intel Core i5-2450M
Rp
850.000
Produk Baru
Kab. Lebak",https://shopee.co.id/Laptop-HP-4230s-Intel-Core-i5-2450M-i.566165508.50303473568?extraParams=%7B%22display_model_id%22%3A410334063088%2C%22model_selection_logic%22%3A3%7D&sp_atk=19281577-9d88-4434-b2ca-5f8406bf291f&xptdk=19281577-9d88-4434-b2ca-5f8406bf291f
https://down-id.img.susercontent.com/file/id-11134207-7r98p-m07umzo1sj7bc6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"HP ProBook MT31, Intel Celeron-3867U, 4GB RAM, 128GB SSD, 13.3″ Display Screen, Thunderbolt Tab C, Super Slim, Lengkap, Silver",,Rp,1.900.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,"HP ProBook MT31, Intel Celeron-3867U, 4GB RAM, 128GB SSD, 13.3″ Display Screen, Thunderbolt Tab C, Super Slim, Lengkap, Silver
Rp
1.900.000
Jakarta Barat",https://shopee.co.id/HP-ProBook-MT31-Intel-Celeron-3867U-4GB-RAM-128GB-SSD-13.3%E2%80%B3-Display-Screen-Thunderbolt-Tab-C-Super-Slim-Lengkap-Silver-i.816009841.26011575728?extraParams=%7B%22display_model_id%22%3A226777859029%2C%22model_selection_logic%22%3A3%7D&sp_atk=713a4158-ed08-4331-a87f-b08d739fbb40&xptdk=713a4158-ed08-4331-a87f-b08d739fbb40
https://down-id.img.susercontent.com/file/id-11134207-7ra0j-mb3gdn9ycw5y57,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop HP Probook 645 G4 RYZEN 5Pro RAM 16GB/512SSD UP TO 1TB FULLSET,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.085.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,-3%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"Laptop HP Probook 645 G4 RYZEN 5Pro RAM 16GB/512SSD UP TO 1TB FULLSET
Rp
2.085.000
-3%
5.0
1 Terjual
Jakarta Barat",https://shopee.co.id/Laptop-HP-Probook-645-G4-RYZEN-5Pro-RAM-16GB-512SSD-UP-TO-1TB-FULLSET-i.1050478176.24195603230?extraParams=%7B%22display_model_id%22%3A265405589976%2C%22model_selection_logic%22%3A3%7D&sp_atk=bb84f064-5a84-41d2-a59b-d1e4d673ed0a&xptdk=bb84f064-5a84-41d2-a59b-d1e4d673ed0a
https://down-id.img.susercontent.com/file/id-11134207-822wj-mn2jhwvc658jc6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop Hp 14S Pentium Silver N5030 16GB 256GB SSD Intel UHD Graphic 14"" Windows 11 Original - indokomputer",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.380.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,22 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Hadiah Gratis,"Laptop Hp 14S Pentium Silver N5030 16GB 256GB SSD Intel UHD Graphic 14"" Windows 11 Original - indokomputer
Rp
4.380.000
-1%
Hadiah Gratis
5.0
22 Terjual
Surabaya",https://shopee.co.id/Laptop-Hp-14S-Pentium-Silver-N5030-16GB-256GB-SSD-Intel-UHD-Graphic-14-Windows-11-Original-indokomputer-i.1597029574.44112381639?extraParams=%7B%22display_model_id%22%3A415568461832%2C%22model_selection_logic%22%3A3%7D&sp_atk=fdd32f7f-8f6d-4a3d-ade1-f6ce922255f9&xptdk=fdd32f7f-8f6d-4a3d-ade1-f6ce922255f9
