-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,text-xs/sp14_2,w-auto,text-white,truncate,text-shopee-primary,pointer-events-none_3,img_2,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-822wk-mlemojuhcjr517,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"ZTE Nubia Neo 3 5G 8/256GB, 6000 mAH Fast Charging 33W - Garansi Resmi",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.759.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,55 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,-35%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Scrape to BigSeller
ZTE Nubia Neo 3 5G 8/256GB, 6000 mAH Fast Charging 33W - Garansi Resmi
Rp
2.759.000
-35%
4.9
55 Terjual
Besok
Jakarta Utara",https://shopee.co.id/ZTE-Nubia-Neo-3-5G-8-256GB-6000-mAH-Fast-Charging-33W-Garansi-Resmi-i.1531741891.56251719135?extraParams=%7B%22display_model_id%22%3A282378362758%2C%22model_selection_logic%22%3A3%7D&sp_atk=4b39ca0c-b72d-45f9-83a1-9d63b5fb1bca&xptdk=4b39ca0c-b72d-45f9-83a1-9d63b5fb1bca
https://down-id.img.susercontent.com/file/id-11134207-8224q-mjzgcps6qcjs04,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZTE NUBIA  A76 5G 8/128 GB GARANSI RESMI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.979.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,21 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,Cicilan,-10%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Scrape to BigSeller
ZTE NUBIA A76 5G 8/128 GB GARANSI RESMI
Rp
1.979.000
-10%
Cicilan
5.0
21 Terjual
Besok
Medan",https://shopee.co.id/ZTE-NUBIA-A76-5G-8-128-GB-GARANSI-RESMI-i.10422348.13740764605?extraParams=%7B%22display_model_id%22%3A335492592268%2C%22model_selection_logic%22%3A3%7D&sp_atk=a082a17f-2389-4b5c-85f3-38803aa8dd5f&xptdk=a082a17f-2389-4b5c-85f3-38803aa8dd5f
https://down-id.img.susercontent.com/file/sg-11134201-7rdyl-mbt7tun4ylb93e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZTE Nubia A56 (4GB+8GB)/128GB - Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,1.729.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,49 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Banjarmasin,4.9,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Scrape to BigSeller
ZTE Nubia A56 (4GB+8GB)/128GB - Garansi Resmi
Rp
1.729.000
4.9
49 Terjual
3-5 Hari
Banjarmasin",https://shopee.co.id/ZTE-Nubia-A56-(4GB-8GB)-128GB-Garansi-Resmi-i.813315322.40707418034?extraParams=%7B%22display_model_id%22%3A290629055618%2C%22model_selection_logic%22%3A3%7D&sp_atk=f6ab3701-8141-4eed-a29b-d5cb109f7c86&xptdk=f6ab3701-8141-4eed-a29b-d5cb109f7c86
https://down-id.img.susercontent.com/file/sg-11134201-821fv-mgje41ohcglrbf,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZTE Nubia V70 Design 8/128 GB NFC - Garansi Resmi,,Rp,2.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Kendal,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Scrape to BigSeller
ZTE Nubia V70 Design 8/128 GB NFC - Garansi Resmi
Rp
2.000.000
5.0
2 Terjual
Besok
Kab. Kendal",https://shopee.co.id/ZTE-Nubia-V70-Design-8-128-GB-NFC-Garansi-Resmi-i.7333291.46050676185?extraParams=%7B%22display_model_id%22%3A49597711810%2C%22model_selection_logic%22%3A3%7D&sp_atk=11565c2b-b4d0-4a27-8f47-b89e1b1d9d7d&xptdk=11565c2b-b4d0-4a27-8f47-b89e1b1d9d7d
https://down-id.img.susercontent.com/file/id-11134207-822wm-mloh8jdvwc1w39,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,ZTE V80 Max 8GB+128GB - Garansi Resmi 1 Tahun,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,1.699.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,5.0,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Scrape to BigSeller
ZTE V80 Max 8GB+128GB - Garansi Resmi 1 Tahun
Rp
1.699.000
5.0
2 Terjual
2-3 Hari
Jakarta Utara",https://shopee.co.id/ZTE-V80-Max-8GB-128GB-Garansi-Resmi-1-Tahun-i.316930488.43379178510?extraParams=%7B%22display_model_id%22%3A315629747767%2C%22model_selection_logic%22%3A3%7D&sp_atk=419a707b-42b1-40a3-856b-5dfc9bfdabcc&xptdk=419a707b-42b1-40a3-856b-5dfc9bfdabcc
https://down-id.img.susercontent.com/file/id-11134207-8224o-mis78ibcvcaqd6,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Nubia Zte A56 4/128gb new garansi 12 bulan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.650.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Batam,,,,Produk Baru,,,,"Scrape to BigSeller
Nubia Zte A56 4/128gb new garansi 12 bulan
Rp
1.650.000
Produk Baru
1 Terjual
4-8 Hari
Batam",https://shopee.co.id/Nubia-Zte-A56-4-128gb-new-garansi-12-bulan-i.198476199.47553865119?extraParams=%7B%22display_model_id%22%3A420364850344%2C%22model_selection_logic%22%3A3%7D&sp_atk=a9f1c56f-abdc-457d-98b2-528697fa57d4&xptdk=a9f1c56f-abdc-457d-98b2-528697fa57d4
https://down-id.img.susercontent.com/file/id-11134207-822wj-mlxkpblwaigw0a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZTE Nubia V70 8/256GB 6.7 Inch Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.089.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,22 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Balikpapan,4.9,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Scrape to BigSeller
ZTE Nubia V70 8/256GB 6.7 Inch Garansi Resmi
Rp
2.089.000
4.9
22 Terjual
4-8 Hari
Balikpapan",https://shopee.co.id/ZTE-Nubia-V70-8-256GB-6.7-Inch-Garansi-Resmi-i.147421658.43358243890?extraParams=%7B%22display_model_id%22%3A355652268261%2C%22model_selection_logic%22%3A3%7D&sp_atk=7e669fad-a398-425e-ae61-b91419672628&xptdk=7e669fad-a398-425e-ae61-b91419672628
https://down-id.img.susercontent.com/file/id-11134207-8224z-mhsq1c6eps031a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Handphone nubia ZTE A36 4GB 64GB New garansi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.579.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"Scrape to BigSeller
Handphone nubia ZTE A36 4GB 64GB New garansi
Rp
1.579.000
Besok
Jakarta Pusat",https://shopee.co.id/Handphone-nubia-ZTE-A36-4GB-64GB-New-garansi-i.261550444.47002536846?extraParams=%7B%22display_model_id%22%3A405243113192%2C%22model_selection_logic%22%3A3%7D&sp_atk=5c63a9c9-7a93-41e9-bb0b-3358d55e3e75&xptdk=5c63a9c9-7a93-41e9-bb0b-3358d55e3e75
https://down-id.img.susercontent.com/file/sg-11134201-7rdwd-mbxpgqlsfxvy0a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Zte nubia A36 4/64GB | IPS LCD 6.75inc | Unisoc T7200 | Baterai 5000mAh | Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.597.500,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,13 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,4.2,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,-33%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Scrape to BigSeller
Zte nubia A36 4/64GB | IPS LCD 6.75inc | Unisoc T7200 | Baterai 5000mAh | Garansi Resmi
Rp
1.597.500
-33%
4.2
13 Terjual
Besok
Jakarta Barat",https://shopee.co.id/Zte-nubia-A36-4-64GB-IPS-LCD-6.75inc-Unisoc-T7200-Baterai-5000mAh-Garansi-Resmi-i.59822858.43007759444?extraParams=%7B%22display_model_id%22%3A275658570004%2C%22model_selection_logic%22%3A3%7D&sp_atk=44b31329-c604-411b-b3a5-9317c61f1755&xptdk=44b31329-c604-411b-b3a5-9317c61f1755
https://down-id.img.susercontent.com/file/id-11134207-822wr-mmqydh64k64k45,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZTE NUBIA V80 MAX | GARANSI RESMI | 100% ORIGINAL,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.739.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"Scrape to BigSeller
ZTE NUBIA V80 MAX | GARANSI RESMI | 100% ORIGINAL
Rp
1.739.000
Besok
Jakarta Selatan",https://shopee.co.id/ZTE-NUBIA-V80-MAX-GARANSI-RESMI-100-ORIGINAL-i.925508383.53808313046?extraParams=%7B%22display_model_id%22%3A400738905707%2C%22model_selection_logic%22%3A3%7D&sp_atk=c4fc6159-d78c-4776-9e49-4e914f62dff2&xptdk=c4fc6159-d78c-4776-9e49-4e914f62dff2
https://down-id.img.susercontent.com/file/id-11134207-82250-mfv0d23lkemne8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"ZTE NUBIA NEO 3 5G 8+256GB 6.8"" FHD 120Hz DISPLAY GARANSI RESMI",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.649.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,8 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandar Lampung,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,-5%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Scrape to BigSeller
ZTE NUBIA NEO 3 5G 8+256GB 6.8"" FHD 120Hz DISPLAY GARANSI RESMI
Rp
2.649.000
-5%
5.0
8 Terjual
Besok
Bandar Lampung",https://shopee.co.id/ZTE-NUBIA-NEO-3-5G-8-256GB-6.8-FHD-120Hz-DISPLAY-GARANSI-RESMI-i.1365690096.26517253514?extraParams=%7B%22display_model_id%22%3A258420251586%2C%22model_selection_logic%22%3A3%7D&sp_atk=a2277531-df9d-47b3-87e6-eca09c85c3b0&xptdk=a2277531-df9d-47b3-87e6-eca09c85c3b0
https://down-id.img.susercontent.com/file/id-11134207-81ztd-me3ztlf2dfyf6c,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,(DCG) ZTE Nubia Neo 3 5G 8/256 GB Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.705.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,43 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Scrape to BigSeller
(DCG) ZTE Nubia Neo 3 5G 8/256 GB Garansi Resmi
Rp
2.705.000
5.0
43 Terjual
Besok
Medan",https://shopee.co.id/(DCG)-ZTE-Nubia-Neo-3-5G-8-256-GB-Garansi-Resmi-i.145436115.28136971984?extraParams=%7B%22display_model_id%22%3A281267794380%2C%22model_selection_logic%22%3A3%7D&sp_atk=cc4ddad7-833e-4486-9a7b-246a9839c865&xptdk=cc4ddad7-833e-4486-9a7b-246a9839c865
https://down-id.img.susercontent.com/file/id-11134207-7ra0l-mdekxynrkzzjcd,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZTE Nubia A56 [4GB/128GB] Garansi Resmi ZTE Indonesia 1 Tahun,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.549.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,22 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Palembang,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Scrape to BigSeller
ZTE Nubia A56 [4GB/128GB] Garansi Resmi ZTE Indonesia 1 Tahun
Rp
1.549.000
5.0
22 Terjual
Besok
Palembang",https://shopee.co.id/ZTE-Nubia-A56-4GB-128GB-Garansi-Resmi-ZTE-Indonesia-1-Tahun-i.133736627.29550715262?extraParams=%7B%22display_model_id%22%3A291080746743%2C%22model_selection_logic%22%3A3%7D&sp_atk=0af1ba1c-f8a5-429e-a39c-a13756c52c9c&xptdk=0af1ba1c-f8a5-429e-a39c-a13756c52c9c
https://down-id.img.susercontent.com/file/id-11134207-7ra0h-mbrrsg0tgj9va6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZTE NUBIA A36 & A56 | Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.681.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,36 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,4.7,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,Kombo Hemat,-35%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Scrape to BigSeller
ZTE NUBIA A36 & A56 | Garansi Resmi
Rp
1.681.000
-35%
Kombo Hemat
4.7
36 Terjual
Besok
Bandung",https://shopee.co.id/ZTE-NUBIA-A36-A56-Garansi-Resmi-i.164329833.27662911780?extraParams=%7B%22display_model_id%22%3A292541932070%2C%22model_selection_logic%22%3A3%7D&sp_atk=cc63e355-b849-4dec-8821-edd3322d18ae&xptdk=cc63e355-b849-4dec-8821-edd3322d18ae
https://down-id.img.susercontent.com/file/id-11134207-8224s-mkm2lq9skrghe6,,ZTE Nubia V70 Max RAM 8/256GB battery 6.000 mAh 22.5W Fast Charging 50MP AI Triple Camera Sleek Slim Body - Garansi Resmi | Copy,,Rp,1.699.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-7 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,,,"Scrape to BigSeller
ZTE Nubia V70 Max RAM 8/256GB battery 6.000 mAh 22.5W Fast Charging 50MP AI Triple Camera Sleek Slim Body - Garansi Resmi | Copy
Rp
1.699.000
4-7 Hari
Jakarta Utara",https://shopee.co.id/ZTE-Nubia-V70-Max-RAM-8-256GB-battery-6.000-mAh-22.5W-Fast-Charging-50MP-AI-Triple-Camera-Sleek-Slim-Body-Garansi-Resmi-Copy-i.1732876054.44806360037?extraParams=%7B%22display_model_id%22%3A330572406926%2C%22model_selection_logic%22%3A3%7D&sp_atk=4a584595-47b4-43a7-bd31-c2e2777dfbea&xptdk=4a584595-47b4-43a7-bd31-c2e2777dfbea
https://down-id.img.susercontent.com/file/id-11134207-8224w-mkbyh3mtzhfq62,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZTE NUBIA V70 8GB 256GB - BARU & GARANSI RESMI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.899.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,,,"Scrape to BigSeller
ZTE NUBIA V70 8GB 256GB - BARU & GARANSI RESMI
Rp
1.899.000
2-3 Hari
Jakarta Utara",https://shopee.co.id/ZTE-NUBIA-V70-8GB-256GB-BARU-GARANSI-RESMI-i.364038165.56605842670?extraParams=%7B%22display_model_id%22%3A325528263492%2C%22model_selection_logic%22%3A3%7D&sp_atk=db33ef7d-5806-4a67-a03d-f407cfda15f0&xptdk=db33ef7d-5806-4a67-a03d-f407cfda15f0
https://down-id.img.susercontent.com/file/id-11134207-822wj-mn4830kvtgjq2b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZTE Nubia V80 Max,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"Scrape to BigSeller
ZTE Nubia V80 Max
Rp
2.000.000
< 2 Hari
Kab. Sidoarjo",https://shopee.co.id/ZTE-Nubia-V80-Max-i.109514776.47208968631?extraParams=%7B%22display_model_id%22%3A440793356297%2C%22model_selection_logic%22%3A3%7D&sp_atk=73d59d83-70bc-47c5-ad5a-3f6ab632551e&xptdk=73d59d83-70bc-47c5-ad5a-3f6ab632551e
https://down-id.img.susercontent.com/file/id-11134207-8224o-mki7qra4dxqb4f,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,ZTE NUBIA A36 4/64 BARU . ORI. GARANSI RESMI,,Rp,1.399.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,5.0,,,Produk Baru,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Scrape to BigSeller
ZTE NUBIA A36 4/64 BARU . ORI. GARANSI RESMI
Rp
1.399.000
Produk Baru
5.0
1 Terjual
3-6 Hari
Medan",https://shopee.co.id/ZTE-NUBIA-A36-4-64-BARU-.-ORI.-GARANSI-RESMI-i.1704021350.49953282327?extraParams=%7B%22display_model_id%22%3A315315088857%2C%22model_selection_logic%22%3A3%7D&sp_atk=d1fc3a3b-6b34-4971-8458-999afbc24385&xptdk=d1fc3a3b-6b34-4971-8458-999afbc24385
https://down-id.img.susercontent.com/file/id-11134207-82250-mgiz538f007h99,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,HANDPHONE ZTE A56 4GB 128GB 6.75inch 5000mAh android 14 garansi resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.679.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"Scrape to BigSeller
HANDPHONE ZTE A56 4GB 128GB 6.75inch 5000mAh android 14 garansi resmi
Rp
1.679.000
Besok
Jakarta Pusat",https://shopee.co.id/HANDPHONE-ZTE-A56-4GB-128GB-6.75inch-5000mAh-android-14-garansi-resmi-i.500867183.51150656471?extraParams=%7B%22display_model_id%22%3A400058272107%2C%22model_selection_logic%22%3A3%7D&sp_atk=c22c302b-d76b-4ba2-a47d-8fbe02bb19ac&xptdk=c22c302b-d76b-4ba2-a47d-8fbe02bb19ac
