-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,pointer-events-none,truncate,img,text-xs/sp14_2,text-xs,pointer-events-none_2,w-auto,text-white,pointer-events-none_3,align-middle,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-822wp-mn18qdyyn7k5ad,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,ASUS VIVOBOOK 14 A1404VA | INTEL CORE 5 120U | 16GB RAM | SSD 512GB | 14 INCH,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,8.919.180,-19%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,"ASUS VIVOBOOK 14 A1404VA | INTEL CORE 5 120U | 16GB RAM | SSD 512GB | 14 INCH
Rp
8.919.180
-19%
Hadiah Gratis
< 2 Hari
Jakarta Barat",https://shopee.co.id/ASUS-VIVOBOOK-14-A1404VA-INTEL-CORE-5-120U-16GB-RAM-SSD-512GB-14-INCH-i.201662108.53458789859?extraParams=%7B%22display_model_id%22%3A395781215931%2C%22model_selection_logic%22%3A3%7D&sp_atk=4cde5a03-b612-4309-b4ec-d4e3cd53da2c&xptdk=4cde5a03-b612-4309-b4ec-d4e3cd53da2c
https://down-id.img.susercontent.com/file/id-11134207-822wj-mn9rppdjdypu43,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Vivobook GO 14 E410KA 512GB SSD Win11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.698.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,7 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bogor,"Asus Vivobook GO 14 E410KA 512GB SSD Win11
Rp
4.698.000
-1%
Hadiah Gratis
5.0
7 Terjual
< 2 Hari
Bogor",https://shopee.co.id/Asus-Vivobook-GO-14-E410KA-512GB-SSD-Win11-i.1622863032.41319369446?extraParams=%7B%22display_model_id%22%3A325627127929%2C%22model_selection_logic%22%3A3%7D&sp_atk=dcff622c-282b-492a-b2a6-590d1c13c4d6&xptdk=dcff622c-282b-492a-b2a6-590d1c13c4d6
https://down-id.img.susercontent.com/file/sg-11134201-23010-hgkyr2yruxlv9f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"NOTEBOOK ASUS X450C, NOTEBOOK BEKAS MULUS, NOTEBOK ASUS, LAPTOP MURAH, LAPTOP SECOND",,Rp,3.200.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Malang,"NOTEBOOK ASUS X450C, NOTEBOOK BEKAS MULUS, NOTEBOK ASUS, LAPTOP MURAH, LAPTOP SECOND
Rp
3.200.000
< 2 Hari
Kab. Malang",https://shopee.co.id/NOTEBOOK-ASUS-X450C-NOTEBOOK-BEKAS-MULUS-NOTEBOK-ASUS-LAPTOP-MURAH-LAPTOP-SECOND-i.17080485.23316474997?extraParams=%7B%22display_model_id%22%3A203679934444%2C%22model_selection_logic%22%3A3%7D&sp_atk=968fa939-60fd-45d2-8d23-bc515ae41a9a&xptdk=968fa939-60fd-45d2-8d23-bc515ae41a9a
https://down-id.img.susercontent.com/file/id-11134207-822wj-mn4814f95zid07,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop Asus Vivobook L410KA Intel N4500 RAM 4GB 512GB SSD 14"" FHD NumberPad Windows 11 Home",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.398.001,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,"Laptop Asus Vivobook L410KA Intel N4500 RAM 4GB 512GB SSD 14"" FHD NumberPad Windows 11 Home
Rp
4.398.001
-1%
Hadiah Gratis
2 Terjual
< 2 Hari
Depok",https://shopee.co.id/Laptop-Asus-Vivobook-L410KA-Intel-N4500-RAM-4GB-512GB-SSD-14-FHD-NumberPad-Windows-11-Home-i.1670318846.55258291946?extraParams=%7B%22display_model_id%22%3A400788427079%2C%22model_selection_logic%22%3A3%7D&sp_atk=41ebfce1-5f1e-46ed-8e4c-26fd65eaa93c&xptdk=41ebfce1-5f1e-46ed-8e4c-26fd65eaa93c
https://down-id.img.susercontent.com/file/ee883cbe4da10cdac8e13d80f2387e94,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Asus A456UR i5 7th Gen 12GB Nvidia 930MX Gaming,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.100.000,,,,,,3-5 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,"Asus A456UR i5 7th Gen 12GB Nvidia 930MX Gaming
Rp
4.100.000
3-5 Hari
Depok",https://shopee.co.id/Asus-A456UR-i5-7th-Gen-12GB-Nvidia-930MX-Gaming-i.6356067.13869314450?extraParams=%7B%22display_model_id%22%3A141739830078%2C%22model_selection_logic%22%3A3%7D&sp_atk=39cc8561-d848-4ea2-b01a-8ccfa5b4aaac&xptdk=39cc8561-d848-4ea2-b01a-8ccfa5b4aaac
https://down-id.img.susercontent.com/file/id-11134207-822wt-mn609144gb2835,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"ASUS Vivobook 14 A1404VAP i5-120U 16GB 512GB 14"" FHD IPS Iris XE W11 - FREE MOUSE & TAS",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,9.480.000,-21%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,"ASUS Vivobook 14 A1404VAP i5-120U 16GB 512GB 14"" FHD IPS Iris XE W11 - FREE MOUSE & TAS
Rp
9.480.000
-21%
< 2 Hari
Jakarta Barat",https://shopee.co.id/ASUS-Vivobook-14-A1404VAP-i5-120U-16GB-512GB-14-FHD-IPS-Iris-XE-W11-FREE-MOUSE-TAS-i.1124285767.52609107213?extraParams=%7B%22display_model_id%22%3A262550974125%2C%22model_selection_logic%22%3A3%7D&sp_atk=a2438ac6-21ae-4c58-9424-df3e6a91a0e1&xptdk=a2438ac6-21ae-4c58-9424-df3e6a91a0e1
https://down-id.img.susercontent.com/file/id-11134207-822wi-mmfp924ed1q92f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Asus X451CA Intel Celeron 1007U Ram 2GB HDD 500GB Normal Siap Pakai - Laptop Murah - Laptop Malang - Laptop Gaming - Bergaransi - Laptop Bekas - Laptop Bekas Malang - Laptop Kuliah - Laptop Kantoran - Laptop Kerja - Laptop Desain,,Rp,990.000,,,,,,2-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,"Laptop Asus X451CA Intel Celeron 1007U Ram 2GB HDD 500GB Normal Siap Pakai - Laptop Murah - Laptop Malang - Laptop Gaming - Bergaransi - Laptop Bekas - Laptop Bekas Malang - Laptop Kuliah - Laptop Kantoran - Laptop Kerja - Laptop Desain
Rp
990.000
2-3 Hari
Malang",https://shopee.co.id/Laptop-Asus-X451CA-Intel-Celeron-1007U-Ram-2GB-HDD-500GB-Normal-Siap-Pakai-Laptop-Murah-Laptop-Malang-Laptop-Gaming-Bergaransi-Laptop-Bekas-Laptop-Bekas-Malang-Laptop-Kuliah-Laptop-Kantoran-Laptop-Kerja-Laptop-Desain-i.1443585582.44355579480?extraParams=%7B%22display_model_id%22%3A267492303662%2C%22model_selection_logic%22%3A3%7D&sp_atk=387402e7-b0fe-416b-ad75-fa0842d86a25&xptdk=387402e7-b0fe-416b-ad75-fa0842d86a25
https://down-id.img.susercontent.com/file/id-11134207-822wm-mn6s5tcwwhdx4d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS VivoBook Go 14 Ryzen 3 8GB 512GB SSD Win11,,Rp,7.749.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bekasi,"ASUS VivoBook Go 14 Ryzen 3 8GB 512GB SSD Win11
Rp
7.749.000
< 2 Hari
Kab. Bekasi",https://shopee.co.id/ASUS-VivoBook-Go-14-Ryzen-3-8GB-512GB-SSD-Win11-i.1608827541.53052955745?extraParams=%7B%22display_model_id%22%3A262247841559%2C%22model_selection_logic%22%3A3%7D&sp_atk=69f02f09-f7fc-4b3f-9f0d-51fc2e014c3f&xptdk=69f02f09-f7fc-4b3f-9f0d-51fc2e014c3f
https://down-id.img.susercontent.com/file/id-11134207-7ra0m-mc0ds2irzmw1d6,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Laptop asus A450C (Preloved)BACA NOTE DI DESKRIPSI!!!!!,,Rp,1.200.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,"Laptop asus A450C (Preloved)BACA NOTE DI DESKRIPSI!!!!!
Rp
1.200.000
< 2 Hari
Bekasi",https://shopee.co.id/Laptop-asus-A450C-(Preloved)BACA-NOTE-DI-DESKRIPSI!!!!!-i.40237678.42207988418?extraParams=%7B%22display_model_id%22%3A300676129810%2C%22model_selection_logic%22%3A3%7D&sp_atk=2b66cdbb-0254-4b4d-bbec-858725eac1cb&xptdk=2b66cdbb-0254-4b4d-bbec-858725eac1cb
https://down-id.img.susercontent.com/file/id-11134207-8224u-mjjleem20dtx08,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS ExpertBook P1 i3 24GB 1TB SSD Win11 FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,8.198.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,"ASUS ExpertBook P1 i3 24GB 1TB SSD Win11 FHD
Rp
8.198.000
-1%
Hadiah Gratis
5.0
4 Terjual
< 2 Hari
Kab. Tangerang",https://shopee.co.id/ASUS-ExpertBook-P1-i3-24GB-1TB-SSD-Win11-FHD-i.33502991.46604788355?extraParams=%7B%22display_model_id%22%3A310566136335%2C%22model_selection_logic%22%3A3%7D&sp_atk=fa81cec5-fdf9-4a5b-a6b6-b7134f5d15ee&xptdk=fa81cec5-fdf9-4a5b-a6b6-b7134f5d15ee
https://down-id.img.susercontent.com/file/id-11134207-7ra0r-mdbgj2utyo1342,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Asus Vivobook Go E1504GA Intel i3 N305 8GB 256GB SSD 15,6 FULL HD IPS W11",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.998.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,9 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,"Asus Vivobook Go E1504GA Intel i3 N305 8GB 256GB SSD 15,6 FULL HD IPS W11
Rp
4.998.000
-1%
Hadiah Gratis
5.0
9 Terjual
< 2 Hari
Kab. Tangerang",https://shopee.co.id/Asus-Vivobook-Go-E1504GA-Intel-i3-N305-8GB-256GB-SSD-15-6-FULL-HD-IPS-W11-i.1008008577.27700236851?extraParams=%7B%22display_model_id%22%3A49922969020%2C%22model_selection_logic%22%3A3%7D&sp_atk=7629f83d-e599-414a-8f8c-90ddd39a4cf4&xptdk=7629f83d-e599-414a-8f8c-90ddd39a4cf4
https://down-id.img.susercontent.com/file/id-11134207-7qul9-lhsih80oii0912,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"Laptop Asus Bekas X453S 4GB RAM SSD 128GB 14"" HD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.650.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,"Laptop Asus Bekas X453S 4GB RAM SSD 128GB 14"" HD
Rp
1.650.000
< 2 Hari
Kab. Sleman",https://shopee.co.id/Laptop-Asus-Bekas-X453S-4GB-RAM-SSD-128GB-14-HD-i.225428636.19489637402?extraParams=%7B%22display_model_id%22%3A99378095712%2C%22model_selection_logic%22%3A3%7D&sp_atk=55371d26-7287-4928-9ad2-d9ca28b6a7d3&xptdk=55371d26-7287-4928-9ad2-d9ca28b6a7d3
https://down-id.img.susercontent.com/file/id-11134207-7ra0q-mbmerjr2des465,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Asus Vivobook Go 14 E1404GA Core i3-N305 8GB 512GB SSD FHD Windows 11 Home+OHS Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.599.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.3,12 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,"Laptop Asus Vivobook Go 14 E1404GA Core i3-N305 8GB 512GB SSD FHD Windows 11 Home+OHS Original
Rp
6.599.000
4.3
12 Terjual
< 2 Hari
Tangerang Selatan",https://shopee.co.id/Laptop-Asus-Vivobook-Go-14-E1404GA-Core-i3-N305-8GB-512GB-SSD-FHD-Windows-11-Home-OHS-Original-i.1555508681.26638174478?extraParams=%7B%22display_model_id%22%3A415725817326%2C%22model_selection_logic%22%3A3%7D&sp_atk=11587fbf-497e-4c51-8e7c-2e971fa27ef1&xptdk=11587fbf-497e-4c51-8e7c-2e971fa27ef1
https://down-id.img.susercontent.com/file/id-11134207-8224u-mklu07h50qo181,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Asus Vivobook 14 A1404VAP Intel Core 5 RAM 8/16GB 512GB SSD 14"" FHD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,11.483.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,"Asus Vivobook 14 A1404VAP Intel Core 5 RAM 8/16GB 512GB SSD 14"" FHD
Rp
11.483.000
5.0
2 Terjual
< 2 Hari
Jakarta Timur",https://shopee.co.id/Asus-Vivobook-14-A1404VAP-Intel-Core-5-RAM-8-16GB-512GB-SSD-14-FHD-i.1610100526.48255947883?extraParams=%7B%22display_model_id%22%3A167381355007%2C%22model_selection_logic%22%3A3%7D&sp_atk=86139263-2e2b-4a2f-9914-39e0e0fb537c&xptdk=86139263-2e2b-4a2f-9914-39e0e0fb537c
https://down-id.img.susercontent.com/file/sg-11134201-23010-wwin1iw0zymv65,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"LAPTOP ASUS X441M,LAPTOP BEKAS BERKUALITAS",,Rp,2.550.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Malang,"LAPTOP ASUS X441M,LAPTOP BEKAS BERKUALITAS
Rp
2.550.000
< 2 Hari
Kab. Malang",https://shopee.co.id/LAPTOP-ASUS-X441M-LAPTOP-BEKAS-BERKUALITAS-i.17080485.23620890697?extraParams=%7B%22display_model_id%22%3A220824732227%2C%22model_selection_logic%22%3A3%7D&sp_atk=052f38e0-4333-4590-895e-7f82af49e2f7&xptdk=052f38e0-4333-4590-895e-7f82af49e2f7
https://down-id.img.susercontent.com/file/84e8d6e862626d63050a27654a429b36,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus F560U Core i5 Gen 8 VGA Nvidia GTX1050 4GB SSD Laptop Second Gaming Bekas gen8 gtx 1050 x rog tuf nitro,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,7.900.000,,,Cicilan,,,3-5 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,"Asus F560U Core i5 Gen 8 VGA Nvidia GTX1050 4GB SSD Laptop Second Gaming Bekas gen8 gtx 1050 x rog tuf nitro
Rp
7.900.000
Cicilan
3-5 Hari
Depok",https://shopee.co.id/Asus-F560U-Core-i5-Gen-8-VGA-Nvidia-GTX1050-4GB-SSD-Laptop-Second-Gaming-Bekas-gen8-gtx-1050-x-rog-tuf-nitro-i.6356067.15117212690?extraParams=%7B%22display_model_id%22%3A114421368166%2C%22model_selection_logic%22%3A3%7D&sp_atk=85d8f010-dee5-4a0b-9d89-59e5eb4c6830&xptdk=85d8f010-dee5-4a0b-9d89-59e5eb4c6830
https://down-id.img.susercontent.com/file/6ad2dcc4648822e7f36fb861fad4f188,,Laptop asus bekas,,Rp,3.200.000,,,Cicilan,,,4-7 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Trenggalek,"Laptop asus bekas
Rp
3.200.000
Cicilan
4-7 Hari
Kab. Trenggalek",https://shopee.co.id/Laptop-asus-bekas-i.87168183.5239151275?extraParams=%7B%22display_model_id%22%3A42906071655%2C%22model_selection_logic%22%3A3%7D&sp_atk=da9545e9-3198-4ff0-9f1e-7c73134c2ffe&xptdk=da9545e9-3198-4ff0-9f1e-7c73134c2ffe
https://down-id.img.susercontent.com/file/id-11134207-822wm-mnawxk9tj0204c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS VivoBook 14 Core i3 16GB 512GB SSD Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.499.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,56 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,"ASUS VivoBook 14 Core i3 16GB 512GB SSD Windows 11
Rp
3.499.000
-1%
Cicilan
Hadiah Gratis
4.7
56 Terjual
< 2 Hari
Kab. Tangerang",https://shopee.co.id/ASUS-VivoBook-14-Core-i3-16GB-512GB-SSD-Windows-11-i.33502991.13206081936?extraParams=%7B%22display_model_id%22%3A287555955145%2C%22model_selection_logic%22%3A3%7D&sp_atk=1971290b-db16-4458-a4bd-58251e0ea670&xptdk=1971290b-db16-4458-a4bd-58251e0ea670
