-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,img,text-xs/sp14_2,text-xs,pointer-events-none,align-middle,text-shopee-primary,pointer-events-none_2,truncate,_container,_container_link
https://down-id.img.susercontent.com/file/4b57849c1a8a7ba562395473c553b543,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung N100SP Warna Putih White Netbook Notebook Second Bekas Murah RAM 2GB HDD 320GB Intel Windows,,Rp,1.300.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Indramayu,,,Cicilan,"Samsung N100SP Warna Putih White Netbook Notebook Second Bekas Murah RAM 2GB HDD 320GB Intel Windows
Rp
1.300.000
Cicilan
Kab. Indramayu",https://shopee.co.id/Samsung-N100SP-Warna-Putih-White-Netbook-Notebook-Second-Bekas-Murah-RAM-2GB-HDD-320GB-Intel-Windows-i.49656833.6163065512?extraParams=%7B%22display_model_id%22%3A41837692914%2C%22model_selection_logic%22%3A3%7D&sp_atk=a4ebfb00-bb38-4bad-ad46-34fc325a0272&xptdk=a4ebfb00-bb38-4bad-ad46-34fc325a0272
https://down-id.img.susercontent.com/file/f2f8364ba113a1ad7cd5cd51064f0e92,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung Sens R21 Plus Hitam 14 inch RAM 2GB HDD 250GB Laptop second,,Rp,1.300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Indramayu,,,Cicilan,"Samsung Sens R21 Plus Hitam 14 inch RAM 2GB HDD 250GB Laptop second
Rp
1.300.000
Cicilan
5.0
1 Terjual
Kab. Indramayu",https://shopee.co.id/Samsung-Sens-R21-Plus-Hitam-14-inch-RAM-2GB-HDD-250GB-Laptop-second-i.49656833.12762382322?extraParams=%7B%22display_model_id%22%3A141041737354%2C%22model_selection_logic%22%3A3%7D&sp_atk=477a5c9f-c8df-489c-b804-502420f8f2c6&xptdk=477a5c9f-c8df-489c-b804-502420f8f2c6
https://down-id.img.susercontent.com/file/c9cff71165783082d4faa46c3d9554d6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung N150 10 inch Netbook Second Notebook Bekas Intel HDD 250GB Warna biru,,Rp,1.300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Indramayu,,,,"Samsung N150 10 inch Netbook Second Notebook Bekas Intel HDD 250GB Warna biru
Rp
1.300.000
5.0
1 Terjual
Kab. Indramayu",https://shopee.co.id/Samsung-N150-10-inch-Netbook-Second-Notebook-Bekas-Intel-HDD-250GB-Warna-biru-i.49656833.9022477674?extraParams=%7B%22display_model_id%22%3A44008781759%2C%22model_selection_logic%22%3A3%7D&sp_atk=d5e4c07f-d71d-4adc-a6b6-a13b885d69dc&xptdk=d5e4c07f-d71d-4adc-a6b6-a13b885d69dc
https://down-id.img.susercontent.com/file/b9596067c7d5189bde8708af7d73b736,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung N100SP Warna Hitam 10 inch  Intel Atom N2600 RAM 2GB HDD 320GB Windows 7 Notebook Second,,Rp,1.300.000,,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Indramayu,,,Cicilan,"Samsung N100SP Warna Hitam 10 inch Intel Atom N2600 RAM 2GB HDD 320GB Windows 7 Notebook Second
Rp
1.300.000
Cicilan
1 Terjual
Kab. Indramayu",https://shopee.co.id/Samsung-N100SP-Warna-Hitam-10-inch-Intel-Atom-N2600-RAM-2GB-HDD-320GB-Windows-7-Notebook-Second-i.49656833.12002804952?extraParams=%7B%22display_model_id%22%3A27468801927%2C%22model_selection_logic%22%3A3%7D&sp_atk=12003d92-e6ae-4b79-88fd-3cece6fe5e10&xptdk=12003d92-e6ae-4b79-88fd-3cece6fe5e10
https://down-id.img.susercontent.com/file/id-11134207-822wh-mn15xmynv4lke3,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,[Bekas] Laptop Lenovo ThinkPad T480/T480s i5 RAM 8GB SSD 256GB - Bekas Original Bergaransi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.800.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,1RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,"[Bekas] Laptop Lenovo ThinkPad T480/T480s i5 RAM 8GB SSD 256GB - Bekas Original Bergaransi
Rp
2.800.000
4.9
1RB+ Terjual
Jakarta Utara",https://shopee.co.id/-Bekas-Laptop-Lenovo-ThinkPad-T480-T480s-i5-RAM-8GB-SSD-256GB-Bekas-Original-Bergaransi-i.472460537.20607028919?extraParams=%7B%22display_model_id%22%3A445475043877%2C%22model_selection_logic%22%3A3%7D&sp_atk=9bcc1010-b23c-4ee6-b8bc-fa8013cf8421&xptdk=9bcc1010-b23c-4ee6-b8bc-fa8013cf8421
https://down-id.img.susercontent.com/file/777b287effdd3ec7fce57d5b7776c168,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung N150 10 inch Netbook Second RAM 2GB Intel HDD 320GB Hitam,,Rp,1.200.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Indramayu,,,,"Samsung N150 10 inch Netbook Second RAM 2GB Intel HDD 320GB Hitam
Rp
1.200.000
5.0
1 Terjual
Kab. Indramayu",https://shopee.co.id/Samsung-N150-10-inch-Netbook-Second-RAM-2GB-Intel-HDD-320GB-Hitam-i.49656833.18308801785?extraParams=%7B%22display_model_id%22%3A180502403280%2C%22model_selection_logic%22%3A3%7D&sp_atk=ffc06b0c-2a74-4043-9553-6139d2b9a9f2&xptdk=ffc06b0c-2a74-4043-9553-6139d2b9a9f2
https://down-id.img.susercontent.com/file/id-11134207-7rash-m2c6o1i75mm81c,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,TERMURAH!! LAPTOP ASUS X455L INTEL CORE i3 RAM 4GB / SSD 512GB / Bonus Mouse - Tas,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.950.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.4,28 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,"TERMURAH!! LAPTOP ASUS X455L INTEL CORE i3 RAM 4GB / SSD 512GB / Bonus Mouse - Tas
Rp
1.950.000
4.4
28 Terjual
Jakarta Barat",https://shopee.co.id/TERMURAH!!-LAPTOP-ASUS-X455L-INTEL-CORE-i3-RAM-4GB-SSD-512GB-Bonus-Mouse-Tas-i.1370746900.26012959429?extraParams=%7B%22display_model_id%22%3A187958354814%2C%22model_selection_logic%22%3A3%7D&sp_atk=649875e8-59a8-4a39-b2fa-9ec6ed677219&xptdk=649875e8-59a8-4a39-b2fa-9ec6ed677219
https://down-id.img.susercontent.com/file/d429cb2433ba50e6782d99bd605fdb7a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung NP-N210 Warna Putih Intel Atom N450 RAM 2GB HDD 160GB Bluetooth Netbook Notebook Second,,Rp,1.300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Indramayu,,,Cicilan,"Samsung NP-N210 Warna Putih Intel Atom N450 RAM 2GB HDD 160GB Bluetooth Netbook Notebook Second
Rp
1.300.000
Cicilan
5.0
1 Terjual
Kab. Indramayu",https://shopee.co.id/Samsung-NP-N210-Warna-Putih-Intel-Atom-N450-RAM-2GB-HDD-160GB-Bluetooth-Netbook-Notebook-Second-i.49656833.11901497355?extraParams=%7B%22display_model_id%22%3A100080176085%2C%22model_selection_logic%22%3A3%7D&sp_atk=25297df9-e54e-4100-a22e-c7a5720a8f3c&xptdk=25297df9-e54e-4100-a22e-c7a5720a8f3c
https://down-id.img.susercontent.com/file/8ce9d93c3e86a07735ab473355e98af8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung NC108 Hitam Intel RAM 2GB HDD 320GB Netbook Notebook Second Bekas Warna Hitam,,Rp,1.300.000,,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Indramayu,,,,"Samsung NC108 Hitam Intel RAM 2GB HDD 320GB Netbook Notebook Second Bekas Warna Hitam
Rp
1.300.000
1 Terjual
Kab. Indramayu",https://shopee.co.id/Samsung-NC108-Hitam-Intel-RAM-2GB-HDD-320GB-Netbook-Notebook-Second-Bekas-Warna-Hitam-i.49656833.3991848998?extraParams=%7B%22display_model_id%22%3A65939121158%2C%22model_selection_logic%22%3A3%7D&sp_atk=66bce27c-13ad-441e-9ab9-da5522ed1099&xptdk=66bce27c-13ad-441e-9ab9-da5522ed1099
https://down-id.img.susercontent.com/file/ffb0c0ce33b07755a8bf1d17f66f4ba4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung NC108P Putih Intel Atom N2600 HDD 320GB RAM 2GB Windows 7 Netbook Second,,Rp,1.300.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Indramayu,,,,"Samsung NC108P Putih Intel Atom N2600 HDD 320GB RAM 2GB Windows 7 Netbook Second
Rp
1.300.000
Kab. Indramayu",https://shopee.co.id/Samsung-NC108P-Putih-Intel-Atom-N2600-HDD-320GB-RAM-2GB-Windows-7-Netbook-Second-i.49656833.19707392351?extraParams=%7B%22display_model_id%22%3A163037315829%2C%22model_selection_logic%22%3A3%7D&sp_atk=8c475b80-ee0d-4e8e-9582-810259d26dea&xptdk=8c475b80-ee0d-4e8e-9582-810259d26dea
