-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,inline-block,text-shopee-primary,pointer-events-none_3,truncate,img,text-xs/sp14_3,text-xs,text-white_2,text-white_2_link,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7ra0p-mdr6nlp6a254ad,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Advan Workmate Ryzen 5 3500U 8GB 256GB 14"" FHD+ W11",Rp,5.682.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,33 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=26209199005&shopid=37150373,"Advan Workmate Ryzen 5 3500U 8GB 256GB 14"" FHD+ W11
Rp
5.682.000
4.9
33 Terjual
< 2 Hari
Bandung",https://shopee.co.id/Advan-Workmate-Ryzen-5-3500U-8GB-256GB-14-FHD-W11-i.37150373.26209199005?extraParams=%7B%22display_model_id%22%3A89865592727%2C%22model_selection_logic%22%3A3%7D&sp_atk=fd188d04-1f83-4122-8e91-a23bd6b162ed&xptdk=fd188d04-1f83-4122-8e91-a23bd6b162ed
https://down-id.img.susercontent.com/file/id-11134207-7rasf-m0k1mxsrvmx8f1,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Advan TBOOK Laptop Intel N100 ram 4GB/8GB eMMC 128GB 14"" HD Windows 11",Rp,4.295.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Makassar,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,51 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=27112261292&shopid=125813652,"Advan TBOOK Laptop Intel N100 ram 4GB/8GB eMMC 128GB 14"" HD Windows 11
Rp
4.295.000
4.9
51 Terjual
< 2 Hari
Makassar",https://shopee.co.id/Advan-TBOOK-Laptop-Intel-N100-ram-4GB-8GB-eMMC-128GB-14-HD-Windows-11-i.125813652.27112261292?extraParams=%7B%22display_model_id%22%3A246660541557%2C%22model_selection_logic%22%3A3%7D&sp_atk=64fe5cc8-f63a-4f20-8072-881820597e92&xptdk=64fe5cc8-f63a-4f20-8072-881820597e92
https://down-id.img.susercontent.com/file/id-11134207-8224r-mjmgz7uvl91c7e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ADVAN TBOOK N100 4GB/8GB 128GB Windows11 14.0,Rp,4.237.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,2 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=44050516210&shopid=1471949508,"ADVAN TBOOK N100 4GB/8GB 128GB Windows11 14.0
Rp
4.237.000
-1%
5.0
2 Terjual
Besok
Surabaya",https://shopee.co.id/ADVAN-TBOOK-N100-4GB-8GB-128GB-Windows11-14.0-i.1471949508.44050516210?extraParams=%7B%22display_model_id%22%3A149181899623%2C%22model_selection_logic%22%3A3%7D&sp_atk=fd71d60a-0d94-408d-b121-a2e6b39c046a&xptdk=fd71d60a-0d94-408d-b121-a2e6b39c046a
https://down-id.img.susercontent.com/file/id-11134207-7rbka-m7qb5adtj3us2a,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Advan x Darbotz WorkPlus Ryzen 7 7735HS 16GB SSD 512GB 14"" WUXGA W11",Rp,9.299.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Yogyakarta,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=28430671928&shopid=29339583,"Advan x Darbotz WorkPlus Ryzen 7 7735HS 16GB SSD 512GB 14"" WUXGA W11
Rp
9.299.000
< 2 Hari
Yogyakarta",https://shopee.co.id/Advan-x-Darbotz-WorkPlus-Ryzen-7-7735HS-16GB-SSD-512GB-14-WUXGA-W11-i.29339583.28430671928?extraParams=%7B%22display_model_id%22%3A205914233028%2C%22model_selection_logic%22%3A3%7D&sp_atk=c3dab737-8c9b-49ff-b7cb-6856b993bba4&xptdk=c3dab737-8c9b-49ff-b7cb-6856b993bba4
https://down-id.img.susercontent.com/file/id-11134207-81zto-memhmudfw45hcc,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ADVAN Workplus Amd Ryzen 7 7735HS Ram16Gb SSd2Tb 14'' Ips Windows 11,Rp,9.299.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,18 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=26126048686&shopid=32829345,"ADVAN Workplus Amd Ryzen 7 7735HS Ram16Gb SSd2Tb 14'' Ips Windows 11
Rp
9.299.000
5.0
18 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/ADVAN-Workplus-Amd-Ryzen-7-7735HS-Ram16Gb-SSd2Tb-14''-Ips-Windows-11-i.32829345.26126048686?extraParams=%7B%22display_model_id%22%3A176964168210%2C%22model_selection_logic%22%3A3%7D&sp_atk=247ed1ec-ce76-44b0-8c40-19c9897fa9b1&xptdk=247ed1ec-ce76-44b0-8c40-19c9897fa9b1
https://down-id.img.susercontent.com/file/id-11134207-81ztj-meia13u93rpc23,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"ADVAN Workmate Laptop AMD Ryzen 5-3500U 8GB 256GB 14""FHD+ IPS Radeon Win11",Rp,6.299.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Balikpapan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,21 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=26259215089&shopid=27051321,"ADVAN Workmate Laptop AMD Ryzen 5-3500U 8GB 256GB 14""FHD+ IPS Radeon Win11
Rp
6.299.000
5.0
21 Terjual
2-4 Hari
Balikpapan",https://shopee.co.id/ADVAN-Workmate-Laptop-AMD-Ryzen-5-3500U-8GB-256GB-14-FHD-IPS-Radeon-Win11-i.27051321.26259215089?extraParams=%7B%22display_model_id%22%3A267379933386%2C%22model_selection_logic%22%3A3%7D&sp_atk=1b1fb1f6-f59c-49ff-86c8-56055c07c939&xptdk=1b1fb1f6-f59c-49ff-86c8-56055c07c939
https://down-id.img.susercontent.com/file/id-11134207-7ras9-m5o9dp5ppo145b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Advan TBook X Transformers Intel N100 14"" 4GB 128GB",Rp,3.830.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Cirebon,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,-36%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,7 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=27055460712&shopid=481116800,"Advan TBook X Transformers Intel N100 14"" 4GB 128GB
Rp
3.830.000
-36%
5.0
7 Terjual
< 2 Hari
Cirebon",https://shopee.co.id/Advan-TBook-X-Transformers-Intel-N100-14-4GB-128GB-i.481116800.27055460712?extraParams=%7B%22display_model_id%22%3A227046025567%2C%22model_selection_logic%22%3A3%7D&sp_atk=f1305910-a0d5-4194-bba5-e77e9a411c95&xptdk=f1305910-a0d5-4194-bba5-e77e9a411c95
https://down-id.img.susercontent.com/file/id-11134207-7rbk9-mayw6o6w74k96f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Advan WorkPro Notebook Advan WorkPro i5 Intel Core i5-12450H Gen 12 RAM 8GB SSD 512GB Windows 11,Rp,7.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Cirebon,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,-25%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.5,5 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=24702410600&shopid=481116800,"Advan WorkPro Notebook Advan WorkPro i5 Intel Core i5-12450H Gen 12 RAM 8GB SSD 512GB Windows 11
Rp
7.500.000
-25%
4.5
5 Terjual
< 2 Hari
Cirebon",https://shopee.co.id/Advan-WorkPro-Notebook-Advan-WorkPro-i5-Intel-Core-i5-12450H-Gen-12-RAM-8GB-SSD-512GB-Windows-11-i.481116800.24702410600?extraParams=%7B%22display_model_id%22%3A217184321536%2C%22model_selection_logic%22%3A3%7D&sp_atk=8625e705-32e6-4d80-91b7-5f3183b56fe0&xptdk=8625e705-32e6-4d80-91b7-5f3183b56fe0
https://down-id.img.susercontent.com/file/id-11134207-822wj-mlqfkr2tqfwk81,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Advan Workplus AI Ryzen 7 16GB DDR5 1TB SSD,Rp,9.799.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,119 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=22886476155&shopid=32829345,"Advan Workplus AI Ryzen 7 16GB DDR5 1TB SSD
Rp
9.799.000
5.0
119 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Advan-Workplus-AI-Ryzen-7-16GB-DDR5-1TB-SSD-i.32829345.22886476155?extraParams=%7B%22display_model_id%22%3A207786726297%2C%22model_selection_logic%22%3A3%7D&sp_atk=03be8358-6bc0-4072-8609-09f92114c4a8&xptdk=03be8358-6bc0-4072-8609-09f92114c4a8
https://down-id.img.susercontent.com/file/id-11134207-7r98r-lzrhcojgsh7sac,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Advan WorkPro Lite i5-12450 8GB 256GBSSD 14.0 FHD W11,Rp,6.200.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Palembang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,2 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=26209613991&shopid=39381924,"Advan WorkPro Lite i5-12450 8GB 256GBSSD 14.0 FHD W11
Rp
6.200.000
5.0
2 Terjual
< 2 Hari
Palembang",https://shopee.co.id/Advan-WorkPro-Lite-i5-12450-8GB-256GBSSD-14.0-FHD-W11-i.39381924.26209613991?extraParams=%7B%22display_model_id%22%3A241493106779%2C%22model_selection_logic%22%3A3%7D&sp_atk=c7ac8f35-6eb2-4701-b336-abfee2fcd0ce&xptdk=c7ac8f35-6eb2-4701-b336-abfee2fcd0ce
https://down-id.img.susercontent.com/file/id-11134207-7rasf-m3lmylu4lplo6b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP ADVAN SOULMATE PLUS RYZEN 5 3500 8GB 256GB W11 14.0 GRY,Rp,4.050.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=26420230760&shopid=651287406,"LAPTOP ADVAN SOULMATE PLUS RYZEN 5 3500 8GB 256GB W11 14.0 GRY
Rp
4.050.000
< 2 Hari
Jakarta Pusat",https://shopee.co.id/LAPTOP-ADVAN-SOULMATE-PLUS-RYZEN-5-3500-8GB-256GB-W11-14.0-GRY-i.651287406.26420230760?extraParams=%7B%22display_model_id%22%3A185628020799%2C%22model_selection_logic%22%3A3%7D&sp_atk=ad76c921-18fb-407f-997c-a59965589f2a&xptdk=ad76c921-18fb-407f-997c-a59965589f2a
https://down-id.img.susercontent.com/file/id-11134207-7rbk9-m7x4ydz0zhtued,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ADVAN WORKPRO LITE INTEL CORE I5 12450H 8GB 512GB 14 INCH FHD IPS WIN 11,Rp,6.600.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Kediri,,,,,,,3-7 Hari,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=27231265703&shopid=1502993827,"ADVAN WORKPRO LITE INTEL CORE I5 12450H 8GB 512GB 14 INCH FHD IPS WIN 11
Rp
6.600.000
3-7 Hari
Kab. Kediri",https://shopee.co.id/ADVAN-WORKPRO-LITE-INTEL-CORE-I5-12450H-8GB-512GB-14-INCH-FHD-IPS-WIN-11-i.1502993827.27231265703?extraParams=%7B%22display_model_id%22%3A168818564816%2C%22model_selection_logic%22%3A3%7D&sp_atk=9f1ae9b2-dd3e-4f6b-b73f-5c8374daf596&xptdk=9f1ae9b2-dd3e-4f6b-b73f-5c8374daf596
https://down-id.img.susercontent.com/file/id-11134207-7r990-lmh88xcv9i9g24,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"[Promo] ADVAN Notebook Laptop Workpro Intel core i5 14"" FHD IPS 8GB 256GB Win 11",Rp,5.759.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,5 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=23280130629&shopid=6275613,"[Promo] ADVAN Notebook Laptop Workpro Intel core i5 14"" FHD IPS 8GB 256GB Win 11
Rp
5.759.000
5.0
5 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/-Promo-ADVAN-Notebook-Laptop-Workpro-Intel-core-i5-14-FHD-IPS-8GB-256GB-Win-11-i.6275613.23280130629?extraParams=%7B%22display_model_id%22%3A166325622037%2C%22model_selection_logic%22%3A3%7D&sp_atk=04c67253-a87b-4054-848b-8b361781f0d1&xptdk=04c67253-a87b-4054-848b-8b361781f0d1
https://down-id.img.susercontent.com/file/id-11134207-822wm-mmtv3zs05slc1e,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,Laptop Advan TBook N100 8GB 128GB Windows 11,Rp,4.255.500,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-32%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Pilih Lokal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,45 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=29454662924&shopid=243265767,"Laptop Advan TBook N100 8GB 128GB Windows 11
Rp
4.255.500
-32%
Pilih Lokal
5.0
45 Terjual
3-4 Hari
Depok",https://shopee.co.id/Laptop-Advan-TBook-N100-8GB-128GB-Windows-11-i.243265767.29454662924?extraParams=%7B%22display_model_id%22%3A244203297808%2C%22model_selection_logic%22%3A3%7D&sp_atk=df9cb9fd-4a38-42f7-b769-e4df520e04a1&xptdk=df9cb9fd-4a38-42f7-b769-e4df520e04a1
https://down-id.img.susercontent.com/file/id-11134207-7rbk8-mahtks4eji5wde,https://down-id.img.susercontent.com/file/id-11134258-822wp-mlyjp115kz5tc6,"Advan Workplus Heritage Ryzen 5 14"" IPS FHD 16GB 512GB",Rp,6.999.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,3 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=41052945105&shopid=269392542,"Advan Workplus Heritage Ryzen 5 14"" IPS FHD 16GB 512GB
Rp
6.999.000
5.0
3 Terjual
< 2 Hari
Tangerang",https://shopee.co.id/Advan-Workplus-Heritage-Ryzen-5-14-IPS-FHD-16GB-512GB-i.269392542.41052945105?extraParams=%7B%22display_model_id%22%3A355520613991%2C%22model_selection_logic%22%3A3%7D&sp_atk=025488aa-5974-42e1-9f08-cab16b328b03&xptdk=025488aa-5974-42e1-9f08-cab16b328b03
https://down-id.img.susercontent.com/file/id-11134207-822ws-mlfsos9lvaire8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Advan Pixwar T Ryzen 7 16GB 512GB Touchscreen,Rp,9.204.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,3 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=29928953052&shopid=10625226,"Advan Pixwar T Ryzen 7 16GB 512GB Touchscreen
Rp
9.204.000
5.0
3 Terjual
< 2 Hari
Malang",https://shopee.co.id/Advan-Pixwar-T-Ryzen-7-16GB-512GB-Touchscreen-i.10625226.29928953052?extraParams=%7B%22display_model_id%22%3A223911424241%2C%22model_selection_logic%22%3A3%7D&sp_atk=c4ac54c0-72e9-4e26-9b33-95f7ac52a91c&xptdk=c4ac54c0-72e9-4e26-9b33-95f7ac52a91c
https://down-id.img.susercontent.com/file/id-11134207-7r992-lyue0bi7ptr2b7,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,"ADVAN WORKPLUS Core i5-1235U 16GB 512GB 14"" FHD IPS Win 11 Fingerprint Work Plus",Rp,7.399.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Kediri,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-6%,,,,,2-3 Hari,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=29157676374&shopid=12084313,"ADVAN WORKPLUS Core i5-1235U 16GB 512GB 14"" FHD IPS Win 11 Fingerprint Work Plus
Rp
7.399.000
-6%
2-3 Hari
Kab. Kediri",https://shopee.co.id/ADVAN-WORKPLUS-Core-i5-1235U-16GB-512GB-14-FHD-IPS-Win-11-Fingerprint-Work-Plus-i.12084313.29157676374?extraParams=%7B%22display_model_id%22%3A385760510073%2C%22model_selection_logic%22%3A3%7D&sp_atk=9d8d8155-6b45-4947-a5a8-4189457d107a&xptdk=9d8d8155-6b45-4947-a5a8-4189457d107a
