-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-xs/sp14_2,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,text-shopee-primary,pointer-events-none_3,text-shopee-green,truncate,img_2,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7rbk5-m8wvmuj6t24x81,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS VIVOBOOK 14 A1404VA I3 1315U 8GB 512GB WINDOWS 11 +OFFICE 14.0 FHD +FINGER PRINT,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,10.493.010,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-65%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,222 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS VIVOBOOK 14 A1404VA I3 1315U 8GB 512GB WINDOWS 11 +OFFICE 14.0 FHD +FINGER PRINT
Rp
10.493.010
-65%
5.0
222 Terjual
3-4 Hari
Jakarta Utara",https://shopee.co.id/ASUS-VIVOBOOK-14-A1404VA-I3-1315U-8GB-512GB-WINDOWS-11-OFFICE-14.0-FHD-FINGER-PRINT-i.1219396668.29624620711?extraParams=%7B%22display_model_id%22%3A330815878736%2C%22model_selection_logic%22%3A3%7D&sp_atk=67acf54f-2a5e-472f-9596-075afa30485d&xptdk=67acf54f-2a5e-472f-9596-075afa30485d
https://down-id.img.susercontent.com/file/id-11134207-822ws-mmk22ig7t5hd00,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Asus VivoBook X1404VA-NK946 Intel i5-1334U 8GB RAM 512GB SSD Display 14"" Full HD Laptop Powerfull",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,8.670.075,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Besok,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"Asus VivoBook X1404VA-NK946 Intel i5-1334U 8GB RAM 512GB SSD Display 14"" Full HD Laptop Powerfull
Rp
8.670.075
-1%
Hadiah Gratis
Besok
Surabaya",https://shopee.co.id/Asus-VivoBook-X1404VA-NK946-Intel-i5-1334U-8GB-RAM-512GB-SSD-Display-14-Full-HD-Laptop-Powerfull-i.47640758.44658064612?extraParams=%7B%22display_model_id%22%3A390715146156%2C%22model_selection_logic%22%3A3%7D&sp_atk=bdd85137-cfe2-46c0-823a-9f1d725dfad0&xptdk=bdd85137-cfe2-46c0-823a-9f1d725dfad0
https://down-id.img.susercontent.com/file/id-11134207-81ztq-mey1vq2ymgp1d9,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS VivoBook 14 Core i3 8GB 256GB SSD Win11+Office+M365,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.590.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,,12 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS VivoBook 14 Core i3 8GB 256GB SSD Win11+Office+M365
Rp
7.590.000
5.0
12 Terjual
< 2 Hari
Malang",https://shopee.co.id/ASUS-VivoBook-14-Core-i3-8GB-256GB-SSD-Win11-Office-M365-i.388042872.41820553461?extraParams=%7B%22display_model_id%22%3A261679555269%2C%22model_selection_logic%22%3A3%7D&sp_atk=5709892e-2f18-4f43-8fc0-a08d1e168738&xptdk=5709892e-2f18-4f43-8fc0-a08d1e168738
https://down-id.img.susercontent.com/file/id-11134207-8224u-mhadnn7u4v0rf2,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Vivobook 15 F1502ZA i5 16GB 512GB SSD FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.998.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,16 Terjual,Kombo Hemat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus Vivobook 15 F1502ZA i5 16GB 512GB SSD FHD
Rp
6.998.000
-1%
Kombo Hemat
5.0
16 Terjual
< 2 Hari
Kab. Tangerang",https://shopee.co.id/Asus-Vivobook-15-F1502ZA-i5-16GB-512GB-SSD-FHD-i.1306602594.44418479049?extraParams=%7B%22display_model_id%22%3A425791958188%2C%22model_selection_logic%22%3A3%7D&sp_atk=083cf707-c935-4176-9868-19eb0c16f24f&xptdk=083cf707-c935-4176-9868-19eb0c16f24f
https://down-id.img.susercontent.com/file/id-11134207-8224x-mjmnl6h8lpfrf5,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Laptop Asus Vivobook 14 X1404VA Intel i3 1315U / Intel i5 1334U 16GB 1TB SSD 15.6 FHD Numpad Win 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.698.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,17 Terjual,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Laptop Asus Vivobook 14 X1404VA Intel i3 1315U / Intel i5 1334U 16GB 1TB SSD 15.6 FHD Numpad Win 11
Rp
7.698.000
-1%
Produk Baru
5.0
17 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/Laptop-Asus-Vivobook-14-X1404VA-Intel-i3-1315U-Intel-i5-1334U-16GB-1TB-SSD-15.6-FHD-Numpad-Win-11-i.1584637029.53654050074?extraParams=%7B%22display_model_id%22%3A435383876163%2C%22model_selection_logic%22%3A3%7D&sp_atk=d94536fc-034e-4cc2-a0a0-31208ebe2752&xptdk=d94536fc-034e-4cc2-a0a0-31208ebe2752
https://down-id.img.susercontent.com/file/id-11134207-8224v-mkdbqpzf5s06f4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Vivobook Go 15 E1504GA i3 8GB 256GB Black,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,6.999.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,,30 Terjual,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus Vivobook Go 15 E1504GA i3 8GB 256GB Black
Rp
6.999.000
Hadiah Gratis
4.9
30 Terjual
< 2 Hari
Bandung",https://shopee.co.id/Asus-Vivobook-Go-15-E1504GA-i3-8GB-256GB-Black-i.1319460264.29456954361?extraParams=%7B%22display_model_id%22%3A259168638500%2C%22model_selection_logic%22%3A3%7D&sp_atk=23fd1c38-116d-4acd-b9f8-d58d6f9481da&xptdk=23fd1c38-116d-4acd-b9f8-d58d6f9481da
https://down-id.img.susercontent.com/file/id-11134207-7rbkc-maf35vpy92hlae,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Asus Vivobook GO 14 E410MA 8GB 512GB Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.528.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5RB+ Terjual,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus Vivobook GO 14 E410MA 8GB 512GB Windows 11
Rp
5.528.000
-1%
Cicilan
4.9
5RB+ Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/Asus-Vivobook-GO-14-E410MA-8GB-512GB-Windows-11-i.256652736.9024268861?extraParams=%7B%22display_model_id%22%3A290096987204%2C%22model_selection_logic%22%3A3%7D&sp_atk=3546a615-b8b7-40fb-ae92-56211c9730c6&xptdk=3546a615-b8b7-40fb-ae92-56211c9730c6
https://down-id.img.susercontent.com/file/id-11134207-7rbkc-m94rt7g4nax93b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS VIVOBOOK GO 14 E1404FA RYZEN 3 7320 8GB 256GB W11+OHS 14.0FHD SLV -FHD323,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.789.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,22 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS VIVOBOOK GO 14 E1404FA RYZEN 3 7320 8GB 256GB W11+OHS 14.0FHD SLV -FHD323
Rp
7.789.000
-1%
5.0
22 Terjual
Besok
Surabaya",https://shopee.co.id/ASUS-VIVOBOOK-GO-14-E1404FA-RYZEN-3-7320-8GB-256GB-W11-OHS-14.0FHD-SLV-FHD323-i.1471949508.27034811224?extraParams=%7B%22display_model_id%22%3A248288172023%2C%22model_selection_logic%22%3A3%7D&sp_atk=ca5244ae-cf1a-4db2-abfd-3d2e835b0511&xptdk=ca5244ae-cf1a-4db2-abfd-3d2e835b0511
https://down-id.img.susercontent.com/file/id-11134207-822wk-mn3uygkrghky2b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS VIVOBOOK 14 A1404VAP CORE I3 100U 8GB 512GB W11+OHS+M365B 14.0FHD VIPS BLUE/TERRACOTTA/SILVER,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.830.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-56%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,241 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS VIVOBOOK 14 A1404VAP CORE I3 100U 8GB 512GB W11+OHS+M365B 14.0FHD VIPS BLUE/TERRACOTTA/SILVER
Rp
8.830.000
-56%
5.0
241 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/ASUS-VIVOBOOK-14-A1404VAP-CORE-I3-100U-8GB-512GB-W11-OHS-M365B-14.0FHD-VIPS-BLUE-TERRACOTTA-SILVER-i.383392952.14838416644?extraParams=%7B%22display_model_id%22%3A395791351410%2C%22model_selection_logic%22%3A3%7D&sp_atk=5dcb50e3-4c87-4b59-8e93-da2cf3064a2d&xptdk=5dcb50e3-4c87-4b59-8e93-da2cf3064a2d
https://down-id.img.susercontent.com/file/id-11134207-8224p-mkafitb2aewy69,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS VIVOBOOK GO 14 E1404GA I3 N305 - RAM 8GB 512GB W11+OHS 14.0FHD -FHD3851M,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.016.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-38%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,252 Terjual,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS VIVOBOOK GO 14 E1404GA I3 N305 - RAM 8GB 512GB W11+OHS 14.0FHD -FHD3851M
Rp
8.016.000
-38%
Hadiah Gratis
4.9
252 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/ASUS-VIVOBOOK-GO-14-E1404GA-I3-N305-RAM-8GB-512GB-W11-OHS-14.0FHD-FHD3851M-i.250649369.15421474762?extraParams=%7B%22display_model_id%22%3A292386794122%2C%22model_selection_logic%22%3A3%7D&sp_atk=5135bd80-9d3d-4d62-96e1-855d0556c46a&xptdk=5135bd80-9d3d-4d62-96e1-855d0556c46a
https://down-id.img.susercontent.com/file/id-11134207-8224q-mhz3f7zzpuyo5a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS Vivobook Go 15 I3 8GB 256GB FHD IPS Win11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.098.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,-12%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,409 Terjual,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS Vivobook Go 15 I3 8GB 256GB FHD IPS Win11
Rp
5.098.000
-12%
Cicilan
4.9
409 Terjual
< 2 Hari
Bekasi",https://shopee.co.id/ASUS-Vivobook-Go-15-I3-8GB-256GB-FHD-IPS-Win11-i.121972254.5339537628?extraParams=%7B%22display_model_id%22%3A277361029603%2C%22model_selection_logic%22%3A3%7D&sp_atk=d110ed0d-79ee-4aaa-9fcf-89647915e504&xptdk=d110ed0d-79ee-4aaa-9fcf-89647915e504
https://down-id.img.susercontent.com/file/id-11134207-822wj-mmr45w0l3kld6e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"ASUS Vivobook 14 A1404VAP-VIPS5852M Core 5-120U 8GB 512GB 14""FHD W11 OHS24+M365",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,10.299.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,,2 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS Vivobook 14 A1404VAP-VIPS5852M Core 5-120U 8GB 512GB 14""FHD W11 OHS24+M365
Rp
10.299.000
5.0
2 Terjual
< 2 Hari
Malang",https://shopee.co.id/ASUS-Vivobook-14-A1404VAP-VIPS5852M-Core-5-120U-8GB-512GB-14-FHD-W11-OHS24-M365-i.186184847.27887935217?extraParams=%7B%22display_model_id%22%3A149211632591%2C%22model_selection_logic%22%3A3%7D&sp_atk=ac60b3aa-c93f-4d81-a364-f5bfe96b5c79&xptdk=ac60b3aa-c93f-4d81-a364-f5bfe96b5c79
https://down-id.img.susercontent.com/file/id-11134207-7rbk4-m6qbkorv6nxp86,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Vivobook 14 i3-1315U 8GB 512GB SSD Laptop,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,9.399.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,,4 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus Vivobook 14 i3-1315U 8GB 512GB SSD Laptop
Rp
9.399.000
5.0
4 Terjual
< 2 Hari
Malang",https://shopee.co.id/Asus-Vivobook-14-i3-1315U-8GB-512GB-SSD-Laptop-i.135935289.29227705305?extraParams=%7B%22display_model_id%22%3A159038706393%2C%22model_selection_logic%22%3A3%7D&sp_atk=ec505106-07eb-46e6-b227-c8b63a253398&xptdk=ec505106-07eb-46e6-b227-c8b63a253398
https://down-id.img.susercontent.com/file/id-11134207-7rbkc-m9muur1y9jf6e9,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS VIVOBOOK GO 14 E1404FA RYZEN 3 7320 8GB 512GB W11+OHS+O365 14.0FHD 2Y GRY -FHD3852M,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.043.000,4.7,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,20 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS VIVOBOOK GO 14 E1404FA RYZEN 3 7320 8GB 512GB W11+OHS+O365 14.0FHD 2Y GRY -FHD3852M
Rp
8.043.000
-1%
4.7
20 Terjual
Besok
Surabaya",https://shopee.co.id/ASUS-VIVOBOOK-GO-14-E1404FA-RYZEN-3-7320-8GB-512GB-W11-OHS-O365-14.0FHD-2Y-GRY-FHD3852M-i.1471949508.27985884578?extraParams=%7B%22display_model_id%22%3A224208081295%2C%22model_selection_logic%22%3A3%7D&sp_atk=83e3191a-f349-4df3-94dc-0a0531e4103f&xptdk=83e3191a-f349-4df3-94dc-0a0531e4103f
https://down-id.img.susercontent.com/file/id-11134207-81zto-mfchtqss98ngbf,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS VIVOBOOK 14 A1404VAP CORE I5 120U 8GB 512GB W11+OHS+M365B 14.0FHD VIPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,10.530.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,2 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS VIVOBOOK 14 A1404VAP CORE I5 120U 8GB 512GB W11+OHS+M365B 14.0FHD VIPS
Rp
10.530.000
-1%
5.0
2 Terjual
Besok
Surabaya",https://shopee.co.id/ASUS-VIVOBOOK-14-A1404VAP-CORE-I5-120U-8GB-512GB-W11-OHS-M365B-14.0FHD-VIPS-i.1471949508.42322648232?extraParams=%7B%22display_model_id%22%3A296841654864%2C%22model_selection_logic%22%3A3%7D&sp_atk=b25b1281-2ef7-4067-8d2c-0d7eaca1129a&xptdk=b25b1281-2ef7-4067-8d2c-0d7eaca1129a
https://down-id.img.susercontent.com/file/id-11134207-8224w-mk7ysz4ndsedf7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Vivobook 14 i7 24GB 1TB SSD Win11 Home,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.996.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,139 Terjual,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus Vivobook 14 i7 24GB 1TB SSD Win11 Home
Rp
6.996.000
-1%
Cicilan
5.0
139 Terjual
< 2 Hari
Depok",https://shopee.co.id/Asus-Vivobook-14-i7-24GB-1TB-SSD-Win11-Home-i.445258003.8465920271?extraParams=%7B%22display_model_id%22%3A385697790333%2C%22model_selection_logic%22%3A3%7D&sp_atk=430da0d0-a50a-4d28-b28a-280ffbd8d67c&xptdk=430da0d0-a50a-4d28-b28a-280ffbd8d67c
