-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,pointer-events-none,truncate,img,text-xs/sp14_2,text-xs,pointer-events-none_2,align-middle,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-8224y-mih0y59cb28331,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MICROSOFT Surface Laptop 3 Ram 16GB SSD 256GB Intel Core i7 gen 10 Touchscreen,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.495.000,-44%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,8 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,"MICROSOFT Surface Laptop 3 Ram 16GB SSD 256GB Intel Core i7 gen 10 Touchscreen
Rp
4.495.000
-44%
Produk Baru
5.0
8 Terjual
Jakarta Pusat",https://shopee.co.id/MICROSOFT-Surface-Laptop-3-Ram-16GB-SSD-256GB-Intel-Core-i7-gen-10-Touchscreen-i.1021187906.53053367097?extraParams=%7B%22display_model_id%22%3A380323786878%2C%22model_selection_logic%22%3A3%7D&sp_atk=fad6e09e-accd-4dda-8c02-60443247be37&xptdk=fad6e09e-accd-4dda-8c02-60443247be37
https://down-id.img.susercontent.com/file/id-11134201-7qukw-lev4y9o7o3u95e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Microsoft Surface Book 2 i7 gen 8 ddr4 16 ssd 512 nvidia GTX,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.100.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,6 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,"Microsoft Surface Book 2 i7 gen 8 ddr4 16 ssd 512 nvidia GTX
Rp
3.100.000
5.0
6 Terjual
Jakarta Pusat",https://shopee.co.id/Microsoft-Surface-Book-2-i7-gen-8-ddr4-16-ssd-512-nvidia-GTX-i.233151495.22735068195?extraParams=%7B%22display_model_id%22%3A365622252303%2C%22model_selection_logic%22%3A3%7D&sp_atk=e9c6cf7d-e31d-4c9c-aba4-77ec3e055edc&xptdk=e9c6cf7d-e31d-4c9c-aba4-77ec3e055edc
https://down-id.img.susercontent.com/file/id-11134207-82250-mh8xwkx39hjc86,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP MICROSOFT SURFACE LAPTOP 2 TOUCHSCREEN INTEL CORE I5 GEN 8 RAM 8GB SSD 256GB,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.480.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,9 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,"LAPTOP MICROSOFT SURFACE LAPTOP 2 TOUCHSCREEN INTEL CORE I5 GEN 8 RAM 8GB SSD 256GB
Rp
3.480.000
-1%
4.8
9 Terjual
Jakarta Pusat",https://shopee.co.id/LAPTOP-MICROSOFT-SURFACE-LAPTOP-2-TOUCHSCREEN-INTEL-CORE-I5-GEN-8-RAM-8GB-SSD-256GB-i.1517673547.56351720680?extraParams=%7B%22display_model_id%22%3A435158782493%2C%22model_selection_logic%22%3A3%7D&sp_atk=6515e8ef-b4ad-4aea-bbbf-61c76ad18cfb&xptdk=6515e8ef-b4ad-4aea-bbbf-61c76ad18cfb
https://down-id.img.susercontent.com/file/id-11134207-8224v-mjdmxfshbjes62,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Microsoft surface pro 3 Core i7-4650U Ram 8Gb Ssd 512Gb Fullset,,Rp,2.150.000,,,Produk Baru,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,"Laptop Microsoft surface pro 3 Core i7-4650U Ram 8Gb Ssd 512Gb Fullset
Rp
2.150.000
Produk Baru
Jakarta Pusat",https://shopee.co.id/Laptop-Microsoft-surface-pro-3-Core-i7-4650U-Ram-8Gb-Ssd-512Gb-Fullset-i.64979891.27693997370?extraParams=%7B%22display_model_id%22%3A430420301009%2C%22model_selection_logic%22%3A3%7D&sp_atk=560cd819-5276-423f-b2f4-50114c53d508&xptdk=560cd819-5276-423f-b2f4-50114c53d508
https://down-id.img.susercontent.com/file/id-11134207-822wl-mn0zm2y5zqx005,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Microsoft Surface Book 2 intel Core i5 Gen 7 RAM 8 GB SSD 256 GB + FREE TAS & MOUSE WIRELESS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.755.000,-41%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,"Microsoft Surface Book 2 intel Core i5 Gen 7 RAM 8 GB SSD 256 GB + FREE TAS & MOUSE WIRELESS
Rp
3.755.000
-41%
Jakarta Pusat",https://shopee.co.id/Microsoft-Surface-Book-2-intel-Core-i5-Gen-7-RAM-8-GB-SSD-256-GB-FREE-TAS-MOUSE-WIRELESS-i.330164564.52858785657?extraParams=%7B%22display_model_id%22%3A425779688000%2C%22model_selection_logic%22%3A3%7D&sp_atk=f2d7d1ea-84f0-4631-85fb-f7270e29757a&xptdk=f2d7d1ea-84f0-4631-85fb-f7270e29757a
https://down-id.img.susercontent.com/file/id-11134207-81ztj-mea3eov7t69v06,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Microsoft Surface Laptop 4 Core I7 GEN 11 RAM 16GB SSD 512GB / 256GB Touchscreen Layar Resolusi 2K,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,6.664.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,"Microsoft Surface Laptop 4 Core I7 GEN 11 RAM 16GB SSD 512GB / 256GB Touchscreen Layar Resolusi 2K
Rp
6.664.000
5.0
5 Terjual
Kab. Sleman",https://shopee.co.id/Microsoft-Surface-Laptop-4-Core-I7-GEN-11-RAM-16GB-SSD-512GB-256GB-Touchscreen-Layar-Resolusi-2K-i.199210551.40217658393?extraParams=%7B%22display_model_id%22%3A380594226732%2C%22model_selection_logic%22%3A3%7D&sp_atk=c0b2eda8-6adf-4d37-99fb-6dd05c0da9c8&xptdk=c0b2eda8-6adf-4d37-99fb-6dd05c0da9c8
https://down-id.img.susercontent.com/file/sg-11134201-7ravr-maw763bf3zsz04,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Microsoft Surface Pro 4 Touch Intel Core i5-6300U Ram 4Gb Ssd 128Gb QHD+ (2736 × 1824),,Rp,3.300.000,,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,"Laptop Microsoft Surface Pro 4 Touch Intel Core i5-6300U Ram 4Gb Ssd 128Gb QHD+ (2736 × 1824)
Rp
3.300.000
Malang",https://shopee.co.id/Laptop-Microsoft-Surface-Pro-4-Touch-Intel-Core-i5-6300U-Ram-4Gb-Ssd-128Gb-QHD-(2736-%C3%97-1824)-i.141725604.26837510764?extraParams=%7B%22display_model_id%22%3A260358843359%2C%22model_selection_logic%22%3A3%7D&sp_atk=a91f3979-fdd1-4500-a537-c31baa8cd63d&xptdk=a91f3979-fdd1-4500-a537-c31baa8cd63d
https://down-id.img.susercontent.com/file/id-11134207-8224y-mkbxkr3a9z4302,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Microsoft Surface 3 Intel Core i5 gen 10 RAM 8 SSD 256 ( TOUCHSCREEN ) Original Bergaransi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.475.000,-11%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,"Laptop Microsoft Surface 3 Intel Core i5 gen 10 RAM 8 SSD 256 ( TOUCHSCREEN ) Original Bergaransi
Rp
4.475.000
-11%
5.0
2 Terjual
Jakarta Pusat",https://shopee.co.id/Laptop-Microsoft-Surface-3-Intel-Core-i5-gen-10-RAM-8-SSD-256-(-TOUCHSCREEN-)-Original-Bergaransi-i.1034763811.48255883312?extraParams=%7B%22display_model_id%22%3A330530222191%2C%22model_selection_logic%22%3A3%7D&sp_atk=fc480b37-d8e1-4f90-ac5e-66aedd3e47bf&xptdk=fc480b37-d8e1-4f90-ac5e-66aedd3e47bf
https://down-id.img.susercontent.com/file/id-11134207-822wj-mn5ett8x02yo07,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MICROSOFT Surface Pro Core i5-6300U Ram 4Gb Ssd 128Gb SCU23420,,Rp,3.300.000,,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,"MICROSOFT Surface Pro Core i5-6300U Ram 4Gb Ssd 128Gb SCU23420
Rp
3.300.000
Malang",https://shopee.co.id/MICROSOFT-Surface-Pro-Core-i5-6300U-Ram-4Gb-Ssd-128Gb-SCU23420-i.141725604.51109000579?extraParams=%7B%22display_model_id%22%3A335797269868%2C%22model_selection_logic%22%3A3%7D&sp_atk=5a8b72b0-b823-4613-8cd6-a4a2eab59555&xptdk=5a8b72b0-b823-4613-8cd6-a4a2eab59555
https://down-id.img.susercontent.com/file/d60efe1e6a9e0a046468383b50e91e9a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Microsoft Surface Pro 4 CORE I7 RAM 8 GB SSD 256 GB,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.350.000,-6%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,16 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,"Microsoft Surface Pro 4 CORE I7 RAM 8 GB SSD 256 GB
Rp
2.350.000
-6%
4.9
16 Terjual
Jakarta Pusat",https://shopee.co.id/Microsoft-Surface-Pro-4-CORE-I7-RAM-8-GB-SSD-256-GB-i.227005289.13877530950?extraParams=%7B%22display_model_id%22%3A222939051410%2C%22model_selection_logic%22%3A3%7D&sp_atk=be943254-d461-458f-b2dc-27bc5f43d4cd&xptdk=be943254-d461-458f-b2dc-27bc5f43d4cd
