-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,pointer-events-none,img,text-xs/sp14_2,text-xs,pointer-events-none_2,w-auto,text-white,pointer-events-none_3,align-middle,truncate,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7rbk5-m6jbyov55mp6d0,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,AXIOO Hype 3 G11 Intel Core i3 1125G4 RAM32GB SSD1TB 14'' Fhd Ips Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,5.799.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,423 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,"AXIOO Hype 3 G11 Intel Core i3 1125G4 RAM32GB SSD1TB 14'' Fhd Ips Windows 11
Rp
5.799.000
5.0
423 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/AXIOO-Hype-3-G11-Intel-Core-i3-1125G4-RAM32GB-SSD1TB-14''-Fhd-Ips-Windows-11-i.186855095.27127058717?extraParams=%7B%22display_model_id%22%3A280887384991%2C%22model_selection_logic%22%3A3%7D&sp_atk=e1de71a4-1760-4fef-8af9-6b86dd14f952&xptdk=e1de71a4-1760-4fef-8af9-6b86dd14f952
https://down-id.img.susercontent.com/file/id-11134207-822wl-mllji770oqgz85,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,LAPTOP AXIOO HYPE 5 AMD X3 RYZEN 5 3500U 8GB 256GB WINDOWS 11 14FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,6.298.000,-48%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,1RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,Pilih Lokal,"LAPTOP AXIOO HYPE 5 AMD X3 RYZEN 5 3500U 8GB 256GB WINDOWS 11 14FHD
Rp
6.298.000
-48%
Pilih Lokal
Kombo Hemat
4.9
1RB+ Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/LAPTOP-AXIOO-HYPE-5-AMD-X3-RYZEN-5-3500U-8GB-256GB-WINDOWS-11-14FHD-i.608012662.25983109162?extraParams=%7B%22display_model_id%22%3A415621583824%2C%22model_selection_logic%22%3A3%7D&sp_atk=67907edf-6ac7-4575-8ab9-c15988c624de&xptdk=67907edf-6ac7-4575-8ab9-c15988c624de
https://down-id.img.susercontent.com/file/id-11134207-7rbk0-m6s064efcg16f3,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,AXIOO Hype 5 X3 X JKT48 Amd Ryzen 5 3500U RAM32GB SSD1TB 14'' IPS Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,5.939.010,-1%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,930 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,"AXIOO Hype 5 X3 X JKT48 Amd Ryzen 5 3500U RAM32GB SSD1TB 14'' IPS Windows 11
Rp
5.939.010
-1%
4.9
930 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/AXIOO-Hype-5-X3-X-JKT48-Amd-Ryzen-5-3500U-RAM32GB-SSD1TB-14''-IPS-Windows-11-i.186855095.29677139957?extraParams=%7B%22display_model_id%22%3A227962918393%2C%22model_selection_logic%22%3A3%7D&sp_atk=2e2ec63b-dff6-44b7-975c-1e66eb7cbe29&xptdk=2e2ec63b-dff6-44b7-975c-1e66eb7cbe29
https://down-id.img.susercontent.com/file/id-11134207-7ra0o-mcbx41h3o4ih91,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,Axioo Laptop Hype 5 AMD X3 Ryzen 5-3500U/8GB/256GB/FHD IPS - Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,6.669.000,-24%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,899 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,Pilih Lokal,"Axioo Laptop Hype 5 AMD X3 Ryzen 5-3500U/8GB/256GB/FHD IPS - Windows 11
Rp
6.669.000
-24%
Pilih Lokal
4.9
899 Terjual
< 2 Hari
Jakarta Timur",https://shopee.co.id/Axioo-Laptop-Hype-5-AMD-X3-Ryzen-5-3500U-8GB-256GB-FHD-IPS-Windows-11-i.14454427.27055230471?extraParams=%7B%22display_model_id%22%3A410728913274%2C%22model_selection_logic%22%3A3%7D&sp_atk=9a0aac82-e335-430e-97de-7e8ae284a476&xptdk=9a0aac82-e335-430e-97de-7e8ae284a476
https://down-id.img.susercontent.com/file/sg-11134201-7rd4x-m7g50hhfvsa7fb,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"AXIOO HYPE 5 X5-2 Ryzen 5 7430 Ram 8/16GB Ssd 256GB 14"" FHD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,6.994.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,266 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,"AXIOO HYPE 5 X5-2 Ryzen 5 7430 Ram 8/16GB Ssd 256GB 14"" FHD
Rp
6.994.000
-1%
5.0
266 Terjual
< 2 Hari
Bandung",https://shopee.co.id/AXIOO-HYPE-5-X5-2-Ryzen-5-7430-Ram-8-16GB-Ssd-256GB-14-FHD-i.677356281.26279880702?extraParams=%7B%22display_model_id%22%3A247911486850%2C%22model_selection_logic%22%3A3%7D&sp_atk=759ad81e-ca00-4ed2-bc40-b8a7abd0ae11&xptdk=759ad81e-ca00-4ed2-bc40-b8a7abd0ae11
https://down-id.img.susercontent.com/file/sg-11134201-7reqd-m2usw643scpzb2,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,AXIOO HYPE 5 AMD X3 RYZEN 5 3500 8GB 256GB 14.0FHD IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.399.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,260 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,"AXIOO HYPE 5 AMD X3 RYZEN 5 3500 8GB 256GB 14.0FHD IPS
Rp
6.399.000
4.9
260 Terjual
Besok
Surabaya",https://shopee.co.id/AXIOO-HYPE-5-AMD-X3-RYZEN-5-3500-8GB-256GB-14.0FHD-IPS-i.868515270.24188589579?extraParams=%7B%22display_model_id%22%3A205574388349%2C%22model_selection_logic%22%3A3%7D&sp_atk=bc481840-8f7d-4593-82c3-30b6be3f5960&xptdk=bc481840-8f7d-4593-82c3-30b6be3f5960
https://down-id.img.susercontent.com/file/id-11134207-81ztl-mfrs2jg3a4gc30,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop Axioo Hype 1 N4020 RAM 8GB SSD 128GB 256GB 512GB M2 Windows 11 14"" HD Mybook Hype 1 Soulmate JKT48",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,4.719.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,133 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 11:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,"Laptop Axioo Hype 1 N4020 RAM 8GB SSD 128GB 256GB 512GB M2 Windows 11 14"" HD Mybook Hype 1 Soulmate JKT48
Rp
4.719.000
5.0
133 Terjual
Besok 11:00
Surabaya",https://shopee.co.id/Laptop-Axioo-Hype-1-N4020-RAM-8GB-SSD-128GB-256GB-512GB-M2-Windows-11-14-HD-Mybook-Hype-1-Soulmate-JKT48-i.26681244.26516952137?extraParams=%7B%22display_model_id%22%3A236994387857%2C%22model_selection_logic%22%3A3%7D&sp_atk=b6ca0ea8-42b7-4eeb-9dc5-dd4eded4b1e8&xptdk=b6ca0ea8-42b7-4eeb-9dc5-dd4eded4b1e8
https://down-id.img.susercontent.com/file/id-11134207-7rbkc-m94t45e3p3p756,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,AXIOO HYPE 5 AMD X6 RYZEN 5 6600H 16GB 512GB W11 14.0FHD IPS BLIT HDMI GRY,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.732.000,-3%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,68 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,"AXIOO HYPE 5 AMD X6 RYZEN 5 6600H 16GB 512GB W11 14.0FHD IPS BLIT HDMI GRY
Rp
8.732.000
-3%
5.0
68 Terjual
Besok
Surabaya",https://shopee.co.id/AXIOO-HYPE-5-AMD-X6-RYZEN-5-6600H-16GB-512GB-W11-14.0FHD-IPS-BLIT-HDMI-GRY-i.1471949508.28535113352?extraParams=%7B%22display_model_id%22%3A310642254866%2C%22model_selection_logic%22%3A3%7D&sp_atk=82787eda-38f1-4cf0-bef6-774637424ba2&xptdk=82787eda-38f1-4cf0-bef6-774637424ba2
https://down-id.img.susercontent.com/file/id-11134207-7rasi-m3ubm59afnq27e,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,LAPTOP AXIOO HYPE 5 AMD Ryzen 5 7430U 8GB 256GB Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.298.000,-19%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,1RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,Pilih Lokal,"LAPTOP AXIOO HYPE 5 AMD Ryzen 5 7430U 8GB 256GB Windows 11
Rp
7.298.000
-19%
Pilih Lokal
Kombo Hemat
4.9
1RB+ Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/LAPTOP-AXIOO-HYPE-5-AMD-Ryzen-5-7430U-8GB-256GB-Windows-11-i.608012662.25510354347?extraParams=%7B%22display_model_id%22%3A119090887443%2C%22model_selection_logic%22%3A3%7D&sp_atk=c141e6f1-9810-4e51-979e-78c82655e4af&xptdk=c141e6f1-9810-4e51-979e-78c82655e4af
https://down-id.img.susercontent.com/file/id-11134207-7r98r-lqvcgyvhbp8d22,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP AXIOO HYPE 10 | N4020 8GB 256GB Windows 10,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,4.648.000,-34%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,3RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,Kombo Hemat,"LAPTOP AXIOO HYPE 10 | N4020 8GB 256GB Windows 10
Rp
4.648.000
-34%
Kombo Hemat
4.9
3RB+ Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/LAPTOP-AXIOO-HYPE-10-N4020-8GB-256GB-Windows-10-i.608012662.24010535702?extraParams=%7B%22display_model_id%22%3A207290468088%2C%22model_selection_logic%22%3A3%7D&sp_atk=182c8150-3231-49df-927f-a70e148593c4&xptdk=182c8150-3231-49df-927f-a70e148593c4
https://down-id.img.susercontent.com/file/id-11134207-7ra0g-mb3n07nyagt561,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Axioo Mybook Hype 1 8GB 256GB SSD Intel N4020,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.199.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,114 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,,"Axioo Mybook Hype 1 8GB 256GB SSD Intel N4020
Rp
4.199.000
5.0
114 Terjual
< 2 Hari
Tangerang Selatan",https://shopee.co.id/Axioo-Mybook-Hype-1-8GB-256GB-SSD-Intel-N4020-i.1555508681.41703609996?extraParams=%7B%22display_model_id%22%3A196110623876%2C%22model_selection_logic%22%3A3%7D&sp_atk=1fcfffa8-daac-4be3-b176-12d8ab5d5635&xptdk=1fcfffa8-daac-4be3-b176-12d8ab5d5635
https://down-id.img.susercontent.com/file/id-11134207-7r98u-lr5injffwc3t2b,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,LAPTOP AXIOO HYPE 1  N4020 4GB 128GB Windows 11 14 HD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.906.000,-44%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,1RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,Pilih Lokal,"LAPTOP AXIOO HYPE 1 N4020 4GB 128GB Windows 11 14 HD
Rp
3.906.000
-44%
Pilih Lokal
Kombo Hemat
4.9
1RB+ Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/LAPTOP-AXIOO-HYPE-1-N4020-4GB-128GB-Windows-11-14-HD-i.608012662.24711682828?extraParams=%7B%22display_model_id%22%3A236030046852%2C%22model_selection_logic%22%3A3%7D&sp_atk=e2e63dcb-48d9-4e0b-801d-0253bf64688c&xptdk=e2e63dcb-48d9-4e0b-801d-0253bf64688c
https://down-id.img.susercontent.com/file/id-11134207-7ra0h-mcbw0p7m5u1s9b,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,Axioo Laptop Hype 5 AMD X3 Ryzen 5-3500U/8GB/256GB/FHD IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,6.409.000,-24%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,752 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,Pilih Lokal,"Axioo Laptop Hype 5 AMD X3 Ryzen 5-3500U/8GB/256GB/FHD IPS
Rp
6.409.000
-24%
Pilih Lokal
4.9
752 Terjual
< 2 Hari
Jakarta Timur",https://shopee.co.id/Axioo-Laptop-Hype-5-AMD-X3-Ryzen-5-3500U-8GB-256GB-FHD-IPS-i.14454427.26055402352?extraParams=%7B%22display_model_id%22%3A244199107371%2C%22model_selection_logic%22%3A3%7D&sp_atk=e9b8fa9a-6aca-4b01-a685-3722351ca475&xptdk=e9b8fa9a-6aca-4b01-a685-3722351ca475
https://down-id.img.susercontent.com/file/id-11134207-822wm-mncrli9po2kk55,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Axioo Mybook Hype 5 i5 16GB 512GB SSD Win11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.198.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,12 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bogor,,"Axioo Mybook Hype 5 i5 16GB 512GB SSD Win11
Rp
4.198.000
-1%
5.0
12 Terjual
< 2 Hari
Bogor",https://shopee.co.id/Axioo-Mybook-Hype-5-i5-16GB-512GB-SSD-Win11-i.1130324666.21286687596?extraParams=%7B%22display_model_id%22%3A325736871121%2C%22model_selection_logic%22%3A3%7D&sp_atk=b5b24a2c-ab85-4d8b-8ac8-5f00a41c2992&xptdk=b5b24a2c-ab85-4d8b-8ac8-5f00a41c2992
https://down-id.img.susercontent.com/file/id-11134207-822wo-mn2cbgqmm6f60f,https://down-id.img.susercontent.com/file/id-11134258-7ra0q-mbesqwmkb0gu9c,Axioo MyBook Hype 1 Intel Celeron N4020 4GB 8GB 128GB 256GB HD tanpa tas,,Rp,4.284.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,"Axioo MyBook Hype 1 Intel Celeron N4020 4GB 8GB 128GB 256GB HD tanpa tas
Rp
4.284.000
-1%
1 Terjual
2-3 Hari
Surabaya",https://shopee.co.id/Axioo-MyBook-Hype-1-Intel-Celeron-N4020-4GB-8GB-128GB-256GB-HD-tanpa-tas-i.1446411701.54602622091?extraParams=%7B%22display_model_id%22%3A99255932633%2C%22model_selection_logic%22%3A3%7D&sp_atk=2f0548cb-c0c2-4498-aab0-ff51a75da2a6&xptdk=2f0548cb-c0c2-4498-aab0-ff51a75da2a6
https://down-id.img.susercontent.com/file/id-11134207-81zth-mejw142i2pkxc3,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Axioo Hype 5 AMD Ryzen 5 16GB 256GB Win11 IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.998.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,70 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,Hadiah Gratis,"Axioo Hype 5 AMD Ryzen 5 16GB 256GB Win11 IPS
Rp
5.998.000
-1%
Hadiah Gratis
4.9
70 Terjual
< 2 Hari
Tangerang Selatan",https://shopee.co.id/Axioo-Hype-5-AMD-Ryzen-5-16GB-256GB-Win11-IPS-i.1407296337.44318692193?extraParams=%7B%22display_model_id%22%3A224659176553%2C%22model_selection_logic%22%3A3%7D&sp_atk=799e31d7-64c1-471f-9d5b-c713a5b3905b&xptdk=799e31d7-64c1-471f-9d5b-c713a5b3905b
