-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,img,text-xs/sp14_2,text-xs,pointer-events-none,align-middle,text-shopee-primary,pointer-events-none_2,truncate,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7rbk9-m6xd7wor8c3862,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,ThinkPad T495 Ryzen 7 PRO 3700U / ThinkPad T495 Ryzen 5 PRO 3500U / thinkpad t495,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.600.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,284 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,,"ThinkPad T495 Ryzen 7 PRO 3700U / ThinkPad T495 Ryzen 5 PRO 3500U / thinkpad t495
Rp
3.600.000
4.9
284 Terjual
Jakarta Pusat",https://shopee.co.id/ThinkPad-T495-Ryzen-7-PRO-3700U-ThinkPad-T495-Ryzen-5-PRO-3500U-thinkpad-t495-i.853725038.28623649579?extraParams=%7B%22display_model_id%22%3A108568093423%2C%22model_selection_logic%22%3A3%7D&sp_atk=b9009765-071d-4010-9f3f-61394a0375b3&xptdk=b9009765-071d-4010-9f3f-61394a0375b3
https://down-id.img.susercontent.com/file/id-11134207-7r991-lrzbrdctizjx64,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"LAPTOP LENOVO THINKPAD X1 YOGA TOUCHSCREEN 1ST 2ND 3RD 4TH 5TH CORE I5/I7 GEN 6/7/8/10 - LAYAR 14 INCH + BONUS!!! TAS,MOUSE,MOUSE PAD PALING MURAH PALING MULUS WORT IT TO BUY",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,100 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-3%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"LAPTOP LENOVO THINKPAD X1 YOGA TOUCHSCREEN 1ST 2ND 3RD 4TH 5TH CORE I5/I7 GEN 6/7/8/10 - LAYAR 14 INCH + BONUS!!! TAS,MOUSE,MOUSE PAD PALING MURAH PALING MULUS WORT IT TO BUY
Rp
3.000.000
-3%
4.9
100 Terjual
Jakarta Utara",https://shopee.co.id/LAPTOP-LENOVO-THINKPAD-X1-YOGA-TOUCHSCREEN-1ST-2ND-3RD-4TH-5TH-CORE-I5-I7-GEN-6-7-8-10-LAYAR-14-INCH-BONUS!!!-TAS-MOUSE-MOUSE-PAD-PALING-MURAH-PALING-MULUS-WORT-IT-TO-BUY-i.1065701352.25903174533?extraParams=%7B%22display_model_id%22%3A287555931447%2C%22model_selection_logic%22%3A3%7D&sp_atk=331ea6dd-b1bb-41a8-9e9e-bbd09c66ed6e&xptdk=331ea6dd-b1bb-41a8-9e9e-bbd09c66ed6e
https://down-id.img.susercontent.com/file/id-11134207-81ztj-meteqaqwh152cb,https://down-id.img.susercontent.com/file/id-11134258-822wp-mlyjp115kz5tc6,Laptop baru murah 14''  RAM 8/16G+256/512GB SSD N3170 Win11+Office mahasiswa/kantor,,Rp,3.099.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,1RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,"Laptop baru murah 14'' RAM 8/16G+256/512GB SSD N3170 Win11+Office mahasiswa/kantor
Rp
3.099.000
4.9
1RB+ Terjual
Jakarta Barat",https://shopee.co.id/Laptop-baru-murah-14''-RAM-8-16G-256-512GB-SSD-N3170-Win11-Office-mahasiswa-kantor-i.818691789.22102416242?extraParams=%7B%22display_model_id%22%3A166870596375%2C%22model_selection_logic%22%3A3%7D&sp_atk=db0bb281-ac8e-4e4e-b283-7543f51d3a62&xptdk=db0bb281-ac8e-4e4e-b283-7543f51d3a62
https://down-id.img.susercontent.com/file/id-11134207-8224o-mkyu534odwxx10,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Dell Chromebook 3100 intel Celeron N4000 RAM 4 GB SSD 128 GB + FREE TAS & MOUSE WIRELESS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.055.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,-43%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"Dell Chromebook 3100 intel Celeron N4000 RAM 4 GB SSD 128 GB + FREE TAS & MOUSE WIRELESS
Rp
1.055.000
-43%
Jakarta Pusat",https://shopee.co.id/Dell-Chromebook-3100-intel-Celeron-N4000-RAM-4-GB-SSD-128-GB-FREE-TAS-MOUSE-WIRELESS-i.330164564.47506419920?extraParams=%7B%22display_model_id%22%3A340578301284%2C%22model_selection_logic%22%3A3%7D&sp_atk=881dfa84-d1ef-4ba8-a4fe-47cf7b8197ef&xptdk=881dfa84-d1ef-4ba8-a4fe-47cf7b8197ef
https://down-id.img.susercontent.com/file/id-11134207-7rbkd-macjazngrf0466,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Lenovo Thinkpad L490 & E490 Laptop Kuliah Promo 2 JUTAAN termurah,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,10 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,,"Lenovo Thinkpad L490 & E490 Laptop Kuliah Promo 2 JUTAAN termurah
Rp
2.500.000
5.0
10 Terjual
Jakarta Pusat",https://shopee.co.id/Lenovo-Thinkpad-L490-E490-Laptop-Kuliah-Promo-2-JUTAAN-termurah-i.214616738.43352551580?extraParams=%7B%22display_model_id%22%3A350075904131%2C%22model_selection_logic%22%3A3%7D&sp_atk=3f8f4e5d-7b1a-41ec-837b-ac25e639d5af&xptdk=3f8f4e5d-7b1a-41ec-837b-ac25e639d5af
https://down-id.img.susercontent.com/file/id-11134207-8224x-mjgmx7dmv402df,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo Thinkpad C13 Yoga Chromebook Ryzen 5 3500C Ram 8GB SSD 256GB | Murah Bergaransi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.500.000,,,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,"Lenovo Thinkpad C13 Yoga Chromebook Ryzen 5 3500C Ram 8GB SSD 256GB | Murah Bergaransi
Rp
3.500.000
4 Terjual
Jakarta Barat",https://shopee.co.id/Lenovo-Thinkpad-C13-Yoga-Chromebook-Ryzen-5-3500C-Ram-8GB-SSD-256GB-Murah-Bergaransi-i.1354582695.46754661159?extraParams=%7B%22display_model_id%22%3A405431742081%2C%22model_selection_logic%22%3A3%7D&sp_atk=2c959d72-ed6e-4732-913e-778f4bf7a0eb&xptdk=2c959d72-ed6e-4732-913e-778f4bf7a0eb
https://down-id.img.susercontent.com/file/id-11134207-7rbk8-ma0tfqcihrzhf9,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Layar LED LCD Laptop Xiaomi RedmiBook 15 XMA2101-BW 15.6 Inch Full HD IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,530.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,30 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,,"Layar LED LCD Laptop Xiaomi RedmiBook 15 XMA2101-BW 15.6 Inch Full HD IPS
Rp
530.000
4.9
30 Terjual
Jakarta Pusat",https://shopee.co.id/Layar-LED-LCD-Laptop-Xiaomi-RedmiBook-15-XMA2101-BW-15.6-Inch-Full-HD-IPS-i.1509536007.40401645550?extraParams=%7B%22display_model_id%22%3A149188081177%2C%22model_selection_logic%22%3A3%7D&sp_atk=b3b0e5cd-72dd-450b-a535-baad077177a4&xptdk=b3b0e5cd-72dd-450b-a535-baad077177a4
https://down-id.img.susercontent.com/file/id-11134207-8224o-ml1nodkjhgcm60,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,B130 Notebook Lenovo MIIX 320-10ICR Ram 2GB ssd 128GB matitotal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,350.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,,,"B130 Notebook Lenovo MIIX 320-10ICR Ram 2GB ssd 128GB matitotal
Rp
350.000
Tangerang",https://shopee.co.id/B130-Notebook-Lenovo-MIIX-320-10ICR-Ram-2GB-ssd-128GB-matitotal-i.236551506.21257837861?extraParams=%7B%22display_model_id%22%3A230110015962%2C%22model_selection_logic%22%3A3%7D&sp_atk=2cc6c7c8-bf25-4b5c-9e11-26a187115e84&xptdk=2cc6c7c8-bf25-4b5c-9e11-26a187115e84
https://down-id.img.susercontent.com/file/id-11134207-822wj-mm7c27cezx1kb7,,LAPTOP MURAH SATU JUTAAN CELERON/i3/i5/i7 RAM 4GB/8GB/16GB SSD 128/256 BERGARANSI,,Rp,1.084.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bandung Barat,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"LAPTOP MURAH SATU JUTAAN CELERON/i3/i5/i7 RAM 4GB/8GB/16GB SSD 128/256 BERGARANSI
Rp
1.084.000
-1%
Kab. Bandung Barat",https://shopee.co.id/LAPTOP-MURAH-SATU-JUTAAN-CELERON-i3-i5-i7-RAM-4GB-8GB-16GB-SSD-128-256-BERGARANSI-i.1775950471.54607609600?extraParams=%7B%22display_model_id%22%3A254189859103%2C%22model_selection_logic%22%3A3%7D&sp_atk=9cc3d194-47f4-46a8-9745-1e4281f52f5d&xptdk=9cc3d194-47f4-46a8-9745-1e4281f52f5d
https://down-id.img.susercontent.com/file/id-11134207-81zto-mea2ffxulhxcb7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,laptop lenovo 300e flip touchscreen flip amd 9120c 4/32+128ssd 11.6in ips chromebook/windows tablet,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,750.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.6,275 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,,,"laptop lenovo 300e flip touchscreen flip amd 9120c 4/32+128ssd 11.6in ips chromebook/windows tablet
Rp
750.000
4.6
275 Terjual
Malang",https://shopee.co.id/laptop-lenovo-300e-flip-touchscreen-flip-amd-9120c-4-32-128ssd-11.6in-ips-chromebook-windows-tablet-i.39869292.43867662737?extraParams=%7B%22display_model_id%22%3A179103356884%2C%22model_selection_logic%22%3A3%7D&sp_atk=615abaac-99ab-4d41-a146-74d6e0b1de86&xptdk=615abaac-99ab-4d41-a146-74d6e0b1de86
