-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,pointer-events-none,text-ellipsis,truncate,img,text-xs/sp14_2,text-xs,pointer-events-none_2,text-shopee-green,pointer-events-none_3,align-middle,w-auto,text-white,_container,_container_link,text-white_2,text-xs/sp14_3,img_2
https://down-id.img.susercontent.com/file/id-11134207-8224q-mk7q9daa7d3407,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,iPhone 16 pro white titanium 128gb garansi (ex iBox) SECOND.,,Rp,16.400.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,1 Terjual,,Kab. Tangerang,,,"iPhone 16 pro white titanium 128gb garansi (ex iBox) SECOND.
Rp
16.400.000
1 Terjual
3-6 Hari
Kab. Tangerang",https://shopee.co.id/iPhone-16-pro-white-titanium-128gb-garansi-(ex-iBox)-SECOND.-i.99362226.43500658253?extraParams=%7B%22display_model_id%22%3A305052578221%2C%22model_selection_logic%22%3A3%7D&sp_atk=b0bd8019-eea5-41b5-9bd0-edeab01e04a3&xptdk=b0bd8019-eea5-41b5-9bd0-edeab01e04a3,,,
https://down-id.img.susercontent.com/file/id-11134207-822wj-mn6wvl3vzw1s5e,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,IPHONE 16 128GB 256GB SECOND IBOX GARANSI RESMI INDONESIA,,Rp,13.500.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,1 Terjual,,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari Ini 12:00,"IPHONE 16 128GB 256GB SECOND IBOX GARANSI RESMI INDONESIA
Rp
13.500.000
5.0
1 Terjual
Hari Ini 12:00
Surabaya",https://shopee.co.id/IPHONE-16-128GB-256GB-SECOND-IBOX-GARANSI-RESMI-INDONESIA-i.73493048.49956026668?extraParams=%7B%22display_model_id%22%3A405802540737%2C%22model_selection_logic%22%3A3%7D&sp_atk=3b368737-c38e-466f-96d5-1bfa805f05bc&xptdk=3b368737-c38e-466f-96d5-1bfa805f05bc,Hari Ini 12:00,5.0,
https://down-id.img.susercontent.com/file/id-11134207-822wl-mlb43frdtber7f,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Iphone 13 128gb second origina,,Rp,2.000.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,< 2 Hari,,Jakarta Timur,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"Iphone 13 128gb second origina
Rp
2.000.000
< 2 Hari
Jakarta Timur",https://shopee.co.id/Iphone-13-128gb-second-origina-i.141739424.51556626507?extraParams=%7B%22display_model_id%22%3A292428069209%2C%22model_selection_logic%22%3A3%7D&sp_atk=5d5d1438-278c-43c6-b1f2-a9da7ab87eaa&xptdk=5d5d1438-278c-43c6-b1f2-a9da7ab87eaa,< 2 Hari,,
https://down-id.img.susercontent.com/file/id-11134207-822wh-mmvtkwtsgmx1c9,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,iPhone 11 Pro GREY 64GB Inter SECOND LIKE NEW ‼️,,Rp,3.966.969,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,< 2 Hari,,Bogor,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"iPhone 11 Pro GREY 64GB Inter SECOND LIKE NEW ‼️
Rp
3.966.969
< 2 Hari
Bogor",https://shopee.co.id/iPhone-11-Pro-GREY-64GB-Inter-SECOND-LIKE-NEW-%E2%80%BC%EF%B8%8F-i.66778691.46408574789?extraParams=%7B%22display_model_id%22%3A355759936539%2C%22model_selection_logic%22%3A3%7D&sp_atk=06f85c6f-c892-47d3-b210-66ab814f8515&xptdk=06f85c6f-c892-47d3-b210-66ab814f8515,< 2 Hari,,
https://down-id.img.susercontent.com/file/sg-11134201-8260j-mk7ad4qof56v68,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,iphone 11 64gb second original fullset,,Rp,3.200.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,1 Terjual,,Denpasar,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"iphone 11 64gb second original fullset
Rp
3.200.000
1 Terjual
< 2 Hari
Denpasar",https://shopee.co.id/iphone-11-64gb-second-original-fullset-i.942335660.57305693448?extraParams=%7B%22display_model_id%22%3A355515863977%2C%22model_selection_logic%22%3A3%7D&sp_atk=7e51283a-cda7-449a-94e8-8e24f5944406&xptdk=7e51283a-cda7-449a-94e8-8e24f5944406,< 2 Hari,,
https://down-id.img.susercontent.com/file/id-11134207-8224t-mk22iwxezxts6b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,IPHONE 15 256GB/128GB FULLSET MULUS SECOND GOOD CONDITIONS BH 95+,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.999.000,-17%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,1 Terjual,,Jakarta Barat,,,"IPHONE 15 256GB/128GB FULLSET MULUS SECOND GOOD CONDITIONS BH 95+
Rp
4.999.000
-17%
1 Terjual
Jakarta Barat",https://shopee.co.id/IPHONE-15-256GB-128GB-FULLSET-MULUS-SECOND-GOOD-CONDITIONS-BH-95--i.984565322.47855563642?extraParams=%7B%22display_model_id%22%3A335752214320%2C%22model_selection_logic%22%3A3%7D&sp_atk=adc6aec5-d53b-40c0-859e-6c033f385a9e&xptdk=adc6aec5-d53b-40c0-859e-6c033f385a9e,,,
https://down-id.img.susercontent.com/file/id-11134207-822wh-mn2jb8b6ql8h59,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,IPHONE 14 WIFI ONLY 128GB/256GB SECOND FULLSET Second HandPhone Garansi 1 Bulan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.650.000,-39%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,Hadiah Gratis,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Jakarta Barat,,,"IPHONE 14 WIFI ONLY 128GB/256GB SECOND FULLSET Second HandPhone Garansi 1 Bulan
Rp
3.650.000
-39%
Hadiah Gratis
Jakarta Barat",https://shopee.co.id/IPHONE-14-WIFI-ONLY-128GB-256GB-SECOND-FULLSET-Second-HandPhone-Garansi-1-Bulan-i.1705358101.52008867936?extraParams=%7B%22display_model_id%22%3A350786680509%2C%22model_selection_logic%22%3A3%7D&sp_atk=7903ff90-f6b0-4a02-8821-bd782676ee34&xptdk=7903ff90-f6b0-4a02-8821-bd782676ee34,,,
https://down-id.img.susercontent.com/file/id-11134207-81ztk-mee1y8j2hnnl4a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Apple iPhone 15 Second 128GB 256GB Fullset Original Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,10.631.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,75 Terjual,,Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"Apple iPhone 15 Second 128GB 256GB Fullset Original Garansi Resmi
Rp
10.631.000
5.0
75 Terjual
< 2 Hari
Bandung",https://shopee.co.id/Apple-iPhone-15-Second-128GB-256GB-Fullset-Original-Garansi-Resmi-i.163046751.43611877557?extraParams=%7B%22display_model_id%22%3A385055976150%2C%22model_selection_logic%22%3A3%7D&sp_atk=85dd0f41-aaaa-402a-acda-26eb36dbf163&xptdk=85dd0f41-aaaa-402a-acda-26eb36dbf163,< 2 Hari,5.0,
https://down-id.img.susercontent.com/file/id-11134207-822wq-mmdbpo82madrc2,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Second , iPhone 13 , 256GB , Pink , MLQ83PA/A",,Rp,8.999.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Hari Ini 12:00,,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari Ini 12:00,"Second , iPhone 13 , 256GB , Pink , MLQ83PA/A
Rp
8.999.000
Hari Ini 12:00
Surabaya",https://shopee.co.id/Second-iPhone-13-256GB-Pink-MLQ83PA-A-i.239661779.42279592212?extraParams=%7B%22display_model_id%22%3A277488313104%2C%22model_selection_logic%22%3A3%7D&sp_atk=a739926c-7abe-40ca-bbd6-1b3a3a9354f3&xptdk=a739926c-7abe-40ca-bbd6-1b3a3a9354f3,Hari Ini 12:00,,
https://down-id.img.susercontent.com/file/sg-11134201-22110-ip1fnff4ftjv8d,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,iphone xr 64gb second perfect,,Rp,1.499.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Besok,,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,"iphone xr 64gb second perfect
Rp
1.499.000
Besok
Surabaya",https://shopee.co.id/iphone-xr-64gb-second-perfect-i.125914182.17489647823?extraParams=%7B%22display_model_id%22%3A165084479511%2C%22model_selection_logic%22%3A3%7D&sp_atk=e1919e9d-5e82-4fff-b857-fe1161e9107b&xptdk=e1919e9d-5e82-4fff-b857-fe1161e9107b,Besok,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0p-md0geus1nz8n5e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Preloved iPhone 14 Pro Max 128GB, Space Black ex iBox",,Rp,12.500.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,3-5 Hari,,Kab. Dharmasraya,,,"Preloved iPhone 14 Pro Max 128GB, Space Black ex iBox
Rp
12.500.000
3-5 Hari
Kab. Dharmasraya",https://shopee.co.id/Preloved-iPhone-14-Pro-Max-128GB-Space-Black-ex-iBox-i.1167701181.40660449967?extraParams=%7B%22display_model_id%22%3A260879824739%2C%22model_selection_logic%22%3A3%7D&sp_atk=1b1a7332-11de-4336-a481-4ba645d0fcd1&xptdk=1b1a7332-11de-4336-a481-4ba645d0fcd1,,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk7-m8c5z9y43dapdb,https://down-id.img.susercontent.com/file/id-11134258-7ra0r-mbetcosmf42z25,"iphone 6g,6s,7g,7plus,8g dan 8 plus / Iphone X Bypass Cell LTE 4G / Wifi Only Second murah",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,716.000,-16%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,784 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"iphone 6g,6s,7g,7plus,8g dan 8 plus / Iphone X Bypass Cell LTE 4G / Wifi Only Second murah
Rp
716.000
-16%
4.8
784 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/iphone-6g-6s-7g-7plus-8g-dan-8-plus-Iphone-X-Bypass-Cell-LTE-4G-Wifi-Only-Second-murah-i.83208607.29327296409?extraParams=%7B%22display_model_id%22%3A188243894991%2C%22model_selection_logic%22%3A3%7D&sp_atk=1c0e8b80-c68b-44c7-aa91-3ee71640d057&xptdk=1c0e8b80-c68b-44c7-aa91-3ee71640d057,< 2 Hari,4.8,
https://down-id.img.susercontent.com/file/id-11134207-822wh-mn2ipn7tvrwi86,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,SPayLater IPHONE 14 WIFI ONLY 128GB/256GB SECOND FULLSET Second HandPhone Garansi 1 Bulan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.600.000,-40%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,Hadiah Gratis,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Jakarta Barat,,,"SPayLater IPHONE 14 WIFI ONLY 128GB/256GB SECOND FULLSET Second HandPhone Garansi 1 Bulan
Rp
3.600.000
-40%
Hadiah Gratis
Jakarta Barat",https://shopee.co.id/SPayLater-IPHONE-14-WIFI-ONLY-128GB-256GB-SECOND-FULLSET-Second-HandPhone-Garansi-1-Bulan-i.1697551689.46008885403?extraParams=%7B%22display_model_id%22%3A262538897975%2C%22model_selection_logic%22%3A3%7D&sp_atk=05fb3fa1-3932-4da1-bfc4-2a33e0fcdf45&xptdk=05fb3fa1-3932-4da1-bfc4-2a33e0fcdf45,,,
https://down-id.img.susercontent.com/file/id-11134207-7rasl-m4puzju4fyxve7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,IPHONE 13 128GB 256GB SECOND BEKAS ORIGINAL 100% | MULUS LIKE NEW NORMAL Cyrus Cell,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,5.910.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,29 Terjual,,Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"IPHONE 13 128GB 256GB SECOND BEKAS ORIGINAL 100% | MULUS LIKE NEW NORMAL Cyrus Cell
Rp
5.910.000
4.9
29 Terjual
< 2 Hari
Bandung",https://shopee.co.id/IPHONE-13-128GB-256GB-SECOND-BEKAS-ORIGINAL-100-MULUS-LIKE-NEW-NORMAL-Cyrus-Cell-i.216254942.20126225793?extraParams=%7B%22display_model_id%22%3A38957791942%2C%22model_selection_logic%22%3A3%7D&sp_atk=c05bd55c-0521-4cca-b27e-bbfd169eab4d&xptdk=c05bd55c-0521-4cca-b27e-bbfd169eab4d,< 2 Hari,4.9,
https://down-id.img.susercontent.com/file/id-11134207-822wn-mmpx1fz2o3ycfc,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,100% Original iPhone 16 128GB 256GB SECOND LIKE NEW  Fullset Mulus‌  Jaminan kualitas Terdaftar Beacukai,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,9.800.000,-39%,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,96 Terjual,,Jakarta Utara,,,"100% Original iPhone 16 128GB 256GB SECOND LIKE NEW Fullset Mulus‌ Jaminan kualitas Terdaftar Beacukai
Rp
9.800.000
-39%
5.0
96 Terjual
Jakarta Utara",https://shopee.co.id/100-Original-iPhone-16-128GB-256GB-SECOND-LIKE-NEW-Fullset-Mulus%E2%80%8C-Jaminan-kualitas-Terdaftar-Beacukai-i.1455285410.57752753846?extraParams=%7B%22display_model_id%22%3A315737289790%2C%22model_selection_logic%22%3A3%7D&sp_atk=c4d01a1b-c18b-4dff-8787-32b038faa887&xptdk=c4d01a1b-c18b-4dff-8787-32b038faa887,,5.0,
https://down-id.img.susercontent.com/file/sg-11134201-81ztx-mmqzdac0sphfca,,IP 11 Second 64GB/256GB/128GB Iphone 11 Normal Inter Original 100% FULLSET MULUS,,Rp,2.090.000,-56%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,Malang,,,"IP 11 Second 64GB/256GB/128GB Iphone 11 Normal Inter Original 100% FULLSET MULUS
Rp
2.090.000
-56%
Malang",https://shopee.co.id/IP-11-Second-64GB-256GB-128GB-Iphone-11-Normal-Inter-Original-100-FULLSET-MULUS-i.1786700569.52658313394?extraParams=%7B%22display_model_id%22%3A330738985678%2C%22model_selection_logic%22%3A3%7D&sp_atk=8aaad71d-30fa-49c9-ad1b-534010e1d1e6&xptdk=8aaad71d-30fa-49c9-ad1b-534010e1d1e6,,,
https://down-id.img.susercontent.com/file/id-11134207-822wo-mlu7z5sbtnno16,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,IPHONE 7 PLUS 256GB SECOND INTER,,Rp,1.800.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Hari Ini 12:00,,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari Ini 12:00,"IPHONE 7 PLUS 256GB SECOND INTER
Rp
1.800.000
Hari Ini 12:00
Surabaya",https://shopee.co.id/IPHONE-7-PLUS-256GB-SECOND-INTER-i.73493048.53307227208?extraParams=%7B%22display_model_id%22%3A218814107917%2C%22model_selection_logic%22%3A3%7D&sp_atk=bb07e679-f558-48be-bb7a-fe0d94521acf&xptdk=bb07e679-f558-48be-bb7a-fe0d94521acf,Hari Ini 12:00,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0r-mcqjfb3w7rnce1,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,iPhone 11 Pro Max 64GB 256GB 512GB second Original 100% Mulus Fullset,,Rp,4.850.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,10RB+ Terjual,,Jakarta Pusat,,,"iPhone 11 Pro Max 64GB 256GB 512GB second Original 100% Mulus Fullset
Rp
4.850.000
5.0
10RB+ Terjual
3-5 Hari
Jakarta Pusat",https://shopee.co.id/iPhone-11-Pro-Max-64GB-256GB-512GB-second-Original-100-Mulus-Fullset-i.854979118.17585974639?extraParams=%7B%22display_model_id%22%3A224384383515%2C%22model_selection_logic%22%3A3%7D&sp_atk=888f66cd-3dcb-4c4d-a5bb-a5a2dc48b1e0&xptdk=888f66cd-3dcb-4c4d-a5bb-a5a2dc48b1e0,,5.0,
https://down-id.img.susercontent.com/file/id-11134207-822wn-mn5hdcvikv0g31,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,IP 11 64GB 128GB 256GB SECOND Original FULLSET WIFI ONLY GARANSI INTERNASIONAL iphone 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.300.000,-34%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,Hadiah Gratis,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Jakarta Barat,,,"IP 11 64GB 128GB 256GB SECOND Original FULLSET WIFI ONLY GARANSI INTERNASIONAL iphone 11
Rp
2.300.000
-34%
Hadiah Gratis
Jakarta Barat",https://shopee.co.id/IP-11-64GB-128GB-256GB-SECOND-Original-FULLSET-WIFI-ONLY-GARANSI-INTERNASIONAL-iphone-11-i.1705342319.57408996702?extraParams=%7B%22display_model_id%22%3A380797650256%2C%22model_selection_logic%22%3A3%7D&sp_atk=ffec3f03-e7d6-49ed-8a41-22852b96b1e3&xptdk=ffec3f03-e7d6-49ed-8a41-22852b96b1e3,,,
https://down-id.img.susercontent.com/file/id-11134207-8224p-mk912jmlnw914c,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,IP XR 256GB 128GB 64GB Second handphone inter Normal Like New,,Rp,2.690.000,-33%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,28 Terjual,,Kab. Tangerang,,,"IP XR 256GB 128GB 64GB Second handphone inter Normal Like New
Rp
2.690.000
-33%
5.0
28 Terjual
2-4 Hari
Kab. Tangerang",https://shopee.co.id/IP-XR-256GB-128GB-64GB-Second-handphone-inter-Normal-Like-New-i.1725757622.45505771163?extraParams=%7B%22display_model_id%22%3A325520323677%2C%22model_selection_logic%22%3A3%7D&sp_atk=04409536-9f68-4134-97af-746e5403b3cf&xptdk=04409536-9f68-4134-97af-746e5403b3cf,,5.0,
