-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,text-shopee-primary,text-shopee-green,inline-block,img,text-xs/sp14_3,pointer-events-none_3,truncate,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-822wl-mmslaaycj2mc05,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Dell Latitude 5421 i7 32GB 2TB SSD Free Bag Mouse,Rp,5.605.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,-41%,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"Dell Latitude 5421 i7 32GB 2TB SSD Free Bag Mouse
Rp
5.605.000
-41%
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Dell-Latitude-5421-i7-32GB-2TB-SSD-Free-Bag-Mouse-i.330164564.45208421145?extraParams=%7B%22display_model_id%22%3A355785446459%2C%22model_selection_logic%22%3A3%7D&sp_atk=38a06fb1-0c7e-41ab-aae8-631eeb4ae96d&xptdk=38a06fb1-0c7e-41ab-aae8-631eeb4ae96d
https://down-id.img.susercontent.com/file/id-11134207-7r98u-ltix5h9fn6eb89,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Dell Inspiron 5402 i7 16GB 512GB Dual VGA MX330,Rp,8.400.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,"Dell Inspiron 5402 i7 16GB 512GB Dual VGA MX330
Rp
8.400.000
< 2 Hari
Jakarta Barat",https://shopee.co.id/Dell-Inspiron-5402-i7-16GB-512GB-Dual-VGA-MX330-i.277449743.24971784107?extraParams=%7B%22display_model_id%22%3A137881222084%2C%22model_selection_logic%22%3A3%7D&sp_atk=9c3b9e30-96f0-4596-a746-9e0f261ebf5a&xptdk=9c3b9e30-96f0-4596-a746-9e0f261ebf5a
https://down-id.img.susercontent.com/file/id-11134207-822wn-mlyppserjqiw13,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Dell Latitude 5330 i7 32GB 1TB SSD Touch Win11,Rp,7.398.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,-1%,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Hadiah Gratis,"Dell Latitude 5330 i7 32GB 1TB SSD Touch Win11
Rp
7.398.000
-1%
Hadiah Gratis
5.0
3 Terjual
< 2 Hari
Kab. Tangerang",https://shopee.co.id/Dell-Latitude-5330-i7-32GB-1TB-SSD-Touch-Win11-i.33502991.28374440592?extraParams=%7B%22display_model_id%22%3A385816464573%2C%22model_selection_logic%22%3A3%7D&sp_atk=2e094b14-1290-4234-b6dc-501114901d2e&xptdk=2e094b14-1290-4234-b6dc-501114901d2e
https://down-id.img.susercontent.com/file/id-11134207-822wl-mmsrq54uuk8y33,,DELL LATITUDE 7320 INTEL i7-1185G7 INTEL IRIS XE RAM 16GB SSD 512GB ULTRABOOK,Rp,5.750.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,-1%,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"DELL LATITUDE 7320 INTEL i7-1185G7 INTEL IRIS XE RAM 16GB SSD 512GB ULTRABOOK
Rp
5.750.000
-1%
< 2 Hari
Jakarta Pusat",https://shopee.co.id/DELL-LATITUDE-7320-INTEL-i7-1185G7-INTEL-IRIS-XE-RAM-16GB-SSD-512GB-ULTRABOOK-i.1769522231.56008394527?extraParams=%7B%22display_model_id%22%3A390776414364%2C%22model_selection_logic%22%3A3%7D&sp_atk=f00a4783-8ad4-4f6a-9baf-cd384cd30835&xptdk=f00a4783-8ad4-4f6a-9baf-cd384cd30835
https://down-id.img.susercontent.com/file/id-11134207-8224w-mjfzzzava22q09,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Dell Latitude 7430 I7 16GB 512GB SSD 13.3"" Win 11 Pro",Rp,7.800.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,"Dell Latitude 7430 I7 16GB 512GB SSD 13.3"" Win 11 Pro
Rp
7.800.000
5.0
1 Terjual
Besok
Kab. Sidoarjo",https://shopee.co.id/Dell-Latitude-7430-I7-16GB-512GB-SSD-13.3-Win-11-Pro-i.134059510.28865679778?extraParams=%7B%22display_model_id%22%3A178500320336%2C%22model_selection_logic%22%3A3%7D&sp_atk=288d03cf-3618-4611-ba76-e121cb01cfc5&xptdk=288d03cf-3618-4611-ba76-e121cb01cfc5
https://down-id.img.susercontent.com/file/id-11134207-8224q-mkhpylmo8feo98,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Dell Latitude 5401 Core I5 Gen 9 RAM 16GB SSD 512GB Bonus Tas dan Mouse Wireless | Bergaransi,Rp,3.310.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,-41%,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"Dell Latitude 5401 Core I5 Gen 9 RAM 16GB SSD 512GB Bonus Tas dan Mouse Wireless | Bergaransi
Rp
3.310.000
-41%
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Dell-Latitude-5401-Core-I5-Gen-9-RAM-16GB-SSD-512GB-Bonus-Tas-dan-Mouse-Wireless-Bergaransi-i.500227963.46455994771?extraParams=%7B%22display_model_id%22%3A425543254704%2C%22model_selection_logic%22%3A3%7D&sp_atk=0a8aded6-4d8f-45a3-9d3d-ef6c16156a23&xptdk=0a8aded6-4d8f-45a3-9d3d-ef6c16156a23
https://down-id.img.susercontent.com/file/37268b55160fe3e7cba62ea0eadffd1e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"DELL INSPIRON 3511 CORE i5-1135G7 4GB 512SSD INTELIRIS 15,6"" WINDOWS 10",Rp,9.832.500,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,Besok,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,"DELL INSPIRON 3511 CORE i5-1135G7 4GB 512SSD INTELIRIS 15,6"" WINDOWS 10
Rp
9.832.500
Besok
Surabaya",https://shopee.co.id/DELL-INSPIRON-3511-CORE-i5-1135G7-4GB-512SSD-INTELIRIS-15-6-WINDOWS-10-i.139787388.13592567714?extraParams=%7B%22display_model_id%22%3A106666198038%2C%22model_selection_logic%22%3A3%7D&sp_atk=8f6769af-236a-4515-9ee5-27dbb4d14f50&xptdk=8f6769af-236a-4515-9ee5-27dbb4d14f50
https://down-id.img.susercontent.com/file/id-11134207-82251-mgymjqk3uubt8b,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Dell Xps 15 9570 Core i7 Ram 16gb ssd 128gb Vga nvidia,Rp,5.100.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,4-8 Hari,,,,,,"Dell Xps 15 9570 Core i7 Ram 16gb ssd 128gb Vga nvidia
Rp
5.100.000
4-8 Hari
Jakarta Pusat",https://shopee.co.id/Dell-Xps-15-9570-Core-i7-Ram-16gb-ssd-128gb-Vga-nvidia-i.1555793230.48701230008?extraParams=%7B%22display_model_id%22%3A267146153443%2C%22model_selection_logic%22%3A3%7D&sp_atk=1dee97c6-fad4-44b5-8cb7-5d1f8509a227&xptdk=1dee97c6-fad4-44b5-8cb7-5d1f8509a227
https://down-id.img.susercontent.com/file/sg-11134201-81zuz-mn2jdcdc8lq833,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP DELL LATITUDE 3301 i7 8565U 8/512 SSD GARANSI,Rp,2.550.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,3-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,,"LAPTOP DELL LATITUDE 3301 i7 8565U 8/512 SSD GARANSI
Rp
2.550.000
3-4 Hari
Jakarta Barat",https://shopee.co.id/LAPTOP-DELL-LATITUDE-3301-i7-8565U-8-512-SSD-GARANSI-i.895950563.56608852595?extraParams=%7B%22display_model_id%22%3A335785966571%2C%22model_selection_logic%22%3A3%7D&sp_atk=dceba4f1-2ccc-4fb1-bc5a-47fb754a2817&xptdk=dceba4f1-2ccc-4fb1-bc5a-47fb754a2817
https://down-id.img.susercontent.com/file/id-11134207-8224p-mk7qylxi2gw87d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Dell Latitude 3410 intel Core i3 Gen 10 RAM 32 GB SSD 2 TB + FREE TAS & MOUSE WIRELESS,Rp,3.005.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,-41%,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"Laptop Dell Latitude 3410 intel Core i3 Gen 10 RAM 32 GB SSD 2 TB + FREE TAS & MOUSE WIRELESS
Rp
3.005.000
-41%
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Laptop-Dell-Latitude-3410-intel-Core-i3-Gen-10-RAM-32-GB-SSD-2-TB-FREE-TAS-MOUSE-WIRELESS-i.330164564.44328540684?extraParams=%7B%22display_model_id%22%3A350517233830%2C%22model_selection_logic%22%3A3%7D&sp_atk=257ac7ef-80d4-4317-baff-3354c946b76f&xptdk=257ac7ef-80d4-4317-baff-3354c946b76f
https://down-id.img.susercontent.com/file/id-11134207-822wk-mmbegycrcxl462,,LAPTOP DELL LATITUDE 5320 CORE I5 11th 16GB/1TB SSD NVME M.2 BERGARANSI,Rp,3.630.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,-1%,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"LAPTOP DELL LATITUDE 5320 CORE I5 11th 16GB/1TB SSD NVME M.2 BERGARANSI
Rp
3.630.000
-1%
< 2 Hari
Jakarta Barat",https://shopee.co.id/LAPTOP-DELL-LATITUDE-5320-CORE-I5-11th-16GB-1TB-SSD-NVME-M.2-BERGARANSI-i.1746862462.55957836663?extraParams=%7B%22display_model_id%22%3A99911520929%2C%22model_selection_logic%22%3A3%7D&sp_atk=36109662-34c7-4915-8a49-35329476d4ad&xptdk=36109662-34c7-4915-8a49-35329476d4ad
https://down-id.img.susercontent.com/file/id-11134207-822wo-mn1duqvmtr0o88,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,DELL LATITUDE 5430 INTEL CORE I5-1145G7 / RAM 32GB / SSD 1TB / FHD BACKLITE,Rp,4.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bogor,,3-4 Hari,,,,,,"DELL LATITUDE 5430 INTEL CORE I5-1145G7 / RAM 32GB / SSD 1TB / FHD BACKLITE
Rp
4.500.000
3-4 Hari
Bogor",https://shopee.co.id/DELL-LATITUDE-5430-INTEL-CORE-I5-1145G7-RAM-32GB-SSD-1TB-FHD-BACKLITE-i.908946631.45358814832?extraParams=%7B%22display_model_id%22%3A310782776800%2C%22model_selection_logic%22%3A3%7D&sp_atk=95146290-b7a4-433d-a152-6e1013777f2f&xptdk=95146290-b7a4-433d-a152-6e1013777f2f
