web_scraper_order,web_scraper_start_url,product_link,product_name,price,rating,review_count,sold,seller
"1774595720-1","https://www.tokopedia.com/search?condition=1&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","https://www.tokopedia.com/cuan-gadgetid/oppo-reno-12f-5g-12-512-oppo-reno-12-f-5g-12-256-garansi-resmi-indonesia-4g-8-256-orange-tanpa-bonus-9bf63?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026032707143411B9842E0A271F3D6YWK%26src%3Dsearch","OPPO RENO 12F 5G 12/512 OPPO RENO 12 F 5G 12/256 GARANSI RESMI INDONESIA - 4G 8/256 ORANGE, TANPA BONUS","Rp4.999.000","5.0","24 rating • 9 ulasan","Terjual 50+","Cuan Gadget.id"
"1774595725-2","https://www.tokopedia.com/search?condition=1&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","https://www.tokopedia.com/elitejaya/oppo-a17k-3-64-gb-garansi-resmi-oppo-indonesia-gold?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026032707143411B9842E0A271F3D6YWK%26src%3Dsearch","OPPO A17k 3/64 Gb - Garansi Resmi OPPO Indonesia - Gold","Rp1.125.000","4.9","40 rating • 7 ulasan","Terjual 100+","Elite Phone"
"1774595730-3","https://www.tokopedia.com/search?condition=1&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","https://www.tokopedia.com/ofan-store8/oppo-a5s-ram-3gb-32gb-garansi-resmi-oppo-hitam?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026032707143411B9842E0A271F3D6YWK%26src%3Dsearch","OPPO A5S RAM 3GB 32GB GARANSI RESMI OPPO - Hitam","Rp1.300.000","4.7","850 rating • 513 ulasan","Terjual 1 rb+","OVANST0RE"
"1774595735-4","https://www.tokopedia.com/search?condition=1&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","https://www.tokopedia.com/vtechjambi/hp-oppo-a3x-cph2641-asia-4gb-64gb-128gb-1730980385102070798?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026032707143411B9842E0A271F3D6YWK%26src%3Dsearch","HP OPPO A3X CPH2641 ASIA 4GB/64GB/128GB - OCN BLUE 4/64GB","Rp1.620.000","","","","V-Tech Indonesia"
"1774595741-5","https://www.tokopedia.com/search?condition=1&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","https://www.tokopedia.com/gadget-an/oppo-a6x-4-128-garansi-resmi-smartphone-dengan-performa-unggulan-dan-desain-yang-stylish-1733987330446690014?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026032707143411B9842E0A271F3D6YWK%26src%3Dsearch","Oppo A6x 4/128 Garansi Resmi Smartphone dengan Performa Unggulan dan Desain yang Stylish","Rp1.750.000","","","1 barang berhasil terjual","GADGET A N"
"1774595746-6","https://www.tokopedia.com/search?condition=1&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","https://www.tokopedia.com/gm-store14/hp-oppo-a17k-3-64-gb-oppo-a17-k-3gb-64gb-garansi-resmi-biru-cbd38?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026032707143411B9842E0A271F3D6YWK%26src%3Dsearch","Hp Oppo A17K 3/64 GB - ( Oppo A17 K 3GB + 64GB ) Garansi Resmi - Biru","Rp1.140.000","5.0","3 rating • 0 ulasan","Terjual 12","GM STORE14"
"1774595751-7","https://www.tokopedia.com/search?condition=1&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","https://www.tokopedia.com/muarahp/hp-oppo-a3x-4-64gb-4-128gb-6-128gb-garansi-resmi-indonesia-1731432234497312133?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026032707143411B9842E0A271F3D6YWK%26src%3Dsearch","HP OPPO A3X 4/64GB | 4/128GB | 6/128GB - Garansi Resmi Indonesia - Merah Nebula, 6/128","Rp1.879.000","4.9","7 rating • 2 ulasan","Terjual 40+","Muara HP"
"1774595756-8","https://www.tokopedia.com/search?condition=1&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","https://www.tokopedia.com/wz-shop-store/hp-oppo-a53-4-128-gb-oppo-a-53-ram-4gb-rom-128gb-garansi-resmi-hitam?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026032707143411B9842E0A271F3D6YWK%26src%3Dsearch","HP OPPO A53 4/128 GB - OPPO A 53 RAM 4GB ROM 128GB GARANSI RESMI - Hitam","Rp1.650.000","4.8","25 rating • 12 ulasan","Terjual 60+","Wz Shop Store"
"1774595761-9","https://www.tokopedia.com/search?condition=1&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","https://www.tokopedia.com/rickyponsel/oppo-a60-8-256-anti-banting-dgn-desaint-lebih-tipis-mode-game?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026032707143411B9842E0A271F3D6YWK%26src%3Dsearch","oppo A60 8/256 anti banting dgn desaint lebih tipis mode game","Rp1.999.000","5.0","3 rating • 3 ulasan","Terjual 4","rickyponsel"
"1774595766-10","https://www.tokopedia.com/search?condition=1&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","https://www.tokopedia.com/arenagadget/oppo-a5i-ram-4-128-purple-new-fresh-bnib-1733349027062973962?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026032707143411B9842E0A271F3D6YWK%26src%3Dsearch","Oppo A5i Ram 4/128 Purple New Fresh BNIB","Rp1.675.000","","","2 barang berhasil terjual","Arena Gadget Solo"
"1774595771-11","https://www.tokopedia.com/search?condition=1&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","https://www.tokopedia.com/gadget-007/oppo-a6x-smartphone-dengan-baterai-6500mah-layar-120hz-prosesor-snapdragon-685-tahan-air-ip64-harga-spesial-bluetooth-1733671993385781152?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026032707143411B9842E0A271F3D6YWK%26src%3Dsearch","Oppo A6x Smartphone dengan Baterai 6500mAh Layar 120Hz Prosesor Snapdragon 685 Tahan Air IP64 Harga Spesial Bluetooth","Rp1.600.000","","","","Gadget 007"
"1774595776-12","https://www.tokopedia.com/search?condition=1&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","https://www.tokopedia.com/satelitelektro/oppo-handphone-a54-4-64gb?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026032707143411B9842E0A271F3D6YWK%26src%3Dsearch","OPPO Handphone A54 - 4/64GB","Rp1.499.000","","","","Satelit Electronic"
"1774595781-13","https://www.tokopedia.com/search?condition=1&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","https://www.tokopedia.com/ottentik/oppo-a60-8-128-garansi-resmi-1-tahun?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026032707143411B9842E0A271F3D6YWK%26src%3Dsearch","Oppo A60 8/128 Garansi Resmi 1 Tahun","Rp2.099.000","5.0","7 rating • 3 ulasan","Terjual 12","ottentikk"
"1774595786-14","https://www.tokopedia.com/search?condition=1&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","https://www.tokopedia.com/ge2gadget/a60-8-128-gb-garansi-resmi?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026032707143411B9842E0A271F3D6YWK%26src%3Dsearch","Oppo A60 8/128 Gb - Garansi Resmi, Ram 8 Gb, Rom 128 Gb, Baterai 5000mah, NFC, Snapdragon - Original - Bluetooth","Rp2.199.000","5.0","6 rating • 2 ulasan","Terjual 16","Ge2gadget"
