web_scraper_order,web_scraper_start_url,product_link,product_name,price,rating,review_count,sold,seller
"1774599163-1","https://www.tokopedia.com/search?condition=1&navsource=home%2Chome&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20infinix","https://www.tokopedia.com/indahponsel/promo-live-infinix-hot-60i-8gb-256gb-garansi-resmi-nasional-1733950764676515405?extParam=ivf%3Dfalse%26keyword%3Dhp+infinix%26search_id%3D2026032708120434ED066DF378EF3E3MWK%26src%3Dsearch","(PROMO LIVE) Infinix Hot 60i 8GB/256GB Garansi Resmi Nasional - Sleek Black","Rp2.199.000","5.0","7 rating • 6 ulasan","Terjual 28","indahponseltamora"
"1774599169-2","https://www.tokopedia.com/search?condition=1&navsource=home%2Chome&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20infinix","https://www.tokopedia.com/mczstore/official-infinix-hot-60i-ram-8-8-256-gb-nfc-touch-transfer-45w-5160-mah-5-year-durable-battery-helio-g81-ultimate-6-7-120-hz-display-7-mm-slim-grame-gyropro-navigation-garansi-resmi-1731836884042286242?extParam=ivf%3Dtrue%26keyword%3Dhp+infinix%26search_id%3D2026032708120434ED066DF378EF3E3MWK%26src%3Dsearch","OFFICIAL INFINIX HOT 60i, RAM 8+8/256 GB - NFC Touch Transfer - 45W 5160 mAh - 5 Year Durable Battery - Helio G81 Ultimate - 6.7"" 120 Hz Display - 7 mm Slim Grame - GyroPro Navigation - Garansi Resmi - NEON RED","Rp2.117.000","5.0","5 rating • 5 ulasan","Terjual 16","MC Z STORE"
"1774599174-3","https://www.tokopedia.com/search?condition=1&navsource=home%2Chome&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20infinix","https://www.tokopedia.com/z-store-mobile-shop/infinix-smart-6-2-32-garansi-resmi?extParam=ivf%3Dfalse%26keyword%3Dhp+infinix%26search_id%3D2026032708120434ED066DF378EF3E3MWK%26src%3Dsearch","Infinix Smart 6 2/32 Garansi Resmi","Rp1.195.000","5.0","58 rating • 15 ulasan","Terjual 1 rb+","Z-Store Mobile Shop"
"1774599179-4","https://www.tokopedia.com/search?condition=1&navsource=home%2Chome&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20infinix","https://www.tokopedia.com/duniagadgetku/infinix-smart-10-4-64-gb-4-128-gb-garansi-resmi-infinix-indonesia-1731704578129692475?extParam=ivf%3Dtrue%26keyword%3Dhp+infinix%26search_id%3D2026032708120434ED066DF378EF3E3MWK%26src%3Dsearch","Infinix Smart 10 [4/64 GB] [4/128 GB] Garansi Resmi Infinix Indonesia - [4/128] Black","Rp1.549.000","5.0","594 rating • 262 ulasan","Terjual 2 rb+","DUNIAGADGETKU"
"1774599184-5","https://www.tokopedia.com/search?condition=1&navsource=home%2Chome&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20infinix","https://www.tokopedia.com/j3-shop/infinix-smart-10-4-64-4-128-new-garansi-resmi-1733634076415919644?extParam=ivf%3Dfalse%26keyword%3Dhp+infinix%26search_id%3D2026032708120434ED066DF378EF3E3MWK%26src%3Dsearch","INFINIX SMART 10 4/64 & 4/128 NEW GARANSI RESMI - 4/128 BLACK, TANPA BONUS","Rp1.529.000","5.0","41 rating • 8 ulasan","Terjual 100+","J3 SHOP"
"1774599189-6","https://www.tokopedia.com/search?condition=1&navsource=home%2Chome&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20infinix","https://www.tokopedia.com/grandcells/infinix-note-40-ram-8gb-rom-256gb-fullset-1731318166255142344?extParam=ivf%3Dfalse%26keyword%3Dhp+infinix%26search_id%3D2026032708120434ED066DF378EF3E3MWK%26src%3Dsearch","Infinix note 40 ram 8Gb rom 256Gb Fullset - Hitam, Tanpa wirelles","Rp2.140.000","4.6","32 rating • 14 ulasan","Terjual 90+","grand cellular_NEW"
"1774599194-7","https://www.tokopedia.com/search?condition=1&navsource=home%2Chome&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20infinix","https://www.tokopedia.com/risma-ponsel-banjarbaru/infinix-hot-50i-6-6-128-100-garansi-resmi-infinix-indonesia-1730450804234487777?extParam=ivf%3Dfalse%26keyword%3Dhp+infinix%26search_id%3D2026032708120434ED066DF378EF3E3MWK%26src%3Dsearch","INFINIX HOT 50i 6+6/128 100% GARANSI RESMI INFINIX INDONESIA - Hitam, 6+6/128","Rp1.499.000","","","1 barang berhasil terjual","Risma Ponsel Banjarbaru"
"1774599199-8","https://www.tokopedia.com/search?condition=1&navsource=home%2Chome&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20infinix","https://www.tokopedia.com/gadgetasean/infinix-smart-10-4-64-4-128gb-garansi-resmi-1732961745404789908?extParam=ivf%3Dfalse%26keyword%3Dhp+infinix%26search_id%3D2026032708120434ED066DF378EF3E3MWK%26src%3Dsearch","Infinix Smart 10 4/64 4/128GB Garansi Resmi - 3/64","Rp1.325.000","","","","GADGET ASEAN"
"1774599204-9","https://www.tokopedia.com/search?condition=1&navsource=home%2Chome&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20infinix","https://www.tokopedia.com/akenceria-cell/infinix-hot-50i-helio-g81-6gb-128gb-ip54-5000mah-layar-120hz?extParam=ivf%3Dfalse%26keyword%3Dhp+infinix%26search_id%3D2026032708120434ED066DF378EF3E3MWK%26src%3Dsearch","Infinix Hot 50i Helio G81 6GB 128GB IP54 5000mAh Layar 120Hz","Rp1.490.000","","","","akenceria cell"
"1774599209-10","https://www.tokopedia.com/search?condition=1&navsource=home%2Chome&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20infinix","https://www.tokopedia.com/multikom-id/infinix-hot-60i-8-256gb-garansi-resmi-1732500557694863095?extParam=ivf%3Dfalse%26keyword%3Dhp+infinix%26search_id%3D2026032708120434ED066DF378EF3E3MWK%26src%3Dsearch","INFINIX HOT 60I 8/256GB GARANSI RESMI","Rp2.250.000","5.0","1 rating • 0 ulasan","Terjual 1","MULTIKOM ID"
