web_scraper_order;web_scraper_start_url;link-product;product_name;price;rating;review_count;sold;seller
1774662362-107;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/laptop-7/laptop-samsung-rv418-ram-4gb-hdd-320gb-core-i3-siap-pakai-murah-meriah?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;Laptop Samsung RV418 Ram 4gb HDD 320gb core i3 Siap pakai murah meriah;1400000;;;;LaptopSecondBerkualitas
1774662368-108;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/verrycomputer/laptop-samsung-740u-touchscreen-intel-core-i5-3337u-ram-4gb-ssd-128gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;Laptop Samsung 740U Touchscreen Intel Core i5-3337U Ram 4Gb SSD 128Gb;2800000;;;;V-COMPUTER
1774662374-109;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/verrycomputer/laptop-samsung-ultrabook-53u4e-intel-core-i5-3337u-ram-4-ssd-128gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;Laptop Samsung Ultrabook 53U4E, Intel Core i5-3337U, Ram 4, SSD 128Gb;2850000;;;;V-COMPUTER
1774662379-110;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/rimaslaptopof/laptop-samsung-i7-ram-4gb-hdd-500gb-bekas-second?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;Laptop Samsung i7 RAM 4GB HDD 500GB BEKAS SECOND;5600000;;;;Rimas Laptop
1774662385-111;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/bedak52/laptop-samsung-chromebook-4-celeron-n4020-ram-4-32gb-cepat-1730878050896086528?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;Laptop Samsung Chromebook 4 Celeron N4020 Ram 4/32Gb cepat - Samsung;1400000;;;;Bedak52
1774662391-112;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/incom-2/samsung-270e-core-i3-3110m-ram-4-500gb-biru-dongker?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;Samsung 270E Core i3 - 3110M Ram 4/500Gb Biru Dongker;1900000;;;;IN com
1774662397-113;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/bedak52/samsung-np275e-amd-e2-2000-ram-4gb-hdd-500gb-radeon-hd-7340-scu7941?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;SAMSUNG NP275E AMD E2-2000 RAM 4GB HDD 500GB RADEON HD 7340 SCU7941;730800;;;1 barang berhasil terjual;Bedak52
1774662403-114;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/dwzone/laptop-samsung-np300e4z-i3-2370m-ram-4gb-ssd-128gb-320gb-radeon-7400?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;Laptop SAMSUNG NP300E4Z (i3-2370M/RAM 4Gb/SSD 128Gb+320Gb/Radeon 7400);1500000;;;;D&W Galery
1774662409-115;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/urcomp/laptop-samsung-270e-celeron-layar-14inch-second-murah?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;Laptop Samsung 270E Celeron Layar 14inch Second Murah;1550000;;;;Urcomp
1774662415-116;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/irwan11/samsung-chromebook-4-intel-celeron-n4020-ram-4gb-bonus-tas-dan-mouse-laptop-seri-chromebook-dengan-spesifikasi-intel-celeron-n4020-dan-kapasitas-memori-4gb-1732464908665717869?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;Samsung Chromebook 4 Intel Celeron N4020 Ram 4Gb Bonus Tas Dan Mouse Laptop Seri Chromebook Dengan Spesifikasi Intel Celeron N4020 Dan Kapasitas Memori 4Gb;2750000;;;;Irwan111
1774662421-117;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/dhspedia/samsung-ativ-book-9-lite-4gb-ddr3-128-gb-ssd-touchscreen-mulus-95-no-minus-1733124530832836031?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;Samsung Ativ Book 9 Lite 4gb ddr3 / 128 gb ssd Touchscreen Mulus 95% No Minus;1400000;;;;Tokonya DHS
1774662427-118;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/komputerbjm10/laptop-notebook-netbok-samsung-second-seken-sekon-ram-2-3-4-6-8-16-gb-peyimpanan-hardisk-320-500-1-gb-tb-windows-7-8-10-32-64-bit-amd-intel-bergaransi-cocok-mahasiswa-kuliah-dosen-admin-kantor-sd-smp-sma-man-unbk-online-shop-laptop-np530u3c-f95ef?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;Laptop Notebook Netbok Samsung Second Seken Sekon Ram 2 3 4 6 8 16 GB Peyimpanan Hardisk 320 500 1 GB/TB Windows 7 8 10 32/64 Bit AMD Intel Bergaransi Cocok Mahasiswa Kuliah Dosen Admin Kantor SD SMP SMA MAN UNBK Online Shop - Laptop Np530u3c;3500000;;;;Fm Storage_NEW
1774662433-119;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/drcomkomputer/samsung-ultrabook-530u-intel-core-i3-3217u-ram-6-500gb-24gb-slim?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;Samsung Ultrabook 530U, Intel Core i3-3217U, Ram 6/500Gb+24Gb, Slim;2000000;50;1 rating • 1 ulasan;Terjual 1;DrCom_NEW
1774662439-120;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/kajoedstore17/laptop-samsung-501r-core-i5-6200hq-ram-4gb-ssd-256gb-layar-15inch-keyboard-numlock-intel-hd-graphic?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;Laptop Samsung 501R, Core i5-6200HQ Ram 4Gb/SSD 256Gb Layar 15inch Keyboard NumLock intel HD Graphic;2450000;;;;kajoedstore17
1774662445-121;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/adm59/laptop-notebook-samsung-chromebook-xe310xba?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;Laptop Notebook Samsung Chromebook XE310XBA;2100000;50;2 rating • 2 ulasan;Terjual 4;ADM storee
1774662451-122;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/drcomkomputer/laptop-samsung-300e-intel-core-i3-2330m-hd-graphic-3000-ram-4-500gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;Laptop Samsung 300e, Intel Core i3-2330M, Hd Graphic 3000, Ram 4/500Gb;1500000;50;2 rating • 1 ulasan;Terjual 2;DrCom_NEW
1774662457-123;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/zigzag88/laptop-samsung-np355e4x-amd-e1-ram-4gb-hdd-500gb-windows-10?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;Laptop samsung NP355E4X AMD E1 Ram 4GB HDD 500GB - Windows 10;1450000;;;1 barang berhasil terjual;Zigzag PC
1774662463-124;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/incom-2/samsung-900x3l-pentium-4405u-ram-4-128-ssd-super-slim?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;samsung 900X3L Pentium-4405U Ram 4/128 SSD Super Slim;1700000;;;2 barang berhasil terjual;IN com
1774662469-125;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/incom-2/laptop-samsung-905s-quadcore-x4-4-128gb-white-1731471329525138488?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;Laptop Samsung 905s, Quadcore X4, 4/128GB, White;1550000;;;;IN com
1774662475-126;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/jual-beli-h-3/samsung-chromebook-second-1731877888313296226?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;samsung Chromebook second;1700000;;;;iP imam PhonE
1774662481-127;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/kscomputer/laptop-samsung-rc420-core-i5-gen-2-ram-8gb-hdd-500gb-vga-intel?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;LAPTOP SAMSUNG RC420 CORE I5-GEN 2 -RAM 8GB/HDD 500GB/VGA INTEL;1850000;;;;KSCOMPUTER
1774662487-128;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/humbleco/laptop-samsung-501r-core-i5-6200hq-hd-graphics-520-ram-4-256gb-lengkap-black-silvr-1730861498506970601?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;Laptop Samsung 501R, Core i5-6200HQ, Hd Graphics 520, Ram 4 / 256Gb, Lengkap, Black Silvr;2400000;;;;murahstore20
1774662493-129;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/yakin-komputer-surabaya-2/laptop-samsung-q47-intel-core-i3-14inch?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;Laptop Samsung Q47 intel Core i3 14inch;950000;;;;YAKIN KOMPUTER SURABAYA 2
1774662499-130;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/javasolution/samsung-ativ-500t-intel-celeron-z2760-ram-2gb-ssd-64gb-scu12568?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;Samsung ATIV 500T Intel Celeron Z2760 Ram 2Gb Ssd 64Gb SCU12568;780000;;;;Java solution laptop
1774662504-131;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/kajoedstore17/laptop-samsung-305xcr-core-i5-10210u-gen-10th-ram-8gb-ssd-256-gb-fhd-intel-uhd-graphics-stylish-design-15-6-inch-1732809417922676564?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;Laptop Samsung 305XCR, Core i5-10210U Gen 10Th Ram 8Gb / SSD 256 Gb FHD intel UHD Graphics Stylish Design 15,6 inch;4200000;;;;kajoedstore17
1774662511-132;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/techpro/samsung-chromebook-lenovo-n23-7a079?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;SAMSUNG Chromebook.. - LENOVO N23;1000000;50;2 rating • 1 ulasan;Terjual 5;TOKO LAPTOP PSI
1774662516-133;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/verrycomputer/samsung-chromebook-4-celeron-n4020-ram-4gb-slim-fullset?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;Samsung Chromebook 4, Celeron N4020, Ram 4GB, SLIM, FULLSET;1500000;49;14 rating • 5 ulasan;Terjual 26;V-COMPUTER
1774662522-134;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/allyponsel/laptop-samsung-ativ-book-9-lite-fullset-1733507483004929362?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;Laptop Samsung Ativ Book 9 Lite Fullset;1360000;;;;allyponselgroup
1774662529-135;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/anisastoreelektronik/laptop-samsung-amd-e-1-ram-4gb-32-bit-hdd-500-gb-second?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;Laptop Samsung amd e 1 ram 4gb 32 bit hdd 500 gb Second;900000;50;35 rating • 1 ulasan;Terjual 30+;Anisa dwi jumairi
1774662534-136;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/javasolution/samsung-np275e-amd-e2-2000-ram-2gb-hdd-320gb-scu7955?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;Samsung NP275E AMD E2-2000 Ram 2Gb Hdd 320Gb SCU7955;676000;;;;Java solution laptop
1774662540-137;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/shop-live/laptop-netbook-samsung-slim-10inch-normal-siap-pakai-zoom-garansi?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;laptop netbook samsung slim 10inch normal siap pakai & zoom garansi;800000;43;6 rating • 5 ulasan;Terjual 12;Main land
1774662546-138;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/gudanglaptopbt/laptop-gaming-samsung-530e5m-intel-core-i5-gen-7-ram-16-gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;LAPTOP GAMING | SAMSUNG 530E5M | Intel Core i5 GEN 7 | RAM 16 GB;6490000;;;;GudangLaptoopBtm
1774662552-139;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/anisastoreelektronik/laptop-samsung-amd-e1-ram-4gb-hdd-500gb-second?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;Laptop Samsung amd e1 ram 4gb  HDD 500gb Second;1000000;50;14 rating • 3 ulasan;Terjual 15;Anisa dwi jumairi
1774662558-140;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/officiallaptopmart/samsung-900x3k-core-i7-5500u-ram-8gb-ssd-256gb-1731587854958756964?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;Samsung 900X3K Core i7-5500U Ram 8Gb Ssd 256Gb;3600000;;;;laptopmart
1774662564-141;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/javasolution/samsung-np275e-amd-e1-15oo-ram4gb-radeon-hd7310-scu5778?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;Samsung Np275e Amd E1-15OO Ram4Gb Radeon Hd7310 Scu5778;2300000;50;1 rating • 1 ulasan;Terjual 1;Java solution laptop
1774662570-142;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/javasolution/samsung-np300e-intel-b820-hdd320gb-intel-hd-grapichs-scu6381?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;Samsung NP300e Intel B820 Hdd320Gb Intel HD Grapichs Scu6381;1850000;40;1 rating • 0 ulasan;Terjual 1;Java solution laptop
1774662576-143;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/davinciacc/almost-new-samsung-galaxy-book4-ultra-32-gb-laptop-nt960xgl-x72ag-english-korean-keyboard-rtx-4050-3-80-ghz-1tb-ssd-1732848547280684294?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;ALMOST NEW Samsung Galaxy Book4 Ultra 32 GB Laptop NT960XGL-X72AG / English + Korean Keyboard / RTX 4050 / 3.80 GHZ / 1TB-SSD;42500000;;;;Davinci Elektronik
1774662582-144;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung;https://www.tokopedia.com/verrycomputer/laptop-samsung-core-i5-ram-4gb-samsung-rc408-hdd-640gb-laptop-murah?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch;Laptop Samsung Core i5 Ram 4gb Samsung RC408 Hdd 640gb Laptop Murah;3000000;;;;V-COMPUTER
