web_scraper_order,web_scraper_start_url,product_link,product_name,price,rating,review_count,sold,seller
"1774639889-1","https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20infinix","https://www.tokopedia.com/arphonebekasi/infinix-hot-30-ram-8-128-mulus?extParam=ivf%3Dfalse%26keyword%3Dhp+infinix%26search_id%3D2026032719305240008B9A5380FC0D07BA%26src%3Dsearch","INFINIX HOT 30 RAM 8/128.MULUS","Rp1.399.999","5.0","1 rating • 1 ulasan","Terjual 2","arphonebekasi"
"1774639894-2","https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20infinix","https://www.tokopedia.com/arphonebekasi/infinix-note-12-120w-vip-ram-8-256?extParam=ivf%3Dfalse%26keyword%3Dhp+infinix%26search_id%3D2026032719305240008B9A5380FC0D07BA%26src%3Dsearch","INFINIX NOTE 12 120W VIP RAM 8/256.","Rp2.199.999","5.0","1 rating • 1 ulasan","Terjual 2","arphonebekasi"
"1774639899-3","https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20infinix","https://www.tokopedia.com/toserba-nawawi/infinix-hot-9-play?extParam=ivf%3Dfalse%26keyword%3Dhp+infinix%26search_id%3D2026032719305240008B9A5380FC0D07BA%26src%3Dsearch","infinix hot 9 play","Rp1.950.000","","","6 barang berhasil terjual","Toko Ahmad Mandiri"
"1774639904-4","https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20infinix","https://www.tokopedia.com/sanjayamudana/infinix-smart-7-3-32gb-unit-only-smartphone-android-terbaru-1733472283286996960?extParam=ivf%3Dfalse%26keyword%3Dhp+infinix%26search_id%3D2026032719305240008B9A5380FC0D07BA%26src%3Dsearch","Infinix Smart 7 3/32GB Unit Only - Smartphone Android Terbaru","Rp4.000.000","5.0","1 rating • 0 ulasan","Terjual 3","sanjayamudana"
"1774639909-5","https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20infinix","https://www.tokopedia.com/zr-phone/infinix-hot-50-pro-plus-ram-8-256-second-fullset-original-garansi-on-1730852272319333908?extParam=ivf%3Dfalse%26keyword%3Dhp+infinix%26search_id%3D2026032719305240008B9A5380FC0D07BA%26src%3Dsearch","Infinix hot 50 pro plus ram 8/256 second fullset original garansi on","Rp2.199.000","5.0","7 rating • 4 ulasan","Terjual 9","Zr phone"
"1774639915-6","https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20infinix","https://www.tokopedia.com/eko-star-cell/infinix-s5-lite-4-64gb?extParam=ivf%3Dfalse%26keyword%3Dhp+infinix%26search_id%3D2026032719305240008B9A5380FC0D07BA%26src%3Dsearch","infinix s5 lite 4/64gb","Rp1.350.000","","","","eko star cell"
"1774639920-7","https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20infinix","https://www.tokopedia.com/fastgadget/infinix-smart-5-2-32gb-fullset?extParam=ivf%3Dfalse%26keyword%3Dhp+infinix%26search_id%3D2026032719305240008B9A5380FC0D07BA%26src%3Dsearch","Infinix Smart 5 2/32GB Fullset","Rp700.000","5.0","5 rating • 0 ulasan","Terjual 6","FAST GADGET OFFICIAL"
"1774639925-8","https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20infinix","https://www.tokopedia.com/queencellshop/infinix-smart-9-4-128gb-second-fullset-1731998785648035421?extParam=ivf%3Dfalse%26keyword%3Dhp+infinix%26search_id%3D2026032719305240008B9A5380FC0D07BA%26src%3Dsearch","INFINIX SMART 9 4/128gb SECOND FULLSET","Rp1.045.000","","","2 barang berhasil terjual","Queen Cellshop"
"1774639930-9","https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20infinix","https://www.tokopedia.com/gg-handphone/infinix-hot-10-play-4-64?extParam=ivf%3Dfalse%26keyword%3Dhp+infinix%26search_id%3D2026032719305240008B9A5380FC0D07BA%26src%3Dsearch","infinix hot 10 play 4/64","Rp1.400.000","5.0","1 rating • 1 ulasan","Terjual 3","riyo hp"
"1774639935-10","https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20infinix","https://www.tokopedia.com/eko-star-cell/infinix-note-50-pro-8-256gb-second-1732113283054011685?extParam=ivf%3Dfalse%26keyword%3Dhp+infinix%26search_id%3D2026032719305240008B9A5380FC0D07BA%26src%3Dsearch","INFINIX NOTE 50 PRO 8/256GB SECOND - Grey, 8/256GB","Rp2.799.000","","","","eko star cell"
