web_scraper_order;web_scraper_start_url;link-product;product_name;price;rating;review_count;sold;seller
1774653220-149;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/ch23nd/xiaomi-redmi-book-pro-14-i7-gen-12-8-512-gb-1730828243366676006?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;Xiaomi Redmi Book Pro 14 i7 Gen 12 8/512 GB;11800000;;;;Ch23nd Store
1774653226-150;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/azismmstore/laptop-bekas-redmibook-15-core-i3-1115g4-ram-8gb-ssd-512gb-mulpis?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;Laptop Bekas RedmiBook 15 Core i3-1115G4 Ram 8GB SSD 512GB MULPIS;4729000;;;;AzisMM Store BDG
1774653232-151;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/deltaenggik/redmibook-15?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;redmibook 15;2800000;;;;tokomamimio
1774653238-152;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/kartikakomputer/redmibook-15-intel-core-i3-1135g4-ram-8gb-ssd-256gb-intel-hd?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;REDMIBOOK 15 | INTEL CORE I3-1135G4 | RAM 8GB | SSD 256GB | INTEL HD;3950000;;;;KARTIKA JAVA KOMPUTER
1774653244-153;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/atsthree/laptop-redmibook15-mnr241216011-1730827184921741001?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;Laptop Redmibook15 ( mnr241216011 );3350000;;;;ATSthree
1774653250-154;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/ch23nd/xiaomi-redmibook-pro-8-512-gb-1731401681478911526?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;Xiaomi Redmibook Pro 8/512 GB;8500000;;;;Ch23nd Store
1774653256-155;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/javasolution/xiaomi-redmibook-14ii-amd-ryzen-5-4500u-ram-16gb-ssd-512gb-scu15101?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;Xiaomi RedmiBook 14II AMD Ryzen 5 4500U Ram 16Gb Ssd 512Gb SCU15101;6084000;;;;Java solution laptop
1774653262-156;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/alfatihcomputer/laptop-redmibook-15-core-i3-1115g4-ram-8-gb-ssd-256-gb-fhd-win11-mulus?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;LAPTOP REDMIBOOK 15 CORE I3-1115G4 RAM 8 GB SSD 256 GB FHD WIN11 MULUS;3800000;;;;Al Fatih Computer Store
1774653268-157;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/lidya-tan/xiaomi-redmibook-15-i3-1115g4-ram-8gb-ssd-256gb-1731205819273086922?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;Xiaomi RedmiBook 15 | i3 1115G4 | RAM 8GB | SSD 256GB;3450000;;;;Lidya Tan
1774653274-158;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/javasolution/laptop-redmibook-15-intel-core-i3-1115g4-ram-8gb-ssd-256gb-scu19117-1731141804749915951?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;Laptop RedmiBook 15 Intel Core i3-1115G4 Ram 8Gb Ssd 256Gb SCU19117;3937500;;;;Java solution laptop
1774653281-159;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/ch23nd/xiaomi-redmibook-pro-14-512-gb-space-grey-1730836854501312038?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;Xiaomi Redmibook Pro 14 512 GB Space Grey;11700000;;;;Ch23nd Store
1774653287-160;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/masterlaptopcompute-2/laptop-redmibook-i3-11-ram-8-ssd-512-1732630305040926531?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;laptop redmibook i3-11 ram 8 SSD 512;4200000;;;;MLCmasterlaptopcomputercorp
1774653293-161;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/midss/laptop-xiaomi-redmibook-15-intel-core-i3-1115g4-ram-8gb-ssd-256gb-15-6-full-hd-intel-uhd-graphics-windows-11-pro-1730944591524430895?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;Laptop Xiaomi RedmiBook 15 – Intel Core i3-1115G4, RAM 8GB, SSD 256GB, 15.6” Full HD, Intel UHD Graphics, Windows 11 Pro;3500000;;;;M.idss
1774653299-162;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/sangsuryateknologi/laptop-redmibook-15-intel-core-i3-1115g4-ram-8gb-ssd-256gb-1731314982347769357?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;LAPTOP REDMIBOOK 15 INTEL CORE I3-1115G4 RAM 8GB SSD 256GB - 8GB, SSD 128GB;3300000;;;;Laptopkediri_NEW
1774653305-163;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/amcomputerlaptop/laptop-redmi-book-15-core-i3-1115g4-ram-8-gb-ssd-256-gb-win-11-ori-1730844408685167744?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;LAPTOP REDMI BOOK 15 CORE I3-1115G4 RAM 8 GB SSD 256 GB WIN 11 ORI;3000000;;;1 barang berhasil terjual;AM COMPUTINDO ELECTRO
1774653311-164;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/partisiid/xiaomi-redmi-book-15-layar-15-6-inch-fhd-intel-core-i3-1115g4-baterai-besar-46whr-windows-10?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;XIAOMI Redmi Book 15 Layar 15.6 inch FHD Intel Core i3-1115G4 Baterai Besar 46Whr Windows 10;3750000;;;4 barang berhasil terjual;ataracom
1774653317-165;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/campals/laptop-xiaomi-redmi-book-15-layar-15-6-inch-fhd-intel-core-i3-1115g4-baterai-besar-46whr-windows-10-lengkap-navy-blue-1731503006554293891?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;Laptop XIAOMI Redmi Book 15 Layar 15.6 inch FHD Intel Core i3-1115G4 Baterai Besar 46Whr Windows 10, Lengkap, Navy Blue;4000000;;;2 barang berhasil terjual;Camp.ALS
1774653323-166;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/simanisstorelaptop/laptop-xiaomi-redmibook-15-intel-core-i3-1115g4-ram-8gb-ssd-512gb-1732531608274765727?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;Laptop Xiaomi RedmiBook 15 Intel core i3-1115G4 RAM 8GB SSD 512GB;3850000;;;;Simanis store laptop
1774653329-167;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/superlaptopjogja/redmibook-15-intel-core-i3-1115g4-laptop-office-15-inch-ram-8gb-256gb-ssd-intel-uhd-graphic-15-fhd-display-garansi-1-bulan-1732853481912567767?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;Redmibook 15 Intel Core i3-1115G4 Laptop Office 15 Inch RAM 8GB 256GB SSD Intel UHD Graphic 15 FHD Display Garansi 1 Bulan;3600000;;;;SUPERLAPTOPJOGJA
1774653335-168;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/wircr7/laptop-xiaomi-redmibook-15-i3-1115g4-ram-8gb-ssd-256gb-win-10-resmi-hitam?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;LAPTOP XIAOMI REDMIBOOK 15 i3 1115G4 RAM 8GB SSD 256GB WIN 10 RESMI - Hitam;7399000;50;5 rating • 2 ulasan;Terjual 7;WIRCR7 STORE
1774653341-169;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/markasnya-laptop-official/xiaomi-redmibook-15-intel-core-i3-1115g4-ram-8gb-ssd-256gb-1732149801412494495?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;XIAOMI REDMIBOOK 15 ️INTEL CORE I3-1115G4 RAM 8GB SSD 256GB;3900000;;;;Markasnya Laptop Official
1774653347-170;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/paris-cell-com/laptop-xiaomi-redmibook-15-1733403114665641156?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;Laptop Xiaomi Redmibook 15;2000000;;;;PARIS COMPUTER
1774653353-171;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/alfatihcomputer/laptop-redmi-book-15-core-i3-1115g4-ram-8-gb-ssd-256-gb-win-11-ori-1730987388319794344?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;LAPTOP REDMI BOOK 15 CORE I3-1115G4 RAM 8 GB SSD 256 GB WIN 11 ORI;3300000;50;1 rating • 1 ulasan;Terjual 1;Al Fatih Computer Store
1774653359-172;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/electronics-store-1/laptop-xiaomi-redmi-book-15-layar-15-6-inch-intel-core-i3-1115g4-gen-11th-ram-8gb-ssd-256gb-fhd-body-design-slim-1731793368519771459?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;Laptop XIAOMI Redmi Book 15 Layar 15.6 inch Intel Core i3-1115G4 Gen 11Th Ram 8Gb/SSD 256Gb FHD Body design Slim;3100000;;;;Electronic Store's
1774653365-173;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/sumtra/redmi-book-15-i3-1115g4-8gb-256ssd-15-6-fhd-w11?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;Redmi book 15 i3 1115G4 8GB 256SSD 15,6 FHD W11;4499000;45;4 rating • 1 ulasan;Terjual 7;Afiqa Computer
1774653371-174;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/partisiid/xiaomi-redmi-book-15-layar-15-6-inch-fhd-intel-core-i3-1115g4-baterai-besar-46-1734643232437077206?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;XIAOMI Redmi Book 15 Layar 15.6 inch FHD Intel Core i3-1115G4 Baterai Besar 46;3440000;;;;ataracom
1774653377-175;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/javasolution/laptop-xiaomi-redmibook-14ii-amd-ryzen-5-4500u-ram-8gb-ssd-512gb-scu15101-1730828864128649007?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;Laptop Xiaomi RedmiBook 14II AMD Ryzen 5 4500U Ram 8Gb Ssd 512Gb SCU15101;5827500;;;;Java solution laptop
1774653383-176;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/ch23nd/xiaomi-redmi-book-pro-14-16-512-gb-1732465351122126374?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;Xiaomi Redmi Book Pro 14 16/512 GB;7800000;;;;Ch23nd Store
1774653389-177;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/javasolution/laptop-xiaomi-redmibook-14ii-amd-ryzen-5-4500u-radeon-ram-8gb-ssd-256gb-scu15101-1730851557386716975?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;Laptop Xiaomi RedmiBook 14II AMD Ryzen 5 4500U Radeon Ram 8Gb Ssd 256Gb SCU15101;5460000;;;;Java solution laptop
1774653395-178;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/ziverpen/laptop-xiaomi-redmibook-14-16gb-512gb-amd-ryzen-5-4500u-setara-core-i7?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;Laptop Xiaomi Redmibook 14 16gb/512gb AMD Ryzen 5 4500u setara core i7;7400000;;;;Ziverpen
1774653401-179;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=xiaomi%20laptop%20redmi%20book;https://www.tokopedia.com/kajoedstore17/laptop-xiaomi-redmi-book-15-layar-15-6-inch-intel-core-i3-1115g4-gen-11th-ram-8gb-ssd-256gb-fhd-body-design-slim?extParam=ivf%3Dfalse%26keyword%3Dxiaomi+laptop+redmi+book%26search_id%3D20260327225817F9B902FC3289AF0AFADP%26src%3Dsearch;Laptop XIAOMI Redmi Book 15 Layar 15.6 inch  Intel Core i3-1115G4 Gen 11Th Ram 8Gb/SSD 256Gb FHD Body design Slim;3500000;50;3 rating • 3 ulasan;Terjual 40+;kajoedstore17
