web_scraper_order,web_scraper_start_url,product_link,product_name,price,rating,review_count,sold,seller
"1775100023-1","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","https://www.tokopedia.com/sdsdsiyanisds/2024-n92-5g-gps-reno10-pro-murah-untuk-ponsel-pintar-mobil-ponsel-baru-m-kuda-pintar-1730169719179413168?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch","2024  N92  5G GPS Reno10 pro murah untuk ponsel pintar mobil ponsel baru m kuda pintar","Rp1.730.000","","","2 barang berhasil terjual","sdsdSIYANIsds"
"1775100028-2","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","https://www.tokopedia.com/vivo/vivo-v40-lite-4g-8-256-ai-aura-light-potrait-ai-erase-80w-flashcharge-32mp-front-camera-1730954098033788851?extParam=ivf%3Dtrue%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch%26whid%3D20939913","vivo V40 Lite 4G (8/256) - AI Aura Light Potrait, AI Erase, 80W FlashCharge, 32MP Front Camera - Titanium Silver (Non Color Changing)","Rp2.999.000","4.9","807 rating • 412 ulasan","Terjual 3 rb+","vivo Indonesia"
"1775100033-3","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","https://www.tokopedia.com/itel-official-store/itel-a100c-3-5gb-ram-64gb-rom-4-8gb-ram-64gb-rom-military-grade-durability-dinamiv-bar-1733548709323114484-1734899666341234676?extParam=ivf%3Dtrue%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch","Itel A100C 3+5GB RAM / 64GB ROM | 4+8GB RAM / 64GB ROM - Military Grade Durability - Dinamiv bar - Silk Green, 4+8/64 GB","Rp1.409.000","4.9","392 rating • 199 ulasan","Terjual 1 rb+","Itel Official Store"
"1775100039-4","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","https://www.tokopedia.com/smarttechnology/hp-tecno-camon-50-camon-50-pro-12-256gb-8-256gb-8-128gb-50mp-snap-sony-camera-water-resistant-baru-garansi-resmi-100-original-1734492007717767020?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch","Hp Tecno Camon 50 | Camon 50 Pro 5G [ 8/256GB - 8/128GB - 12/512GB - 12/256GB ] 50mp Snap  SONY Camera Water Resistant Baru Garansi Resmi 100% Original - 50)8+8/128G Black, Tecno CAMON series","Rp3.749.000","4.5","4 rating • 1 ulasan","Terjual 9","SmartTechnology_NEW"
"1775100044-5","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","https://www.tokopedia.com/lenovoyogaofficial/motorola-g06-4gb-128gb-laurel-oak-tapestry-tendril-1733929041149920619?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch","MOTOROLA G06 4GB 128GB LAUREL OAK / TAPESTRY / TENDRIL - LAUREL OAK","Rp1.899.000","5.0","44 rating • 43 ulasan","Terjual 100+","Lenovo Yoga Official"
"1775100049-6","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","https://www.tokopedia.com/my-wallet-dream/motorolla-moto-g45-5g-ram-8-8-256gb-garansi-resmi-tam-1731768374278522795?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch","motorolla MOTO G45 5G RAM 8+8/256GB Garansi Resmi TAM","Rp1.500.000","","","100+ barang berhasil terjual","my wallet dream"
"1775100055-7","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","https://www.tokopedia.com/lenovolegion/motorola-g06-4gb-128gb-laurel-oak-tapestry-tendril-1733929113380685516?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch","MOTOROLA G06 4GB 128GB LAUREL OAK / TAPESTRY / TENDRIL - LAUREL OAK","Rp1.899.000","5.0","7 rating • 5 ulasan","Terjual 100+","Lenovo Legion Official"
"1775100060-8","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","https://www.tokopedia.com/bintangtimurselindo/infinix-hot-60-pro-8-256gb-layar-144hz-helio-g200-kamera-50mp-baterai-5160mah-garansi-resmi-1732010601270445758?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch","Infinix Hot 60 Pro 8/256GB - Layar 144Hz, Helio G200, Kamera 50MP Baterai 5160mAh  Garansi Resmi - 8/256GB + TWS","Rp2.675.000","4.9","341 rating • 128 ulasan","Terjual 1 rb+","BintangTimurSelindo"
"1775100065-9","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","https://www.tokopedia.com/officialinfinix/infinix-note-50x-5g-8-256gb-up-to-16gb-extended-ram-dimensity-7300-ultimate-6-67-hd-50mp-ois-5200-mah-nfc-1731390542004389252?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch%26whid%3D18657253","Infinix Note 50X 5G+ 8/256GB - Up to 16GB Extended RAM - Dimensity 7300 Ultimate - 6.67” HD+ - 50MP OIS - 5200 mAh - NFC - Titanium Grey","Rp2.899.000","4.9","900 rating • 257 ulasan","Terjual 2 rb+","Infinix Indonesia"
"1775100070-10","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","https://www.tokopedia.com/gimugimumobile/infinix-hot-60-pro-8gb-256gb-helio-g200-6-78-144-hz-amoled-50mp-5160-mah-nfc-1731995181523174688-1734917730352465184?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch%26whid%3D18679741","Infinix Hot 60 Pro 8GB/256GB - Helio G200 - 6.78"" 144 Hz AMOLED - 50MP - 5160 mAh - NFC - Promo Sleek Black","Rp2.539.000","5.0","63 rating • 49 ulasan","Terjual 100+","GIMU GIMU MOBILE"
