web_scraper_order,web_scraper_start_url,nama produk,harga,rating,jumlah terjual,lokasi penjual,nama toko
"1777984240-1","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=4&start=120","Hp Itel S25 Ram 8GB Internal 128GB Garansi Resmi","1.989.005","5","Terjual 1","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1777984240-2","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=4&start=120","Hp Itel S26 Ultra Ram 8GB Internal 256GB Garansi Resmi","2.884.505","","","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1777984240-3","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=4&start=120","iTel A80 Ram 4GB Rom 128GB","1.015.000","","","","Kota Surabaya"
"1777984240-4","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=4&start=120","iTel P55 5G Ram 6GB Rom 128GB","1.289.000","","","","Kota Surabaya"
"1777984240-5","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=4&start=120","iTel RS4 Ram 8GB Rom 128GB","1.589.000","","","","Kota Surabaya"
"1777984240-6","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=4&start=120","iTel P40 Ram 4GB Rom 64GB","1.089.000","","","","Kota Surabaya"
"1777984240-7","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=4&start=120","iTel Rs 4 Ram 8GB Rom 256GB","1.680.000","","Terjual 1","","Kota Surabaya"
"1777984240-8","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=4&start=120","iTel P65 Ram 8GB Rom 128GB","1.475.000","","","","Kota Surabaya"
"1777984240-9","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=4&start=120","iTel S23 Plus Ram 8GB Rom 256GB","1.915.000","","","","Kota Surabaya"
"1777984240-10","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=4&start=120","iTel A50 Ram 3GB Rom 64GB","875.000","","","","Kota Surabaya"
"1777984240-11","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=4&start=120","iTel P55 Ram 8GB Rom 256GB","1.389.000","3","Terjual 3","","Kota Surabaya"
"1777984240-12","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=4&start=120","A26 2/32 Hp Itel","999.000","","","","Kota Tasikmalaya"
"1777984240-13","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=4&start=120","itel A100C Layar 6.6"" 90Hz Tahan Banting Military-Grade UltraLink Free Call 5000mAh Battery","1.368.900","5","Terjual 65","Kota Jakarta Pusat","Satria Baja Hitam Flagship Store"
"1777984240-14","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=4&start=120","Itel A90 Lte 4/64 Gb Garansi Resmi","1.399.000","","","Kota Medan","HP resmi Flagship Store"
"1777984240-15","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=4&start=120","ITEL A100C 4/64 GB - ITEL A100C 3/64 GB GARANSI RESMI - REFRESH RATE 90Hz - BATERAI 5000 mAh","1.366.000","","","Kota Tangerang","Angel 19 Flagship Store"
"1777984240-16","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=4&start=120","itel A100C 3/64 4/64 - Garansi resmi","1.381.575","5","Terjual 34","Kota Jakarta Pusat","Gundala Phone Flagship Store"
"1777984240-17","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=4&start=120","Itel SUPER 26 ULTRA - 8+8/256GB - T7300 Ultra Gaming Processor RAM 8GB Internal 256GB Garansi Resmi Smartphone Gaming Performa Terbaik","2.749.000","","","Kota Bekasi","Premium Flagship Store"
"1777984240-18","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=4&start=120","ITEL A70 12/64 PROMO!!","1.500.000","5","Terjual 4","Kota Batam","Jm MOBILE Flagship Store"
"1777984240-19","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=4&start=120","itel A100C 4+64GB Layar 6.6"" 90Hz Tahan Banting Military-Grade Big Memory UltraLink Free Call 5000mAh Battery","1.660.000","","","Kota Batam","ATM MOBILE BATAM Flagship Store"
"1777984240-20","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=4&start=120","itel A100C 4+64GB Layar 6.6"" 90Hz Tahan Banting Military-Grade Big Memory UltraLink Free Call 5000mAh Battery","1.499.000","","","Kota Jakarta Barat","itel Flagship Store"
"1777984240-21","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=4&start=120","itel A100C 3+64GB Layar 6.6"" 90Hz Tahan Banting Military-Grade UltraLink Free Call 5000mAh Battery","1.550.000","","","Kota Batam","ATM MOBILE BATAM Flagship Store"
"1777984240-22","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=4&start=120","Itel A100C 4+8GB RAM / 64GB ROM - Military Grade Durability - Dynamic Bar","1.470.000","","","Kota Semarang","Jawara Store99 Flagship Store"
"1777984240-23","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=4&start=120","itel S26 Ultra 8+8/256GB | 144Hz 1.5K AMOLED 6000mAh IP65 Waterproof Gorilla Glass 7i AI Eraser NFC","3.099.000","","","Kota Batam","ATM MOBILE BATAM Flagship Store"
"1777984240-24","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=4&start=120","itel S26 Ultra 8+8/256GB | 144Hz 1.5K AMOLED 6000mAh IP65 Waterproof Gorilla Glass 7i AI Eraser NFC","2.769.000","","Terjual 1","Kota Jakarta Barat","itel Flagship Store"
"1777984240-25","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=4&start=120","A26 2/32 Light Purple Hp Itel","999.000","","","","Kota Tasikmalaya"
"1777984240-26","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=4&start=120","Handphone ITEL P55 8/256GB Luminious Gold","1.482.057","","Terjual 1","","Kab. Jombang"
"1777984240-27","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=4&start=120","Hp Itel A100C Ram 4GB Internal 64GB Garansi Resmi","1.491.505","","","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1777984240-28","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=4&start=120","Hp Itel VistaTab 30 Ram 4GB Internal 128GB Garansi Resmi","1.989.005","","","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1777984240-29","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=4&start=120","itel P55 5G RAM 6+128GB - 5G Network - 50M Dual Clear Cam - 18W Fast Charging- 5000mAh Battery","1.375.000","5","Terjual 4","","Kota Jakarta Timur"
