web_scraper_order,web_scraper_start_url,nama produk,harga,rating,jumlah terjual,lokasi penjual,nama toko
"1778027788-87","https://www.blibli.com/cari/hp%20vivo?brand=VIVO&sort=0&category=AN-1000001&intent=false&firstLoad=false&page=10&start=360","VIVO Y100 4G Smartphone Android Original Garansi Resmi","3.099.000","","","","Kab. Bangkalan"
"1778027788-88","https://www.blibli.com/cari/hp%20vivo?brand=VIVO&sort=0&category=AN-1000001&intent=false&firstLoad=false&page=10&start=360","Vivo Y27s Smartphone [8GB/128GB]","2.399.000","4,8","Terjual 13","Kota Batam","ALVINO PRADANA STORE Flagship Store"
"1778027788-89","https://www.blibli.com/cari/hp%20vivo?brand=VIVO&sort=0&category=AN-1000001&intent=false&firstLoad=false&page=10&start=360","Vivo Y17s Smartphone [6GB/128GB]","1.799.000","5","Terjual 1","Kota Batam","WS MOBILE Flagship Store"
"1778027788-90","https://www.blibli.com/cari/hp%20vivo?brand=VIVO&sort=0&category=AN-1000001&intent=false&firstLoad=false&page=10&start=360","Vivo V27e Smartphone [8GB/256GB]","4.299.000","","","Kota Batam","WS MOBILE Flagship Store"
"1778027788-91","https://www.blibli.com/cari/hp%20vivo?brand=VIVO&sort=0&category=AN-1000001&intent=false&firstLoad=false&page=10&start=360","Vivo Y17s Smartphone [4GB/128GB]","1.599.000","","","Kota Batam","WS MOBILE Flagship Store"
"1778027788-92","https://www.blibli.com/cari/hp%20vivo?brand=VIVO&sort=0&category=AN-1000001&intent=false&firstLoad=false&page=10&start=360","Vivo Y21s Smartphone - [ Ram 4GB / Rom 128GB ]","1.823.040","5","Terjual 12","Kota Jakarta Pusat","Victorindo Flagship Store"
"1778027788-93","https://www.blibli.com/cari/hp%20vivo?brand=VIVO&sort=0&category=AN-1000001&intent=false&firstLoad=false&page=10&start=360","Vivo Y31D Pro 6/128 GB I 8/128 GB I 8/256 GB Garansi Resmi","4.064.000","","","Kota Jakarta Pusat","Gudang-hp.com Flagship Store"
"1778027788-94","https://www.blibli.com/cari/hp%20vivo?brand=VIVO&sort=0&category=AN-1000001&intent=false&firstLoad=false&page=10&start=360","VIVO Y31D PRO (6GB/128GB) - GARANSI RESMI","3.879.030","","","Kota Jakarta Pusat","Agres Mobile Flagship Store"
"1778027788-95","https://www.blibli.com/cari/hp%20vivo?brand=VIVO&sort=0&category=AN-1000001&intent=false&firstLoad=false&page=10&start=360","ZS - HP VIVO Y93 RAM 8/256GB Smartphone Fullset Garansi 12 Bulan","902.825","","","","Kab. Tasikmalaya"
"1778027788-96","https://www.blibli.com/cari/hp%20vivo?brand=VIVO&sort=0&category=AN-1000001&intent=false&firstLoad=false&page=10&start=360","VIVO Y27 4G Smartphone [6GB/128GB]","2.299.000","5","Terjual 5","Kota Batam","WS MOBILE Flagship Store"
"1778027788-97","https://www.blibli.com/cari/hp%20vivo?brand=VIVO&sort=0&category=AN-1000001&intent=false&firstLoad=false&page=10&start=360","VIVO V50 Lite 8/256 RAM 8GB 256GB Smartphone Original Resmi","3.899.025","","","Kota Jakarta Utara","One Space Flagship Store"
"1778027788-98","https://www.blibli.com/cari/hp%20vivo?brand=VIVO&sort=0&category=AN-1000001&intent=false&firstLoad=false&page=10&start=360","VIVO V50 Lite 8/128 8/256 RAM 8GB 128GB 256GB Smartphone Android","3.414.450","","","Kota Jakarta Pusat","Super Gadget Flagship Store"
"1778027788-99","https://www.blibli.com/cari/hp%20vivo?brand=VIVO&sort=0&category=AN-1000001&intent=false&firstLoad=false&page=10&start=360","VIVO V50 Lite 8/256 GB RAM 8GB ROM 256GB Smartphone Garansi Resmi","3.999.000","","","Kota Jakarta Pusat","Gallery Gadget Flagship Store"
"1778027788-100","https://www.blibli.com/cari/hp%20vivo?brand=VIVO&sort=0&category=AN-1000001&intent=false&firstLoad=false&page=10&start=360","ZS - Alfa HP VIVO Y17 RAM 8GB+256GB 4G LTE Ponsel Pintar Garansi 1 Tahun","1.366.750","","","","Kab. Tasikmalaya"
"1778027788-101","https://www.blibli.com/cari/hp%20vivo?brand=VIVO&sort=0&category=AN-1000001&intent=false&firstLoad=false&page=10&start=360","Pre-order","3.800.000","","Terjual 6","","Kab. Deli Serdang"
"1778027788-102","https://www.blibli.com/cari/hp%20vivo?brand=VIVO&sort=0&category=AN-1000001&intent=false&firstLoad=false&page=10&start=360","hp vivo","9.000.000","","","","Kota Makassar"
"1778027788-103","https://www.blibli.com/cari/hp%20vivo?brand=VIVO&sort=0&category=AN-1000001&intent=false&firstLoad=false&page=10&start=360","HP VIVO Y17S RAM 6/128GB GARANSI RESMI - VIVO Y17 S RAM 6GB INTERNAL 128GB","1.999.000","4,8","Terjual 11","","Kota Jakarta Utara"
"1778027788-104","https://www.blibli.com/cari/hp%20vivo?brand=VIVO&sort=0&category=AN-1000001&intent=false&firstLoad=false&page=10&start=360","HP VIVO Y1S 2/32 GB - VIVO Y 1s GARANSI RESMI 1 TAHUN RAM 2GB ROM 32GB","1.250.000","","Terjual 30","","Kota Jakarta Pusat"
"1778027788-105","https://www.blibli.com/cari/hp%20vivo?brand=VIVO&sort=0&category=AN-1000001&intent=false&firstLoad=false&page=10&start=360","VIVO Y20S SIDE FINGERPRINT (FLASH SALE)","2.900.700","","","","Kota Jakarta Utara"
"1778027788-106","https://www.blibli.com/cari/hp%20vivo?brand=VIVO&sort=0&category=AN-1000001&intent=false&firstLoad=false&page=10&start=360","HP VIVO V29","5.999.000","","","","Kab. Tasikmalaya"
"1778027788-107","https://www.blibli.com/cari/hp%20vivo?brand=VIVO&sort=0&category=AN-1000001&intent=false&firstLoad=false&page=10&start=360","Y21D Handphone Vivo","2.099.000","","","","Kab. Garut"
"1778027788-108","https://www.blibli.com/cari/hp%20vivo?brand=VIVO&sort=0&category=AN-1000001&intent=false&firstLoad=false&page=10&start=360","VIVO SMARTPHONE VIVO Y18 4/64","1.500.000","","Terjual 1","","Kota Bogor"
"1778027788-109","https://www.blibli.com/cari/hp%20vivo?brand=VIVO&sort=0&category=AN-1000001&intent=false&firstLoad=false&page=10&start=360","ZS - HP SMARTPHONE ANDROID VIVO Y71 RAM 6GB + 128GB BATERAY 3360mAh BERGARANSI 12 BULAN","795.533","","","","Kab. Tasikmalaya"
"1778027788-110","https://www.blibli.com/cari/hp%20vivo?brand=VIVO&sort=0&category=AN-1000001&intent=false&firstLoad=false&page=10&start=360","VIVO SMARTPHONE VIVO Y16 3/32 - VIVO SMARTPHONE VIVO Y16 3/32","1.799.000","","","","Kota Palembang"
"1778027788-111","https://www.blibli.com/cari/hp%20vivo?brand=VIVO&sort=0&category=AN-1000001&intent=false&firstLoad=false&page=10&start=360","hp vivo y18 ram 6/128","2.400.000","5","Terjual 4","","Kota Palembang"
"1778027788-112","https://www.blibli.com/cari/hp%20vivo?brand=VIVO&sort=0&category=AN-1000001&intent=false&firstLoad=false&page=10&start=360","HP VIVO Y05 4/128GB","2.099.000","","","Kota Cirebon","Telering Flagship Store"
