web_scraper_order,web_scraper_start_url,nama produk,harga,rating,jumlah terjual,lokasi penjual,nama toko
"1778080488-21","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Pova Curve 5G 8/256GB | Dimensity 7300 | Android 15 | 5500mAh | NFC | Garansi Resmi","3.240.000","","","Kota Jakarta Barat","Bintang Timur Selindo  Flagship Store"
"1778080488-22","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Hp Tecno Camon 50 Ram 8GB Internal 128GB Garansi Resmi","3.599.000","","","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1778080488-23","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Hp Tecno Camon 50 Ram 12GB Internal 256GB Garansi Resmi","4.599.000","","","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1778080488-24","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Hp Tecno Camon 50 Ram 8GB Internal 256GB Garansi Resmi","4.199.000","","","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1778080488-25","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Hp Tecno Pova 4 NFC RAM 8GB Internal 128GB Garansi Resmi","2.499.000","","Terjual 4","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1778080488-26","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","tecno camon 50 4G 12/256 Garansi Resmi","4.495.000","","","","Kota Jakarta Pusat"
"1778080488-27","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Hp tecno camon 19 pro ram 8GB internal 128GB garansi resmi","3.499.000","","","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1778080488-28","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno spark Go 3 4/128 4/64 Garansi Resmi","1.526.000","","","","Kota Jakarta Pusat"
"1778080488-29","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Hp Tecno Spark 5 Pro Ram 4GB Internal 64GB Garansi Resmi","1.699.000","","","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1778080488-30","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Hp Tecno Pova 5 Pro Ram 8GB Internal 256GB Garansi Resmi","3.199.000","","Terjual 1","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1778080488-31","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Hp Tecno Pova Curve 5G Ram 8GB Internal 256GB Garansi Resmi","3.399.000","","","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1778080488-32","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO POVA 7 5G 8/128 | 8/256GB GARANSI RESMI","3.400.000","","Terjual 1","","Kota Makassar"
"1778080488-33","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Pova 4 smartphone 8gb/128gb NFC Garansi Resmi","1.926.000","5","Terjual 2","","Kota Jakarta Pusat"
"1778080488-34","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Hp Tecno Camon 20 Pro 5G Ram 8GB Internal 256GB Garansi Resmi","3.099.000","","","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1778080488-35","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP Tecno Camon 50 Pro 5G Ram 8GB Internal 265GB Garansi Resmi","5.599.000","","","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1778080488-36","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO Spark Go 3 4GB/64GB 4GB/128GB (4GB Extended RAM) Garansi Resmi Nasional","1.420.000","","","","Kab. Deli Serdang"
"1778080488-37","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO POVA 7 8/128GB | 8/256GB 7000mAh GARANSI RESMI","2.799.000","","","","Kota Makassar"
"1778080488-38","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Hp tecno camon 19 pro SE special edition ram 8GB internal 128GB garansi resmi","3.999.000","","","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1778080488-39","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO Spark Go 3 RAM 4/64GB | 4/128GB Ai Camera Garansi Resmi Indonesia","1.563.000","","","","Kab. Jember"
"1778080488-40","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Spark 30C NFC 6/128 GB Handphone Android 4G Garansi Resmi","1.399.900","","","","Kab. Pemalang"
"1778080488-41","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO SPARK GO 3 RAM 4/64GB - 4/128GB SMARTPHONE GARANSI RESMI","1.583.010","","","","Kota Palembang"
"1778080488-42","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO SPARK 10 RAM 4/128 GB RAM 8/128 GB BLACK","1.282.000","","","","Kab. Pekalongan"
"1778080488-43","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Camon 50 Pro 5G 8GB+256GB Black BNIB Garansi Resmi Indonesia","5.672.940","","","","Kota Bandung"
"1778080488-44","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","NEW Tecno Camon 50 8/128GB 8/256GB 12/256GB Original Garansi Resmi Smartphone AMOLED 6.78 Inci Android 16 Mediatek Helio G200 Ultimate 50MP Dual Kamer","3.589.000","","Terjual 1","","Kota Bekasi"
"1778080488-45","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO SPARK Go 3 4GB+4GB*/64GB, IP64, 6.75"" HD+.120Hz Smooth Display, 5000mAh","1.559.000","","","","Kab. Sleman"
"1778080488-46","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","SMARTPHONE TECNO SPARK 9T 4/64 Garansi Resmi","1.699.000","","","","Kota Surabaya"
"1778080488-47","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO SMARTPHONE 9T","1.699.000","","Terjual 4","","Kab. Sidoarjo"
"1778080488-48","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO SMARTPHONE TECNO SPARK 7NFC 2/32 - TECNO SPARK 7NFC 2/32","1.375.000","","Terjual 2","","Kota Surabaya"
"1778080488-49","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno pova 7 5G curved garansi resmi","3.136.000","5","Terjual 1","","Kota Jakarta Pusat"
"1778080488-50","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","tecno pova 7 5g 8/256 8/128 garansi resmi","3.146.000","","Terjual 1","","Kota Jakarta Pusat"
"1778080488-51","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","tecno camon 50 12/256 8/256 8/128 Garansi Resmi","4.196.000","","","","Kota Jakarta Pusat"
"1778080488-52","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno spark 40 pro 8/128 Garansi Resmi mediatek helio G100","2.695.000","","","","Kota Jakarta Pusat"
"1778080488-53","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno spark 40 pro + plus 8/256 8/128 garansi resmi","2.646.000","5","Terjual 2","","Kota Jakarta Pusat"
"1778080488-54","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO POVA 5 PRO 8GB-256GB Garansi resmi 1 tahun","2.945.000","","Terjual 1","","Kota Jakarta Timur"
"1778080488-55","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO MEGAPAD 11 8/128 GARANSI RESMI","2.650.000","","Terjual 2","Kota Medan","HP resmi Flagship Store"
"1778080488-56","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno camon 50 pro 12/256 8/256 5X superzoom flasnap garansi resmi","5.496.000","","","","Kota Jakarta Pusat"
"1778080488-57","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO SPARK 40 8/256 6/128 NFC BATERAI 5200MAH MEDIATEK HELIO G91","2.346.000","","","","Kota Jakarta Pusat"
"1778080488-58","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO MEGAPAD 11 8/256 GARANSI RESMI","2.840.000","","","Kota Medan","HP resmi Flagship Store"
"1778080488-59","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Camon 50 4G RAM 8GB/128GB & 8GB/256GB & 12GB/256GB","3.983.000","","","","Kab. Deli Serdang"
"1778080488-60","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Pova 7 5G 8/128GB NFC Garansi Resmi","3.110.000","5","Terjual 1","Kota Medan","HP resmi Flagship Store"
"1778080488-61","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO SPARK 40 PRO PLUS 8/128 GB GARANSI RESMI","2.640.000","5","Terjual 1","Kota Medan","HP resmi Flagship Store"
"1778080488-62","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Spark 40 Pro+ 8GB/128GB & 8GB/256GB - 5200mAh - Helio G200 - Garansi Resmi","2.573.000","","","","Kab. Deli Serdang"
"1778080488-63","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Spark GO 3 4/64 & 4/128 Gb Garansi Resmi","1.485.000","","","Kota Medan","HP resmi Flagship Store"
"1778080488-64","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO POVA 7 Curve 5G 8+8GB256GB - 5500mmAh + Bypass Charging 2.0 - Mediatek D7300 - Garansi Resmi","3.147.000","","","","Kab. Deli Serdang"
"1778080488-65","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Pova 7 CURVED 5G RAM 16GB 256GB 8/256 hape CURVE LENGKUNG HP gaming 8+8 EXTEND RAM game BARU Murah Garansi","3.329.000","","","","Kota Pontianak"
"1778080488-66","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO POVA CURVE 5G [ 8/256G ] SMARTPHONE GARANSI RESMI","3.216.510","","","","Kota Palembang"
"1778080488-67","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Spark Go 3","1.535.000","","","","Kota Jakarta Selatan"
"1778080488-68","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO SPARK 40 PRO+ RAM 8/128GB - 8/256GB SMARTPHONE GARASNI RESMI","2.820.510","","Terjual 2","","Kota Palembang"
"1778080488-69","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Spark 10 pro 8/256GB","2.000.000","","","","Kab. Deli Serdang"
"1778080488-70","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO POVA 4 8/128GB GRAY ORANGE","2.103.000","","","","Kab. Pekalongan"
"1778080488-71","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Spark 10 Ram 8GB Rom 128GB","1.189.000","","","","Kota Surabaya"
"1778080488-72","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno SPARK Go 3 4/128GB New Garansi","1.799.000","","","Kota Semarang","SINAR MAS SELLULER CL Flagship Store"
"1778080488-73","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Pova 5 Ram 8GB Rom 256GB","2.389.000","","","","Kota Surabaya"
"1778080488-74","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno SPARK Go 3 4/64GB New Garansi","1.699.000","","","Kota Semarang","SINAR MAS SELLULER CL Flagship Store"
"1778080488-75","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Spark 10 Pro Ram 8GB Rom 256GB","1.589.000","","","","Kota Surabaya"
"1778080488-76","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Spark 20 Pro Plus Ram 8GB Rom 256GB","2.389.000","","","","Kota Surabaya"
"1778080488-77","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO SPARK Go 3 4/128 GB - Garansi Resmi","1.550.250","","","Kota Jakarta Timur","Royal Makmur Flagship Store"
"1778080488-78","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Pova 7 Curve 5G 8/256GB Garansi Resmi","3.295.000","","","Kota Jakarta Pusat","Gudang-hp.com Flagship Store"
"1778080488-79","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Pova Neo 3 Ram 8GB Rom 128GB","1.585.000","","","","Kota Surabaya"
"1778080488-80","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO SPARK GO 3 4/64GB 4/128GB GARANSI RESMI","1.612.000","5","Terjual 1","Kota Batam","ATM MOBILE BATAM Flagship Store"
"1778080488-81","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Pova 5 Pro 5G Ram 8GB Rom 256GB","1.989.000","","","","Kota Surabaya"
"1778080488-82","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Phantom V Flip 5G Ram 8GB Rom 256GB","4.989.000","","","","Kota Surabaya"
"1778080488-83","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Spark 40 Pro+ 8/128 GB | 8/256 GB Garansi Resmi","3.000.000","","","Kota Jakarta Pusat","Gudang-hp.com Flagship Store"
"1778080488-84","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Camon 50 Pro 8/256 GB I 12/256 GB Garansi Resmi","5.427.000","5","Terjual 1","Kota Jakarta Pusat","Gudang-hp.com Flagship Store"
"1778080488-85","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Spark Go 3 4/64 GB I 4/128 GB Garansi Resmi","1.558.000","","","Kota Jakarta Pusat","Gudang-hp.com Flagship Store"
"1778080488-86","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Spark Go 3 4/64 - 4/128 BNIB Garansi Resmi Indonesia","1.504.602","","","","Kota Bandung"
"1778080488-87","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Pova 7 5G 8/128 GB I 8/256 GB Garansi Resmi","3.243.000","5","Terjual 1","Kota Jakarta Pusat","Gudang-hp.com Flagship Store"
"1778080488-88","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Camon 50 8/128 - 8/256 - 12/256 BNIB Garansi Resmi Indonesia","3.740.615","","","","Kota Bandung"
"1778080488-89","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Camon 50 4G 8/128 GB I 8/256 GB I 12/256 GB Garansi Resmi","3.664.000","","","Kota Jakarta Pusat","Gudang-hp.com Flagship Store"
"1778080488-90","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Spark GO 3 RAM 8GB Total 4+4 extend RAM 4/64 4GB 64GB GO3 Garansi Resmi","1.619.000","5","Terjual 1","","Kota Pontianak"
"1778080488-91","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Pova 7 curve 5G (2025) | CurvedScreen | Dimensity7300 Ultimate | Kamera OIS | Garansi Resmi","3.179.000","","","","Kota Surabaya"
"1778080488-92","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Spark GO 3 RAM 8GB Total 4+4 extend RAM 4/128 4GB 128GB GO3 Garansi Resmi","1.679.000","","","","Kota Pontianak"
"1778080488-93","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO CAMON 50 8/128","3.599.000","5","Terjual 21","Kab. Purworejo & kota lainnya","Telering Flagship Store"
