web_scraper_order,web_scraper_start_url,nama produk,harga,rating,jumlah terjual,lokasi penjual,nama toko
"1777981705-1","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","Hp Poco X8 Pro Ram 8GB Internal 512GB Garansi Resmi","5.969.005","","","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1777981705-2","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","POCO M6 PRO 8/256GB NEW GARANSI RESMI","2.550.000","","Terjual 16","","Kab. Sidoarjo"
"1777981705-3","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","Poco M4 Pro 6/128 dan 8/256","3.050.000","","","","Kab. Sidoarjo"
"1777981705-4","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","POCO C71 6/128 GB C 71 4/128 GB SMARTPHONE GARANSI RESMI POCO C 71 NFC 4/64 GB - POCO C71","1.588.275","5","Terjual 76","Kota Tangerang","STR Flagship Store"
"1777981705-5","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","POCO X8 Pro Series | POCO X8 Pro (12GB+512GB) mensity 9500s* | 8500mAh (typ) battery dengan 100W HyperCharge* | HP Gaming [Xiaomi Official Store]","6.800.000","","","Kota Batam","ATM MOBILE BATAM Flagship Store"
"1777981705-6","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","hp POCO M4 Pro 6/128GB garansi resmi 1 tahun","2.889.000","","","","Kab. Bojonegoro"
"1777981705-7","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","Hp Poco X8 Pro Ram 12GB Internal 512GB Garansi Resmi","6.765.005","","","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1777981705-8","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","Poco C71 4/128 Garansi Resmi","1.696.000","5","Terjual 27","","Kota Jakarta Pusat"
"1777981705-9","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","HP POCO M5 4/64 GB dan 4/128 GB Helio G99 50MP NFC Garansi Resmi","2.118.000","","","","Kota Madiun"
"1777981705-10","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","HP POCO M5S 4/64GB dan 6/128GB Layar AMOLED 5000mAh NFC Garansi Resmi","2.308.000","","","","Kab. Mojokerto"
"1777981705-11","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","HP POCO M5S 4/64GB dan 6/128GB Layar AMOLED 5000mAh NFC Garansi Resmi","2.308.000","","","","Kota Madiun"
"1777981705-12","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","poco x7 pro 12/256 Garansi resmi","5.396.000","","Terjual 1","","Kota Jakarta Pusat"
"1777981705-13","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","POCO X3 GT 8+256GB NFC 6.6” Layar Smartphone Android HP","4.799.000","","","","Kota Surakarta (Solo)"
"1777981705-14","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","Poco X7 Pro 24GB RAM 12+12 Extend 12/512 12GB 512GB Baru hp gaming GARANSI RESMI","5.899.000","","","","Kota Pontianak"
"1777981705-15","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","Poco M4 Pro","2.000.000","","Terjual 50","","Kab. Semarang"
"1777981705-16","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","Poco M4 Pro","3.250.000","","Terjual 4","","Kota Tangerang Selatan"
"1777981705-17","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","Poco M4 Pro","3.023.805","","","Kota Sukabumi","Simas Tel Flagship Store"
"1777981705-18","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","Poco M4 Pro","3.500.000","","Terjual 8","","Kota Bekasi"
"1777981705-19","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","Poco X8 Pro Ram 8/256Gb","5.350.000","","","","Kota Bogor"
"1777981705-20","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","POCO F7 5G 12/512 GB SMARTPHONE GARANSI RESMI BATERAI 6500 mAh RAM 12 GB - POCO F7 5G","5.922.150","","Terjual 1","Kota Tangerang","STR Flagship Store"
"1777981705-21","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","POCO F7 5G 12/512 GB Smartphone New Garansi Resmi Xiaomi Indonesia","5.865.000","","Terjual 45","","Kab. Cilacap"
"1777981705-22","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","Poco X8 Pro 8/256 8/512 12/512 Fresh No repack Garansi Resmi Xiaomi Indonesia","5.095.000","","Terjual 4","","Kab. Cilacap"
"1777981705-23","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","POCO F7 12/512GB Snapdragon 8s Gen 4 6.83"" 1.5K 120Hz AMOLED GARANSI RESMI XIAOMI - GRANDIVO","6.799.000","","Terjual 2","Kab. Sidoarjo","GRANDIVO Flagship Store"
"1777981705-24","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","Poco M5 [4/128 GB] Smartphone Garansi Resmi Poco (TAM)","2.299.000","","","","Kota Jakarta Selatan"
"1777981705-25","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","Poco M5 [4/64 GB] Smartphone Garansi Resmi Poco (TAM)","2.120.000","","","","Kota Jakarta Selatan"
"1777981705-26","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","Poco M4 Pro","3.999.000","","","","Kota Bandung"
"1777981705-27","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","Hp Poco F7 Pro Ram 12GB Internal 512GB Garansi Resmi","8.199.000","","","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1777981705-28","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","HP Poco F8 Ultra Ram 16Gb Internal 512GB Garansi Resmi","11.999.000","","","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1777981705-29","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","poco C71 4/128","1.057.000","5","Terjual 33","","Kota Surabaya"
"1777981705-30","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","poco c65 8/256 second fullset","1.550.000","","","","Kab. Gresik"
