web_scraper_order,web_scraper_start_url,nama produk,harga,rating,jumlah terjual,lokasi penjual,nama toko
"1777283338-271","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN Notebook Laptop Workpro Intel I5 14'' FHD IPS 8GB 256GB Win 11","5.199.000","","","","Kota Bandung"
"1777283338-272","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop ADVAN TBOOK 2 Murah 4/128 Notebook INTEL N100 4GB 128GB Garansi RESMI","4.499.000","","","","Kota Pontianak"
"1777283338-273","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN Laptop 360 Stylus 2in1 Touchscreen - Intel i3 14.1'' FHD IPS","6.399.000","","","","Kota Bandung"
"1777283338-274","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop Advan Workmate 8GB 256GB Notebook Intel i3 Windows 11 New Original Garansi Resmi","5.690.000","","","","Kota Bekasi"
"1777283338-275","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop ADVAN Workpro Intel Core i5-1035G7 8/256 SSD 14"" FHD","5.499.000","","","","Kota Malang"
"1777283338-276","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","LAPTOP ADVAN SOULMATE X2 RAM 8GB 128GB SSD AMD garansi Resmi","4.099.000","","Terjual 1","","Kota Pontianak"
"1777283338-277","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","LAPTOP ADVAN SOULMATE X AMD 3020E|8GB|128GB 14 HD| W11","3.979.005","","","","Kota Pekanbaru"
"1777283338-278","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN Laptop Workplus AMD RYZEN 5 6600H 14'' FHD IPS 16GB 512GB Win 11","7.500.000","","","","Kota Semarang"
"1777283338-279","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop Advan T BOOK 14 inch Intel N100 8GB /4 GB 128GB","3.365.000","","Terjual 5","Kota Semarang","Alyosha Semarang Flagship Store"
"1777283338-280","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN Laptop Workplus AMD RYZEN 5 6600H 14'' FHD IPS 16GB 512GB Win 11","7.399.000","","","","Kota Semarang"
"1777283338-281","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN Laptop Workplus AMD RYZEN 5 6600H 14'' FHD IPS 16GB 512GB Win 11","9.999.000","","","","Kota Bandung"
"1777283338-282","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop Advan Workmate Ultra 8GB 256GB Notebook Intel Ultra 5 Windows 11 New Original Garansi Resmi","7.839.000","","","Kota Bekasi & kota lainnya","CA Shop Flagship Store"
"1777283338-283","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","LAPTOP ADVAN WORKMATE R5-3500U/8/256/W11/GREY / LIGHT BLUE","5.759.000","5","Terjual 2","Kota Bandung","Funan Van Java Flagship Store"
"1777283338-284","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","LAPTOP ADVAN PIXWAR R7-6800H|16GB SSD512|15,6"" IPS|W11|TOUCHSCREEN","9.352.005","","","","Kota Pekanbaru"
"1777283338-285","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN Laptop Workplus AMD RYZEN 5 6600H 14'' FHD IPS 16GB 512GB Win 11","7.190.000","","","","Kota Cirebon"
"1777283338-286","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Advan Laptop AI Gen RAM 16GB 512GB Notebook Intel Core Ultra 5 125H IPS Windows 11 New Original Garansi Resmi","9.610.000","","","","Kota Bekasi"
"1777283338-287","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop Advan Soulmate X AMD 3020e 8GB SSD 128GB WIN 11 Home","4.200.000","","","Kota Bandung","Sakura Komputer Flagship Store"
"1777283338-288","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop ADVAN Workpro Lite I3-1220P 8GB 256 SSD 14"" Win11 HOME","6.399.000","","Terjual 1","Kota Jakarta Pusat","FLIXX.ID Flagship Store"
"1777283338-289","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop Advan Evo-X RAM 12GB 512GB Notebook Intel i3 Windows 11 New Original Garansi Resmi","7.579.000","","Terjual 1","Kota Bekasi & kota lainnya","CA Shop Flagship Store"
"1777283338-290","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop Advan Workmate Ultra 8GB 256GB Notebook Intel Ultra 5 Windows 11 New Original Garansi Resmi","7.840.000","","","","Kota Bekasi"
"1777283338-291","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN Laptop Workplus AMD Ryzen 5 6600H 14'' FHD IPS 16Gb 512Gb 1 TB Win 11","7.850.000","","","","Kota Semarang"
"1777283338-292","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN LAPTOP S5-85S i5-1235U 8GB 512GB INTEL WINDOWS 11 - 1 YEAR","10.349.000","","","","Kota Tangerang"
"1777283338-293","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","LAPTOP ADVAN WORKPLUS HERITAGE R5-7535HS 8GB|SSD512|14"" IPS|W11","7.859.505","","","","Kota Pekanbaru"
"1777283338-294","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop Advan Work Pro Lite Core I5 12450H 8GB 256GB W11 Home","8.750.000","","Terjual 1","","Kota Batam"
"1777283338-295","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN LAPTOP S5 85S Intel Core i5 1235U 8GB 512 SSD 14""FHD WIN 11","12.499.000","","","","Kota Semarang"
"1777283338-296","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop Advan Workplus RAM 16GB 512GB Notebook Intel i5 Gen 12 Windows 11 New Original Garansi Resmi","7.840.000","","","","Kota Bekasi"
"1777283338-297","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN LAPTOP S7-110S i7-1255U 16GB 1TB SSD INTEL WINDOWS 11 - 1 YEAR","14.099.000","","","","Kota Tangerang"
"1777283338-298","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN Laptop 360 Stylus PRO Intel Core i3-1215U 14”IPS FHD Touchscreen 8GB 256GB WIN 11","6.736.000","","","","Kota Semarang"
"1777283338-299","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop Advan Workplus Air OLED RAM 16GB SSD 512GB Notebook Ryzen 5 Windows 11 New Original Garansi Resmi","9.299.000","","Terjual 2","Kota Bekasi","CA Shop Flagship Store"
"1777283338-300","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN LAPTOP S7-110S i7-1255U 16GB 1TB SSD INTEL WINDOWS 11 - 3 YEAR","16.149.000","","","","Kota Tangerang"
"1777283338-301","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop Advan Pixwar T 16GB 512GB Touchscreen Notebook Ryzen 7 Windows 11 Gaming New Original Garansi Resmi","8.879.000","","","Kota Bekasi & kota lainnya","CA Shop Flagship Store"
"1777283338-302","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN LAPTOP S3-82S i3-1215U 8GB 256GB INTEL WINDOWS 11 - 1 YEAR","8.799.000","","","","Kota Tangerang"
"1777283338-303","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","LAPTOP ADVAN WORKPRO I5-12450H|8GB|SSD512|14'FHD|IRIS PLUS| W11","7.461.505","","","","Kota Pekanbaru"
"1777283338-304","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN LAPTOP S3-82S (GEN 12) i3-1215U 8GB 256GB 14""FHD Win 11 Home","11.799.041","","","","Kota Jakarta Pusat"
"1777283338-305","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN Laptop 360 Stylus PRO Intel Core i3-1215U ram 8GB ssd 256GB 14” IPS Touch Windows 11","6.649.000","","","","Kota Makassar"
"1777283338-306","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN LAPTOP W5-15S i5-12450H 16GB 512GB SSD INTEL WINDOWS 11 - 1 YEAR","9.500.000","","","","Kota Tangerang"
"1777283338-307","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN Laptop WorkPlus AMD Ryzen 5 6600H 14"" FHD IPS RAM 16GB 51GB SSD Win 11 Original","7.790.000","","Terjual 4","","Kota Jakarta Pusat"
"1777283338-308","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","LAPTOP ADVAN SOULMATE X2 AMD 3020E 8/128 GB 11 HOME 14 INCH GARANSI RESMI","3.750.000","","","Kota Medan","DigitalCellularGroup Flagship Store"
"1777283338-309","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","LAPTOP ADVAN WORKPLUS DARBOTZ(SILVER) AMD RYZEN 7 16/,512GB SSD 4""FHD IPS WINDOWS 11 HOME","8.190.801","","Terjual 2","Kota Palembang","MDP SUPERSTORE Flagship Store"
"1777283338-310","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop Advan Evo-X RAM 12GB 256GB Notebook Intel 6500Y Windows 11 Touchscreen New Original Garansi Resmi","5.849.000","","","Kota Bekasi & kota lainnya","CA Shop Flagship Store"
"1777283338-311","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop 2 in 1 Advan Evo-X RAM 12GB 256GB Notebook Intel 6500Y Windows 11 Touchscreen New Original Garansi Resmi","5.850.000","","","","Kota Bekasi"
"1777283338-312","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN LAPTOP T3-0805S (T Series) i3-1215U 8GB 512GB INTEL WINDOWS 11, TOUCHSCREEN - 1 YEAR","9.099.000","","","","Kota Tangerang"
"1777283338-313","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN LAPTOP S7-110S Intel Core i7 1255U 16GB TB SSD 14""FHD WIN 11 - TKDN","14.899.000","","","","Kota Semarang"
"1777283338-314","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Cicilan 0% - ADVAN Laptop WorkPro Lite Intel Core i5-12450H 14” IPS FHD 8GB 256GB Windows 11 Garansi Resmi","6.299.000","","","","Kab. Tangerang"
"1777283338-315","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Pre-order","13.499.000","","","","Kab. Gianyar"
"1777283338-316","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop Advan Workplus Heritage RAM 16GB / 8GB SSD 512GB Notebook Ryzen 5 Windows 11 New Original Garansi Resmi","7.840.000","","","","Kota Bekasi"
"1777283338-317","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop Advan Workplus Heritage RAM 16GB / 8GB SSD 512GB Notebook Ryzen 5 Windows 11 New Original Garansi Resmi","7.839.000","","","Kota Bekasi","CA Shop Flagship Store"
"1777283338-318","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop ADVAN AI Gen Intel Core Ultra 5 125H 16GB 512GB 14'' FHD IPS 100% sRGB","9.245.000","","","Kota Jakarta Pusat","KlikGadget Flagship Store"
"1777283338-319","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop ADVAN AI Gen Intel Core Ultra 5 125H 16GB 512GB 14'' FHD IPS 100% sRGB","9.245.000","","","Kota Jakarta Pusat","KlikGadget Flagship Store"
"1777283338-320","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop Advan TBOOK 8/384GB + 8/128GB + 4/128GB Notebook Intel N100 Windows 11 New Original Garansi Resmi","3.650.000","","","","Kota Bekasi"
"1777283338-321","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop ADVAN 360 Go 4GB/256GB 14” AMD Ryzen 3 3200U FHD IPS Touchscreen Laptop 2-in-1 Notebook Flip Free Windows 11 Original","5.588.000","","","Kota Jakarta Pusat","KlikGadget Flagship Store"
"1777283338-322","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop ADVAN WorkPlus Heritage Batik AMD R5-7535HS 8GB RAM 512GB SSD Windows 11 Office Original","7.499.000","","","Kota Yogyakarta","Computa Flagship Store"
"1777283338-323","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN Soulmate X2 Laptop AMD 3020e 8GB 128GB 14""FHD IPS Radeon Win11","3.650.000","","","","Kota Balikpapan"
"1777283338-324","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","LAPTOP ADVAN 2IN1 EVO-X I3 1215U 12GB 512GB W11 16.0 2.5K TOUCH","7.899.000","","","Kota Jakarta Utara","Agres.id Flagship Store"
"1777283338-325","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","LAPTOP ADVAN WORKMATE BLUE/ GREY INTEL CORE i3-1215U 8GB 256GB WIN 11 HOME TANPA OFFICE NO OFFICE","5.915.000","","","Kota Surabaya","ExpoComp Flagship Store"
"1777283338-326","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","LAPTOP ADVAN HERITAGE BATIK AMD R5-7535HS 8GB/512GB AMD RADEON GRAPHICS 660M 14"" 16:10 WIN 11","7.191.801","","","Kota Palembang","MDP SUPERSTORE Flagship Store"
"1777283338-327","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop 2 in 1 ADVAN Evo-X 13 Intel N150 ram 12GB ssd 512GB 13"" IPS 3K Stylus Pen + Keyboard Windows 11","6.825.000","","","","Kota Makassar"
"1777283338-328","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","LAPTOP ADVAN WORK PLUS DARBOTZ SILVER AMD RYZEN 7-7735HS 16GB 512GB WIN 11 HOME TANPA OFFICE NO OHS 2021","8.364.000","","","Kota Surabaya","ExpoComp Flagship Store"
"1777283338-329","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","LAPTOP ADVAN HERITAGE AMD R5-7535HS 8GB/512GB SSD AMD RADEON GRAPHICS 660M 14"" WIN 11 (NO TAS)","7.191.801","","Terjual 1","Kota Palembang","MDP SUPERSTORE Flagship Store"
"1777283338-330","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","LAPTOP ADVAN SOULMATE X2 WHITE MIST ROSE BLUE AMD 3020E 8GB 128GB WIN 11 HOME TANPA OFFICE NO OHS","3.988.000","","","Kota Surabaya","ExpoComp Flagship Store"
"1777283338-331","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","LAPTOP ADVAN WORKMATE GREY AMD RYZEN 5-3500 8GB 256GB 14 INCH FHD+ WIN 11 HOME TANPA OFFICE NO OHS 2021","5.884.000","","","Kota Surabaya","ExpoComp Flagship Store"
"1777283338-332","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN 360 Stylus Pro Laptop 2 in 1 Intel Core i3-1215U 14"" inch IPS FHD Touchscreen 8GB/256GB Free Windows 11","6.499.000","","Terjual 1","","Kota Tangerang"
"1777283338-333","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","LAPTOP ADVAN 360 GO GREY AMD RYZEN 3-3200U 8GB 256GB 14 INCH FHD IPS TOUCHSCREEN WIN 11 HOME TANPA OFFICE NO OHS","5.707.000","","","Kota Surabaya","ExpoComp Flagship Store"
"1777283338-334","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","LAPTOP ADVAN WORKPLUS (SILVER) : AMD R5-6600H 16GB 512GB SSD,RADEON GRAPHICS,14"" FHD BEZEL LESS,58WH BATTERY,FINGERPRINT,WINDOWS 11","6.992.001","","","Kota Palembang","MDP SUPERSTORE Flagship Store"
"1777283338-335","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Advan soulmate","2.500.000","","Terjual 5","","Kota Semarang"
"1777283338-336","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop AXIOO Mybook HYPE 1 - RAM 4GB/8GB SSD 128GB/512GB- Garansi Resmi","3.404.000","","Terjual 2","","Kota Madiun"
"1777283338-337","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop Advan WorkPlus Heritage/AMD Ryzen 5-7535HS/8GB DDR4 (Upgrade)/512GB SSD (Upgrade)/AMD Radeon 660M/WIN 11/14"" WUXGA (16:10)","7.459.000","","","Kota Bandung","Funan Van Java Flagship Store"
"1777283338-338","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop Advan WorkPlus Heritage reguler /AMD Ryzen 5-7535HS/16GB DDR5 (Upgrade)/512GB SSD/AMD Radeon 660M/WIN 11/14"" WUXGA (16:10)","8.409.000","5","Terjual 1","Kota Bandung","Funan Van Java Flagship Store"
"1777283338-339","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Advan Workmate Amd Ryzen 5 3500U 8Gb 256Gb SSD 14"" FHD+ IPS Windows 11 Home","5.898.000","","","","Kota Madiun"
"1777283338-340","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","LAPTOP BARU ADVAN SOULMATE INTEL GEMINI LAKE N4020 RAM 4/8GB DDR4 SSD 128/256GB GRY","3.193.000","","","","Kota Surabaya"
"1777283338-341","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Advan Laptop AI Gen Ultra 16/512 Intel Core Ultra 5 | Garansi Resmi Advan","9.575.000","","Terjual 1","Kota Jakarta Barat","CERIA PONSEL STORE Flagship Store"
"1777283338-342","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN Laptop Workplus AMD RYZEN 7 7735HS 16GB 512GB 14'' FHD Work Plus","7.214.000","5","Terjual 2","Kota Jakarta Pusat","KlikGadget Flagship Store"
"1777283338-343","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN LAPTOP Workplus AMD RYZEN 5 6600H 16GB 512 SSD 14'FHD Win 11","8.499.000","5","Terjual 2","Kota Jakarta Pusat","FLIXX.ID Flagship Store"
"1777283338-344","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Advan Soulmate Plus","2.299.000","","","","Kab. Brebes"
"1777283338-345","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN Laptop 2 In 1 360 GO Ryzen 3 3200U 8GB 256GB WIN11","5.393.601","","","Kota Bandung","Up To Date Computer Flagship Store"
"1777283338-346","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN Laptop Workplus AMD RYZEN 5 6600H 14'' FHD IPS 16GB 512GB Win 11","7.850.000","","","Kota Yogyakarta","Wisno Grahakom Flagship Store"
"1777283338-347","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN WORK PLUS R5","7.750.000","","","","Kota Semarang"
"1777283338-348","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Advan soulmate 4/128 harga terjangkau","2.500.000","","Terjual 24","","Kota Semarang"
"1777283338-349","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN X360 | i3-1115G4 8GB 256GB FHD IPS TOUCH [WIN11 HOME]-1Y","6.199.000","","","","Kota Semarang"
"1777283338-350","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN Soulmate X2 [AMD 3020e 8GB 128GB Win11 - tanpa office]","3.900.000","","","","Kota Bandung"
"1777283338-351","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN Workpro i5-1035G7 8GB 256GB SSD FHD IPS W11 GREY","5.199.000","","","","Kota Palembang"
"1777283338-352","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Advan AI Gen [Intel Ultra 5-125H 16GB 512GB Windows 11]","10.299.000","","","","Kota Bandung"
"1777283338-353","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN W7-85S i7-1280P 8GB 512GB INTEL IRIS XE WINDOWS 11 HOME, 14” FHD IPS","11.699.000","","","","Kota Tangerang"
"1777283338-354","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","Advan Laptop TBOOK X TRANSFORMER 14 inch Intel N100 4GB / 128GB Free Windows 11","4.173.000","","","","Kota Semarang"
"1777283338-355","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN X360 STYLUS PRO I3-1215U RAM 8GB | SSD 256GB | 14"" FHD IPS TOUCHSCREEN | FREE STYLUS PEN","6.600.000","","","","Kota Cirebon"
"1777283338-356","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN W3-85S INTEL CORE i3-1220P 8GB 512GB SSD WINDOWS 11 HOME, 14” FHD IPS","6.899.000","","","","Kota Tangerang"
"1777283338-357","https://www.blibli.com/cari/laptop%20advan?brand=Advan&sort=0&category=LA-1000004&category=LA-1000005&intent=false&firstLoad=false&page=9&start=320","ADVAN W5-15S i5-1235U 16GB 512GB WINDOWS 11 HOME, 14” FHD IPS","8.499.000","","","","Kota Tangerang"
